sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,40,0,83,-1,-1,91
10,2482,2494,24,39,67,-1,-1,67
20,2417,1556,14,21,39,-1,-1,39
30,2474,1020,8,12,24,-1,-1,24
40,2513,802,7,10,18,-1,-1,18
50,2535,642,5,8,14,-1,-1,14
60,2558,630,11,8,40,-1,-1,41
70,2583,962,7,14,22,-1,-1,23
80,2591,777,7,10,17,-1,-1,18
90,2622,679,5,9,15,-1,-1,16
100,2644,632,1,8,66,-1,-1,66
110,2652,602,6,8,15,-1,-1,16
120,2677,596,11,7,40,-1,-1,40
130,2757,992,9,13,24,-1,-1,24
140,2810,813,8,11,20,-1,-1,21
150,2867,716,7,9,18,-1,-1,18
160,2882,659,5,8,15,-1,-1,15
170,2886,637,5,8,15,-1,-1,15
180,2957,621,15,8,45,-1,-1,45
190,2993,1053,11,15,27,-1,-1,28
200,3037,867,4,12,65,-1,-1,65
210,3069,753,9,10,20,-1,-1,21
220,3088,713,7,10,17,-1,-1,18
230,3144,674,7,9,17,-1,-1,17
240,3186,661,17,9,49,-1,-1,49
250,3187,1125,13,17,31,-1,-1,31
260,3204,937,9,13,25,-1,-1,25
270,3244,818,9,12,22,-1,-1,22
280,3260,770,9,11,22,-1,-1,22
290,3265,733,8,10,20,-1,-1,21
300,3301,713,18,10,100,-1,-1,101
310,3271,1212,14,19,36,-1,-1,36
320,3248,1020,10,15,28,-1,-1,28
330,3296,893,11,13,27,-1,-1,28
340,3276,847,10,12,24,-1,-1,25
350,3272,799,10,12,22,-1,-1,23
360,3285,779,20,11,58,-1,-1,59
370,3318,1294,16,21,39,-1,-1,40
380,3333,1092,12,17,32,-1,-1,32
390,3329,969,11,14,28,-1,-1,28
400,3362,908,11,14,72,-1,-1,72
410,3381,850,10,12,24,-1,-1,24
420,3409,817,23,12,63,-1,-1,64
430,3414,1371,18,22,44,-1,-1,44
440,3430,1159,14,18,34,-1,-1,35
450,3476,1016,13,16,30,-1,-1,31
460,3459,958,11,15,27,-1,-1,28
470,3463,914,9,14,25,-1,-1,25
480,3457,892,20,14,64,-1,-1,64
490,3412,1467,15,24,43,-1,-1,45
500,3385,1249,8,20,75,-1,-1,77
510,3405,1102,12,17,31,-1,-1,31
520,3389,1033,11,16,29,-1,-1,30
530,3355,983,11,15,28,-1,-1,28
540,3326,964,22,15,67,-1,-1,68
550,3314,1549,17,26,46,-1,-1,50
560,3295,1318,15,22,40,-1,-1,41
570,3286,1172,12,18,33,-1,-1,37
580,3278,1104,10,17,29,-1,-1,33
590,3276,1055,10,16,27,-1,-1,29
600,3303,1023,22,15,115,-1,-1,116
610,3260,1617,17,27,47,-1,-1,54
620,3302,1399,14,23,40,-1,-1,45
630,3314,1240,11,20,34,-1,-1,38
640,3341,1174,10,19,32,-1,-1,35
650,3343,1114,10,17,30,-1,-1,34
660,3323,1088,23,17,71,-1,-1,74
670,3261,1738,19,30,51,-1,-1,56
680,3236,1505,14,25,42,-1,-1,46
690,3242,1334,12,22,37,-1,-1,40
700,3243,1241,10,19,80,-1,-1,84
710,3204,1184,11,19,31,-1,-1,34
720,3230,1148,25,18,77,-1,-1,81
730,3093,1785,19,31,54,-1,-1,58
740,3076,1559,13,26,43,-1,-1,46
750,3079,1378,13,23,38,-1,-1,40
760,3074,1278,11,20,35,-1,-1,37
770,3050,1206,13,19,34,-1,-1,37
780,3058,1177,27,18,78,-1,-1,81
790,3004,1841,22,33,57,-1,-1,61
800,2972,1591,14,26,83,-1,-1,89
810,2966,1415,14,22,40,-1,-1,44
820,2980,1304,13,21,36,-1,-1,40
830,2961,1251,12,19,33,-1,-1,37
840,2951,1221,26,19,80,-1,-1,84
850,2885,1897,20,33,57,-1,-1,63
860,2895,1625,14,27,45,-1,-1,48
870,2906,1442,13,24,39,-1,-1,42
880,2931,1325,12,22,36,-1,-1,40
890,2899,1249,13,19,35,-1,-1,37
900,2903,1215,24,19,126,-1,-1,128
910,2868,1881,20,32,56,-1,-1,60
920,2848,1633,15,27,46,-1,-1,50
930,2853,1448,14,24,41,-1,-1,46
940,2823,1336,14,21,38,-1,-1,42
950,2830,1271,12,20,34,-1,-1,38
960,2801,1244,27,20,82,-1,-1,85
970,2752,1951,20,35,59,-1,-1,64
980,2768,1695,12,31,46,-1,-1,50
990,2756,1514,12,26,40,-1,-1,47
1000,2736,1397,8,23,79,-1,-1,82
1010,2724,1336,11,21,35,-1,-1,39
1020,2699,1301,26,20,81,-1,-1,85
1030,2680,1992,19,35,58,-1,-1,64
1040,2665,1767,14,29,47,-1,-1,53
1050,2661,1566,13,26,41,-1,-1,46
1060,2644,1429,12,22,38,-1,-1,42
1070,2633,1370,11,22,35,-1,-1,39
1080,2588,1333,25,21,79,-1,-1,83
1090,2564,1979,19,34,58,-1,-1,64
1100,2569,1728,12,29,84,-1,-1,90
1110,2579,1536,12,25,40,-1,-1,49
1120,2588,1431,12,23,37,-1,-1,43
1130,2614,1374,11,21,34,-1,-1,41
1140,2624,1325,24,21,77,-1,-1,84
1150,2628,1990,20,35,59,-1,-1,68
1160,2644,1763,13,29,46,-1,-1,54
1170,2653,1569,11,26,40,-1,-1,50
1180,2629,1429,12,23,38,-1,-1,45
1190,2648,1356,10,21,34,-1,-1,39
1200,2668,1325,24,21,124,-1,-1,128
1210,2638,1965,17,35,56,-1,-1,68
1220,2623,1729,12,29,45,-1,-1,56
1230,2647,1554,11,25,38,-1,-1,47
1240,2638,1450,11,23,36,-1,-1,44
1250,2657,1368,11,22,35,-1,-1,39
1260,2639,1329,25,21,78,-1,-1,84
1270,2602,1968,19,35,58,-1,-1,67
1280,2642,1731,13,30,46,-1,-1,56
1290,2661,1537,13,25,41,-1,-1,51
1300,2659,1427,11,23,78,-1,-1,85
1310,2627,1360,11,21,35,-1,-1,39
1320,2613,1351,26,22,80,-1,-1,84
1330,2593,1988,18,35,57,-1,-1,64
1340,2537,1756,12,29,45,-1,-1,54
1350,2543,1580,13,26,42,-1,-1,50
1360,2523,1464,12,24,38,-1,-1,44
1370,2530,1391,9,21,34,-1,-1,39
1380,2510,1371,25,22,79,-1,-1,83
1390,2482,2018,19,36,59,-1,-1,67
1400,2495,1785,16,30,84,-1,-1,92
1410,2521,1605,13,26,43,-1,-1,50
1420,2517,1495,11,24,38,-1,-1,45
1430,2507,1414,11,22,36,-1,-1,41
1440,2517,1381,25,22,79,-1,-1,83
1450,2482,2017,19,35,58,-1,-1,64
1460,2478,1780,13,30,46,-1,-1,55
1470,2457,1615,10,27,40,-1,-1,49
1480,2465,1492,10,24,37,-1,-1,43
1490,2481,1436,10,23,35,-1,-1,41
1500,2454,1407,21,22,124,-1,-1,129
1510,2427,2066,16,36,56,-1,-1,65
1520,2415,1830,10,31,45,-1,-1,56
1530,2403,1646,10,27,40,-1,-1,51
1540,2399,1523,9,24,37,-1,-1,44
1550,2366,1440,10,22,35,-1,-1,41
1560,2374,1421,22,22,76,-1,-1,81
1570,2302,2057,16,36,56,-1,-1,68
1580,2292,1843,10,31,44,-1,-1,55
1590,2297,1699,10,28,41,-1,-1,52
1600,2298,1568,12,25,77,-1,-1,87
1610,2305,1472,9,23,34,-1,-1,41
1620,2293,1458,22,23,76,-1,-1,82
1630,2269,2082,16,36,56,-1,-1,68
1640,2307,1853,10,31,45,-1,-1,57
1650,2338,1720,8,28,39,-1,-1,51
1660,2371,1576,9,25,37,-1,-1,48
1670,2371,1472,9,23,36,-1,-1,42
1680,2375,1462,19,22,75,-1,-1,81
1690,2315,2084,15,36,56,-1,-1,67
1700,2318,1884,15,31,83,-1,-1,94
1710,2338,1738,9,29,41,-1,-1,48
1720,2326,1599,9,26,37,-1,-1,45
1730,2318,1493,9,23,35,-1,-1,40
1740,2314,1475,20,24,75,-1,-1,81
1750,2269,2085,16,36,56,-1,-1,65
1760,2269,1879,11,32,47,-1,-1,57
1770,2279,1727,11,29,43,-1,-1,49
1780,2301,1591,9,26,38,-1,-1,45
