sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,5,0,44,-1,-1,57
10,4794,4935,2,98,110,-1,-1,110
20,4642,3104,2,52,62,-1,-1,63
30,4684,2042,1,32,38,-1,-1,39
40,4742,1599,1,23,29,-1,-1,30
50,4814,1295,2,18,23,-1,-1,23
60,4849,1264,3,18,64,-1,-1,66
70,4855,1925,2,31,37,-1,-1,38
80,4913,1573,2,24,30,-1,-1,30
90,4974,1372,2,21,25,-1,-1,26
100,4976,1290,9,19,53,-1,-1,86
110,5030,1214,2,18,23,-1,-1,23
120,5115,1201,3,18,65,-1,-1,65
130,5251,1992,2,33,40,-1,-1,41
140,5317,1631,2,26,32,-1,-1,34
150,5412,1444,2,23,28,-1,-1,29
160,5448,1338,1,20,25,-1,-1,27
170,5511,1274,3,20,26,-1,-1,26
180,5605,1234,3,19,68,-1,-1,68
190,5698,2062,1,37,42,-1,-1,43
200,5811,1697,16,29,100,-1,-1,101
210,5885,1484,2,25,31,-1,-1,32
220,5952,1400,1,23,27,-1,-1,28
230,5995,1311,3,21,28,-1,-1,28
240,6083,1286,6,21,74,-1,-1,74
250,6089,2164,6,40,51,-1,-1,51
260,6135,1815,4,32,41,-1,-1,42
270,6163,1605,4,28,36,-1,-1,37
280,6220,1508,1,26,31,-1,-1,31
290,6288,1424,4,24,32,-1,-1,32
300,6355,1401,13,23,140,-1,-1,142
310,6387,2341,5,45,55,-1,-1,56
320,6357,1942,1,36,42,-1,-1,42
330,6431,1726,3,31,39,-1,-1,40
340,6430,1621,3,29,35,-1,-1,36
350,6455,1530,3,26,34,-1,-1,35
360,6491,1506,9,26,87,-1,-1,87
370,6521,2488,5,48,59,-1,-1,59
380,6562,2087,4,39,49,-1,-1,50
390,6556,1861,6,34,46,-1,-1,47
400,6594,1742,12,31,103,-1,-1,104
410,6633,1643,4,29,38,-1,-1,40
420,6742,1614,12,29,93,-1,-1,94
430,6707,2632,8,53,68,-1,-1,69
440,6723,2250,7,43,56,-1,-1,57
450,6752,1994,5,38,49,-1,-1,49
460,6780,1860,4,34,44,-1,-1,44
470,6754,1765,6,32,43,-1,-1,44
480,6774,1727,11,30,100,-1,-1,102
490,6704,2823,9,57,73,-1,-1,76
500,6704,2436,6,47,119,-1,-1,120
510,6717,2164,7,41,54,-1,-1,56
520,6733,2033,6,38,50,-1,-1,53
530,6692,1930,6,35,48,-1,-1,49
540,6664,1880,12,34,108,-1,-1,108
550,6624,3069,9,66,82,-1,-1,84
560,6609,2617,7,52,66,-1,-1,68
570,6607,2327,4,44,56,-1,-1,56
580,6611,2194,5,42,52,-1,-1,52
590,6619,2083,6,38,51,-1,-1,51
600,6676,2026,14,37,178,-1,-1,179
610,6642,3259,9,67,85,-1,-1,86
620,6675,2773,4,56,67,-1,-1,67
630,6654,2471,7,48,62,-1,-1,62
640,6646,2313,6,44,56,-1,-1,57
650,6650,2189,7,42,55,-1,-1,56
660,6615,2134,13,39,118,-1,-1,119
670,6526,3366,13,71,93,-1,-1,94
680,6483,2871,11,58,77,-1,-1,79
690,6470,2559,5,50,63,-1,-1,63
700,6434,2399,8,45,123,-1,-1,125
710,6435,2281,7,43,56,-1,-1,56
720,6458,2223,18,41,124,-1,-1,125
730,6177,3443,15,72,95,-1,-1,98
740,6159,2939,11,59,79,-1,-1,80
750,6129,2630,8,50,66,-1,-1,66
760,6087,2441,9,46,62,-1,-1,62
770,6089,2340,7,44,56,-1,-1,58
780,6036,2264,22,42,129,-1,-1,129
790,5943,3486,17,73,99,-1,-1,99
800,5895,2996,9,60,138,-1,-1,140
810,5846,2644,12,52,72,-1,-1,72
820,5833,2486,14,46,67,-1,-1,68
830,5823,2364,10,44,58,-1,-1,59
840,5859,2296,25,42,134,-1,-1,135
850,5745,3549,17,74,100,-1,-1,100
860,5724,3091,14,62,83,-1,-1,83
870,5701,2776,13,53,74,-1,-1,75
880,5686,2613,8,49,63,-1,-1,63
890,5696,2466,9,45,61,-1,-1,62
900,5658,2370,18,44,194,-1,-1,195
910,5616,3663,17,77,102,-1,-1,103
920,5594,3121,15,62,85,-1,-1,86
930,5537,2785,9,53,70,-1,-1,70
940,5482,2588,11,48,66,-1,-1,66
950,5457,2463,9,45,60,-1,-1,61
960,5412,2374,24,43,133,-1,-1,134
970,5259,3655,18,75,102,-1,-1,102
980,5245,3174,11,63,84,-1,-1,85
990,5203,2887,11,55,75,-1,-1,76
1000,5156,2704,7,50,128,-1,-1,129
1010,5123,2550,8,48,63,-1,-1,63
1020,5110,2469,22,46,133,-1,-1,133
1030,5083,3767,16,78,104,-1,-1,104
1040,5066,3243,13,64,85,-1,-1,85
1050,5064,2906,10,55,74,-1,-1,75
1060,5022,2698,9,52,67,-1,-1,68
1070,5012,2569,7,47,60,-1,-1,60
1080,5014,2477,23,44,135,-1,-1,135
1090,4972,3753,14,78,102,-1,-1,102
1100,4987,3225,7,64,140,-1,-1,140
1110,4950,2917,10,55,74,-1,-1,75
1120,4917,2749,11,51,67,-1,-1,68
1130,4906,2638,9,49,64,-1,-1,64
1140,4919,2527,23,46,134,-1,-1,134
1150,4831,3802,14,78,102,-1,-1,103
1160,4819,3311,14,65,87,-1,-1,87
1170,4806,2963,10,56,74,-1,-1,75
1180,4797,2759,10,51,68,-1,-1,68
1190,4743,2628,8,48,63,-1,-1,64
1200,4757,2521,20,45,196,-1,-1,196
1210,4651,3816,13,79,102,-1,-1,102
1220,4639,3326,9,65,83,-1,-1,83
1230,4670,3016,9,57,74,-1,-1,75
1240,4665,2844,7,53,67,-1,-1,67
1250,4686,2709,5,49,61,-1,-1,61
1260,4726,2594,24,47,134,-1,-1,135
1270,4702,3883,13,81,104,-1,-1,104
1280,4714,3386,9,68,85,-1,-1,85
1290,4747,3069,6,59,74,-1,-1,75
1300,4744,2903,6,54,131,-1,-1,132
1310,4748,2766,5,51,62,-1,-1,63
1320,4716,2656,18,48,130,-1,-1,131
1330,4680,3927,10,82,102,-1,-1,102
1340,4677,3365,9,67,85,-1,-1,85
1350,4676,3061,5,59,72,-1,-1,72
1360,4683,2885,6,54,67,-1,-1,67
1370,4692,2751,3,51,60,-1,-1,60
1380,4683,2618,22,47,132,-1,-1,132
1390,4637,3873,14,80,104,-1,-1,104
1400,4623,3363,9,66,146,-1,-1,146
1410,4629,3068,4,59,72,-1,-1,73
1420,4625,2882,5,54,66,-1,-1,67
1430,4596,2763,4,51,62,-1,-1,62
1440,4603,2654,21,49,132,-1,-1,132
1450,4603,3888,12,80,102,-1,-1,103
1460,4625,3343,9,66,84,-1,-1,84
1470,4612,3048,4,58,71,-1,-1,71
1480,4620,2908,5,55,67,-1,-1,68
1490,4598,2792,3,52,61,-1,-1,61
1500,4621,2681,18,49,197,-1,-1,198
1510,4557,3919,11,80,101,-1,-1,101
1520,4550,3417,10,67,85,-1,-1,86
1530,4561,3061,7,58,73,-1,-1,74
1540,4590,2955,6,56,69,-1,-1,70
1550,4561,2823,2,52,62,-1,-1,63
1560,4535,2717,18,50,130,-1,-1,130
1570,4469,3956,10,81,101,-1,-1,102
1580,4448,3477,9,68,86,-1,-1,86
1590,4454,3108,5,59,73,-1,-1,73
1600,4427,2998,3,56,132,-1,-1,132
1610,4412,2854,2,52,61,-1,-1,62
1620,4403,2727,18,50,129,-1,-1,129
1630,4344,3944,11,80,102,-1,-1,102
1640,4324,3460,8,67,83,-1,-1,84
1650,4348,3138,5,59,73,-1,-1,75
1660,4346,2999,2,55,66,-1,-1,66
1670,4287,2862,3,53,63,-1,-1,63
1680,4270,2737,16,49,126,-1,-1,127
1690,4264,3947,8,81,100,-1,-1,100
1700,4246,3439,5,67,138,-1,-1,138
1710,4247,3094,6,58,72,-1,-1,73
1720,4198,2976,5,54,68,-1,-1,68
1730,4156,2823,5,52,63,-1,-1,63
1740,4115,2693,14,48,123,-1,-1,123
1750,4079,3929,8,79,97,-1,-1,98
1760,4078,3421,9,66,84,-1,-1,84
1770,4046,3096,6,58,73,-1,-1,73
1780,4031,2986,6,56,69,-1,-1,69
1790,4016,2839,5,52,63,-1,-1,63
1800,3987,2731,9,49,187,-1,-1,189
1810,3946,3959,8,80,98,-1,-1,99
1820,3989,3451,7,66,81,-1,-1,82
1830,3989,3136,7,59,75,-1,-1,76
1840,4019,3008,4,55,67,-1,-1,68
1850,4030,2831,4,51,63,-1,-1,65
1860,4039,2718,15,48,123,-1,-1,125
1870,4025,3905,9,80,98,-1,-1,99
1880,4048,3437,8,67,83,-1,-1,83
1890,4046,3125,6,58,73,-1,-1,74
1900,4111,2989,3,55,133,-1,-1,133
1910,4110,2839,4,52,63,-1,-1,63
1920,4173,2725,15,49,123,-1,-1,124
1930,4158,3963,8,80,98,-1,-1,99
1940,4171,3473,6,67,81,-1,-1,82
1950,4170,3203,3,60,73,-1,-1,73
1960,4167,3090,2,57,67,-1,-1,67
1970,4167,2920,3,54,64,-1,-1,64
1980,4133,2802,9,51,119,-1,-1,119
1990,4085,3992,5,82,97,-1,-1,98
2000,4039,3511,13,68,149,-1,-1,149
2010,4034,3189,2,61,73,-1,-1,73
2020,4049,3066,4,57,68,-1,-1,68
2030,4052,2901,3,54,63,-1,-1,63
2040,4027,2786,9,50,118,-1,-1,119
2050,4041,3991,2,82,95,-1,-1,95
2060,4036,3520,6,69,83,-1,-1,83
2070,4038,3208,3,61,74,-1,-1,74
2080,4021,3096,2,58,68,-1,-1,68
2090,4031,2919,2,53,63,-1,-1,63
2100,4083,2789,16,50,190,-1,-1,190
2110,4037,3975,4,81,94,-1,-1,95
2120,4037,3494,3,69,80,-1,-1,80
2130,4033,3177,1,60,71,-1,-1,71
2140,4049,3060,3,57,67,-1,-1,67
2150,4052,2888,3,52,61,-1,-1,62
2160,4034,2750,11,49,118,-1,-1,118
2170,4025,3956,4,79,92,-1,-1,92
2180,3997,3493,2,68,80,-1,-1,80
2190,4037,3179,3,60,73,-1,-1,73
2200,3978,3066,6,57,135,-1,-1,135
2210,3990,2920,2,53,62,-1,-1,63
2220,4015,2774,11,50,117,-1,-1,118
2230,3991,3948,4,78,92,-1,-1,92
2240,3964,3491,2,67,78,-1,-1,79
2250,3976,3199,1,59,71,-1,-1,71
2260,3981,3084,2,58,67,-1,-1,67
2270,3975,2910,1,52,61,-1,-1,62
2280,4018,2763,10,50,117,-1,-1,117
2290,3969,3918,6,78,94,-1,-1,94
2300,4022,3477,16,67,166,-1,-1,166
2310,4079,3176,2,59,71,-1,-1,72
2320,4091,3078,2,57,67,-1,-1,67
2330,4107,2907,2,53,61,-1,-1,62
2340,4121,2776,10,50,116,-1,-1,117
2350,4072,3925,5,79,93,-1,-1,93
2360,4015,3494,5,68,81,-1,-1,81
2370,4018,3223,2,61,74,-1,-1,74
2380,4020,3104,2,58,68,-1,-1,68
2390,4020,2920,2,53,62,-1,-1,62
2400,3997,2798,10,50,179,-1,-1,179
2410,4011,3972,5,79,94,-1,-1,95
2420,3966,3521,2,68,79,-1,-1,79
2430,3905,3246,3,60,72,-1,-1,72
2440,3877,3129,2,58,68,-1,-1,68
2450,3899,2912,2,53,61,-1,-1,62
2460,3917,2801,9,50,113,-1,-1,115
2470,3861,3961,3,79,92,-1,-1,92
2480,3845,3517,2,68,79,-1,-1,80
2490,3834,3202,2,60,72,-1,-1,72
2500,3829,3101,4,57,129,-1,-1,129
2510,3848,2901,2,52,61,-1,-1,61
2520,3828,2769,7,49,109,-1,-1,109
2530,3763,3888,5,77,91,-1,-1,91
2540,3772,3462,3,66,77,-1,-1,78
2550,3756,3185,2,59,72,-1,-1,72
2560,3762,3072,1,56,65,-1,-1,65
2570,3764,2897,3,52,62,-1,-1,63
2580,3742,2760,8,49,109,-1,-1,109
2590,3651,3900,3,77,90,-1,-1,90
2600,3620,3477,19,66,151,-1,-1,151
2610,3615,3217,2,61,72,-1,-1,72
2620,3607,3106,2,57,67,-1,-1,67
2630,3619,2887,2,52,61,-1,-1,62
2640,3634,2765,8,50,110,-1,-1,110
2650,3614,3934,2,78,90,-1,-1,91
2660,3643,3523,2,68,79,-1,-1,79
2670,3633,3241,2,60,73,-1,-1,73
2680,3581,3138,2,58,68,-1,-1,68
2690,3565,2936,2,53,62,-1,-1,62
2700,3575,2790,12,49,174,-1,-1,174
2710,3543,3900,4,77,90,-1,-1,91
2720,3592,3478,5,66,79,-1,-1,80
2730,3600,3223,3,59,72,-1,-1,72
2740,3636,3088,3,58,66,-1,-1,66
2750,3592,2936,2,52,62,-1,-1,63
2760,3594,2806,9,49,108,-1,-1,108
2770,3548,3892,3,77,90,-1,-1,90
2780,3523,3495,3,67,78,-1,-1,78
2790,3515,3256,3,60,74,-1,-1,75
2800,3528,3106,10,56,134,-1,-1,135
2810,3556,2942,3,52,63,-1,-1,63
2820,3537,2786,8,49,108,-1,-1,108
2830,3494,3866,6,76,91,-1,-1,91
2840,3481,3457,4,65,77,-1,-1,77
2850,3519,3235,1,60,71,-1,-1,71
2860,3498,3067,2,55,65,-1,-1,66
2870,3508,2892,4,52,62,-1,-1,63
2880,3513,2749,12,49,109,-1,-1,109
2890,3501,3812,7,75,90,-1,-1,91
2900,3485,3397,15,64,146,-1,-1,146
2910,3472,3182,2,58,71,-1,-1,71
2920,3423,3092,3,56,65,-1,-1,67
2930,3406,2877,4,51,61,-1,-1,62
2940,3393,2740,15,47,109,-1,-1,110
2950,3406,3785,6,73,89,-1,-1,89
2960,3368,3426,6,64,78,-1,-1,78
2970,3413,3157,2,57,70,-1,-1,70
2980,3408,3045,3,55,65,-1,-1,65
2990,3418,2883,3,52,61,-1,-1,62
