sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
1420,2310,1479,4,23,29,-1,-1,29
1430,2318,1375,4,21,27,-1,-1,27
1440,2306,1332,13,20,65,-1,-1,65
1450,2300,1951,8,33,45,-1,-1,46
1460,2300,1730,6,28,36,-1,-1,37
1470,2322,1557,5,24,32,-1,-1,32
1480,2303,1471,4,22,29,-1,-1,29
1490,2325,1371,4,20,27,-1,-1,28
1500,2350,1307,11,19,117,-1,-1,118
1510,2322,1956,10,32,46,-1,-1,47
1520,2302,1736,7,28,38,-1,-1,39
1530,2302,1544,6,24,33,-1,-1,33
1540,2301,1467,7,22,31,-1,-1,31
1550,2295,1358,6,21,30,-1,-1,30
1560,2299,1303,13,19,65,-1,-1,65
1570,2282,1938,10,33,46,-1,-1,46
1580,2273,1721,7,28,38,-1,-1,39
1590,2251,1565,6,24,34,-1,-1,34
1600,2242,1492,6,23,85,-1,-1,85
1610,2232,1380,5,21,29,-1,-1,29
1620,2218,1307,10,19,61,-1,-1,62
1630,2153,1930,10,31,44,-1,-1,45
1640,2177,1731,8,27,39,-1,-1,39
1650,2207,1555,8,24,35,-1,-1,36
1660,2227,1495,7,23,32,-1,-1,32
1670,2221,1405,5,21,29,-1,-1,30
1680,2201,1346,10,20,62,-1,-1,62
1690,2146,1964,9,33,44,-1,-1,45
1700,2162,1757,4,29,87,-1,-1,87
1710,2179,1584,7,25,35,-1,-1,35
1720,2163,1488,6,23,31,-1,-1,32
1730,2185,1397,6,20,28,-1,-1,29
1740,2171,1351,12,20,63,-1,-1,63
1750,2138,1970,10,33,46,-1,-1,46
1760,2119,1755,5,28,37,-1,-1,38
1770,2137,1563,6,24,32,-1,-1,33
1780,2171,1500,6,23,31,-1,-1,31
1790,2197,1426,5,22,28,-1,-1,29
1800,2221,1377,10,21,116,-1,-1,117
1810,2178,1977,9,33,46,-1,-1,47
1820,2165,1792,6,29,38,-1,-1,38
1830,2187,1626,7,25,35,-1,-1,36
1840,2198,1540,4,24,30,-1,-1,30
1850,2206,1456,5,22,30,-1,-1,30
1860,2223,1384,13,21,64,-1,-1,65
1870,2251,1974,10,33,46,-1,-1,48
1880,2278,1789,6,29,39,-1,-1,40
1890,2268,1597,9,25,37,-1,-1,38
1900,2299,1514,6,23,87,-1,-1,87
1910,2303,1426,6,22,30,-1,-1,31
1920,2310,1358,12,21,63,-1,-1,64
1930,2315,1950,9,33,45,-1,-1,46
1940,2335,1783,6,29,39,-1,-1,39
1950,2307,1604,7,26,35,-1,-1,36
1960,2330,1523,6,24,33,-1,-1,34
1970,2290,1449,6,22,30,-1,-1,31
1980,2264,1404,9,22,62,-1,-1,62
1990,2222,1993,7,34,44,-1,-1,45
2000,2236,1818,5,29,89,-1,-1,90
2010,2246,1628,9,26,38,-1,-1,38
2020,2227,1545,6,24,34,-1,-1,34
2030,2233,1446,6,21,31,-1,-1,32
2040,2223,1386,10,20,62,-1,-1,62
2050,2235,1963,9,32,45,-1,-1,46
2060,2221,1805,7,29,40,-1,-1,41
2070,2242,1608,10,25,39,-1,-1,39
2080,2220,1538,8,24,35,-1,-1,35
2090,2244,1457,5,22,31,-1,-1,31
2100,2254,1388,8,21,112,-1,-1,113
2110,2243,1948,10,33,46,-1,-1,46
2120,2236,1778,6,29,39,-1,-1,39
2130,2248,1596,9,25,37,-1,-1,38
2140,2266,1523,8,24,34,-1,-1,35
2150,2265,1426,6,22,31,-1,-1,32
2160,2287,1380,9,21,59,-1,-1,60
2170,2289,1937,9,33,46,-1,-1,46
2180,2260,1777,6,29,39,-1,-1,40
2190,2290,1592,8,25,36,-1,-1,37
2200,2280,1531,7,23,86,-1,-1,86
2210,2271,1438,5,21,31,-1,-1,31
2220,2285,1388,10,21,60,-1,-1,61
2230,2281,1914,8,32,44,-1,-1,44
2240,2291,1755,6,28,38,-1,-1,39
2250,2339,1557,9,25,36,-1,-1,37
2260,2341,1477,8,23,34,-1,-1,34
2270,2358,1385,6,21,30,-1,-1,30
2280,2340,1356,9,20,58,-1,-1,58
2290,2332,1884,8,31,43,-1,-1,44
2300,2342,1729,5,28,87,-1,-1,87
2310,2339,1560,8,25,36,-1,-1,37
2320,2340,1482,7,23,33,-1,-1,33
2330,2321,1385,7,21,30,-1,-1,30
2340,2328,1353,8,21,57,-1,-1,57
2350,2334,1877,9,31,43,-1,-1,43
2360,2314,1722,6,28,38,-1,-1,39
2370,2324,1540,8,25,35,-1,-1,36
2380,2355,1476,8,23,34,-1,-1,34
2390,2366,1357,7,21,30,-1,-1,30
2400,2385,1342,7,21,109,-1,-1,110
2410,2390,1874,9,31,44,-1,-1,44
2420,2404,1721,6,28,37,-1,-1,38
2430,2405,1569,8,24,36,-1,-1,36
2440,2418,1488,6,23,32,-1,-1,32
2450,2397,1405,5,22,30,-1,-1,31
2460,2396,1374,8,21,56,-1,-1,57
2470,2367,1887,8,31,42,-1,-1,43
2480,2372,1716,7,27,39,-1,-1,39
2490,2387,1566,8,24,36,-1,-1,36
2500,2402,1493,3,23,85,-1,-1,85
2510,2421,1396,7,21,30,-1,-1,31
2520,2450,1353,10,21,57,-1,-1,57
2530,2425,1854,10,31,45,-1,-1,45
2540,2397,1707,8,27,40,-1,-1,40
2550,2391,1560,9,25,37,-1,-1,38
2560,2369,1499,7,23,34,-1,-1,35
2570,2382,1365,7,21,31,-1,-1,31
2580,2382,1324,10,20,56,-1,-1,57
2590,2335,1840,10,30,44,-1,-1,45
2600,2355,1713,7,27,90,-1,-1,90
2610,2345,1574,10,25,37,-1,-1,38
2620,2295,1509,7,23,35,-1,-1,35
2630,2282,1408,6,22,31,-1,-1,31
2640,2262,1374,8,21,55,-1,-1,56
2650,2252,1860,10,31,44,-1,-1,45
2660,2262,1728,7,28,40,-1,-1,41
2670,2250,1597,9,26,37,-1,-1,38
2680,2229,1529,8,24,35,-1,-1,36
2690,2214,1434,7,21,31,-1,-1,32
2700,2196,1402,4,21,108,-1,-1,108
2710,2150,1888,12,31,45,-1,-1,46
2720,2191,1753,9,28,41,-1,-1,42
2730,2216,1613,9,25,38,-1,-1,38
2740,2228,1546,8,24,35,-1,-1,35
2750,2208,1451,6,23,32,-1,-1,32
2760,2189,1390,8,21,56,-1,-1,57
2770,2151,1900,9,31,44,-1,-1,45
2780,2162,1749,6,29,39,-1,-1,40
2790,2190,1635,9,26,39,-1,-1,39
2800,2225,1562,2,25,92,-1,-1,92
2810,2210,1461,6,22,32,-1,-1,32
2820,2214,1403,6,22,55,-1,-1,55
2830,2168,1889,10,31,44,-1,-1,44
2840,2178,1752,8,29,41,-1,-1,41
2850,2199,1608,10,26,37,-1,-1,38
2860,2158,1563,6,25,34,-1,-1,35
2870,2145,1470,5,22,31,-1,-1,31
2880,2146,1405,7,21,55,-1,-1,55
2890,2087,1909,10,31,45,-1,-1,45
2900,2082,1765,4,28,90,-1,-1,91
2910,2074,1641,9,25,38,-1,-1,39
2920,2049,1577,7,25,35,-1,-1,36
2930,2036,1462,6,22,31,-1,-1,31
2940,2048,1411,6,21,55,-1,-1,56
2950,2035,1890,10,30,44,-1,-1,45
2960,2005,1723,10,28,41,-1,-1,41
2970,1983,1605,11,24,39,-1,-1,40
2980,1993,1556,8,24,36,-1,-1,37
2990,1987,1449,8,22,33,-1,-1,33
