sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,4,0,41,-1,-1,41
10,6437,6713,3,147,164,-1,-1,166
20,6321,4219,3,78,92,-1,-1,92
30,6382,2742,3,46,57,-1,-1,57
40,6454,2157,2,35,44,-1,-1,44
50,6513,1745,2,27,33,-1,-1,34
60,6526,1704,2,28,85,-1,-1,85
70,6653,2568,3,45,54,-1,-1,55
80,6698,2106,3,35,43,-1,-1,44
90,6789,1856,3,30,38,-1,-1,38
100,6878,1736,3,28,97,-1,-1,97
110,6954,1634,2,26,32,-1,-1,32
120,7063,1602,3,25,88,-1,-1,88
130,7146,2637,4,47,57,-1,-1,57
140,7298,2169,4,37,48,-1,-1,49
150,7392,1918,5,32,43,-1,-1,43
160,7472,1750,5,29,40,-1,-1,40
170,7557,1675,6,28,38,-1,-1,39
180,7656,1643,7,27,96,-1,-1,96
190,7738,2798,8,55,70,-1,-1,70
200,7841,2307,6,42,110,-1,-1,110
210,7945,2052,6,37,50,-1,-1,50
220,7983,1920,4,34,44,-1,-1,44
230,8126,1817,6,32,43,-1,-1,43
240,8192,1796,7,31,104,-1,-1,104
250,8225,3024,7,60,76,-1,-1,76
260,8380,2494,3,49,59,-1,-1,59
270,8435,2241,5,42,54,-1,-1,54
280,8471,2119,5,39,51,-1,-1,51
290,8498,2021,7,38,51,-1,-1,51
300,8539,1970,8,36,171,-1,-1,171
310,8566,3249,3,66,78,-1,-1,78
320,8589,2704,4,53,65,-1,-1,66
330,8617,2440,1,47,55,-1,-1,56
340,8672,2306,5,44,56,-1,-1,56
350,8738,2182,8,41,55,-1,-1,55
360,8718,2138,4,40,120,-1,-1,120
370,8697,3524,11,74,95,-1,-1,95
380,8705,2924,7,59,75,-1,-1,75
390,8711,2633,6,52,66,-1,-1,66
400,8701,2490,6,48,115,-1,-1,115
410,8722,2371,5,45,57,-1,-1,58
420,8705,2319,8,44,131,-1,-1,131
430,8691,3799,7,81,98,-1,-1,98
440,8669,3200,8,66,84,-1,-1,84
450,8738,2848,8,58,73,-1,-1,74
460,8747,2681,9,53,71,-1,-1,71
470,8703,2533,6,50,64,-1,-1,64
480,8690,2487,12,48,144,-1,-1,144
490,8590,4037,8,89,109,-1,-1,109
500,8541,3431,8,72,143,-1,-1,143
510,8495,3064,6,63,78,-1,-1,78
520,8474,2872,11,57,78,-1,-1,78
530,8394,2719,6,54,67,-1,-1,67
540,8388,2666,6,52,145,-1,-1,145
550,8287,4249,6,93,111,-1,-1,111
560,8278,3623,9,76,96,-1,-1,99
570,8233,3272,6,66,83,-1,-1,83
580,8204,3098,6,62,77,-1,-1,78
590,8209,2911,7,57,73,-1,-1,73
600,8179,2846,8,56,211,-1,-1,211
610,8052,4514,9,99,122,-1,-1,122
620,8010,3809,9,80,102,-1,-1,105
630,7980,3458,10,71,91,-1,-1,92
640,7922,3254,8,67,86,-1,-1,86
650,7890,3050,6,61,76,-1,-1,76
660,7816,2977,6,58,160,-1,-1,160
670,7700,4735,6,106,126,-1,-1,126
680,7702,4029,8,88,108,-1,-1,108
690,7681,3628,7,75,93,-1,-1,95
700,7610,3417,9,69,144,-1,-1,144
710,7624,3191,7,64,81,-1,-1,81
720,7598,3112,7,61,164,-1,-1,165
730,7310,4893,7,109,130,-1,-1,130
740,7245,4143,6,88,106,-1,-1,106
750,7189,3736,9,77,96,-1,-1,96
760,7176,3540,5,72,88,-1,-1,88
770,7092,3306,4,65,78,-1,-1,78
780,7016,3246,6,67,173,-1,-1,173
790,6922,5061,6,115,135,-1,-1,135
800,6864,4297,6,92,169,-1,-1,169
810,6806,3880,5,81,97,-1,-1,97
820,6796,3630,5,74,89,-1,-1,89
830,6775,3414,4,68,82,-1,-1,82
840,6771,3355,5,66,172,-1,-1,172
850,6695,5211,5,117,137,-1,-1,139
860,6638,4424,6,94,114,-1,-1,117
870,6666,3985,6,82,100,-1,-1,100
880,6665,3726,5,76,91,-1,-1,92
890,6658,3491,3,70,81,-1,-1,81
900,6651,3415,4,67,239,-1,-1,239
910,6502,5284,7,119,140,-1,-1,140
920,6446,4502,10,96,120,-1,-1,120
930,6417,4082,7,84,103,-1,-1,103
940,6388,3816,5,78,93,-1,-1,93
950,6366,3577,3,71,83,-1,-1,84
960,6314,3485,5,67,177,-1,-1,177
970,6204,5370,6,121,141,-1,-1,143
980,6137,4582,5,98,116,-1,-1,117
990,6080,4185,5,85,102,-1,-1,102
1000,6050,3946,3,78,157,-1,-1,157
1010,5995,3664,3,71,84,-1,-1,84
1020,6016,3544,4,67,175,-1,-1,176
1030,5957,5433,6,120,141,-1,-1,141
1040,5938,4653,6,98,117,-1,-1,117
1050,5925,4240,4,85,102,-1,-1,102
1060,5879,3945,4,78,93,-1,-1,93
1070,5861,3680,5,71,84,-1,-1,85
1080,5798,3568,4,68,176,-1,-1,177
1090,5734,5429,5,119,139,-1,-1,139
1100,5704,4650,4,97,174,-1,-1,174
1110,5679,4199,7,84,103,-1,-1,103
1120,5631,3933,5,76,93,-1,-1,94
1130,5642,3690,5,71,84,-1,-1,85
