sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,5,1,58,-1,-1,59
10,3217,3248,5,56,67,-1,-1,68
20,3139,2041,5,30,39,-1,-1,39
30,3153,1331,4,18,24,-1,-1,24
40,3192,1067,2,13,17,-1,-1,18
50,3227,870,2,11,14,-1,-1,14
60,3257,843,3,11,41,-1,-1,41
70,3310,1289,2,18,22,-1,-1,22
80,3351,1045,2,14,18,-1,-1,18
90,3418,910,2,12,16,-1,-1,17
100,3461,848,4,11,73,-1,-1,73
110,3521,809,3,11,14,-1,-1,14
120,3532,799,5,11,43,-1,-1,44
130,3556,1337,3,19,25,-1,-1,25
140,3623,1112,3,16,21,-1,-1,22
150,3647,979,4,13,19,-1,-1,19
160,3694,915,2,12,17,-1,-1,17
170,3718,884,2,12,17,-1,-1,17
180,3745,869,3,12,46,-1,-1,46
190,3770,1458,2,22,28,-1,-1,28
200,3820,1202,4,18,78,-1,-1,79
210,3861,1061,2,15,20,-1,-1,20
220,3889,991,4,14,20,-1,-1,21
230,3915,950,4,13,19,-1,-1,19
240,3918,932,3,13,49,-1,-1,49
250,3949,1582,3,27,31,-1,-1,32
260,4019,1303,4,20,27,-1,-1,27
270,4013,1145,3,17,23,-1,-1,24
280,4029,1082,4,15,22,-1,-1,22
290,4062,1037,4,15,21,-1,-1,21
300,4062,1023,2,15,110,-1,-1,110
310,4033,1702,2,28,34,-1,-1,34
320,4067,1415,3,22,28,-1,-1,28
330,4047,1275,3,20,25,-1,-1,25
340,4082,1219,2,18,24,-1,-1,24
350,4071,1179,2,18,23,-1,-1,23
360,4043,1144,2,17,59,-1,-1,59
370,4028,1887,3,32,39,-1,-1,39
380,4018,1590,2,26,32,-1,-1,32
390,4023,1436,2,22,28,-1,-1,28
400,4007,1346,3,21,81,-1,-1,81
410,4008,1282,2,20,25,-1,-1,25
420,3990,1264,3,20,65,-1,-1,65
430,3972,2068,2,36,43,-1,-1,43
440,3974,1715,3,28,35,-1,-1,35
450,3981,1525,3,25,31,-1,-1,32
460,3993,1436,4,22,30,-1,-1,30
470,3958,1354,4,21,28,-1,-1,29
480,3976,1321,3,21,67,-1,-1,68
490,3900,2133,4,37,47,-1,-1,47
500,3873,1799,5,30,92,-1,-1,92
510,3854,1600,5,26,35,-1,-1,35
520,3857,1503,4,24,31,-1,-1,32
530,3849,1428,3,23,29,-1,-1,29
540,3830,1401,3,23,70,-1,-1,71
550,3777,2256,6,40,50,-1,-1,50
560,3754,1866,8,31,43,-1,-1,43
570,3740,1672,5,27,36,-1,-1,36
580,3756,1546,6,25,34,-1,-1,34
590,3713,1471,6,23,32,-1,-1,32
600,3719,1436,8,23,133,-1,-1,133
610,3615,2300,8,42,54,-1,-1,55
620,3614,1963,8,34,46,-1,-1,46
630,3619,1744,7,29,41,-1,-1,42
640,3566,1622,7,26,37,-1,-1,37
650,3521,1561,6,25,34,-1,-1,35
