sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,6,0,39,-1,-1,40
10,2350,2551,2,40,46,-1,-1,46
20,2320,1573,2,21,25,-1,-1,25
30,2328,1049,1,13,17,-1,-1,17
40,2335,802,1,9,12,-1,-1,13
50,2363,645,2,8,10,-1,-1,10
60,2407,626,2,7,30,-1,-1,31
70,2444,964,1,12,16,-1,-1,17
80,2479,779,1,9,12,-1,-1,13
90,2528,690,1,8,11,-1,-1,12
100,2551,656,1,8,61,-1,-1,62
110,2602,615,2,8,10,-1,-1,10
120,2655,596,2,7,29,-1,-1,30
130,2673,981,2,13,16,-1,-1,17
140,2734,805,1,10,14,-1,-1,14
150,2786,719,2,9,12,-1,-1,12
160,2851,671,1,8,11,-1,-1,12
170,2878,639,2,9,11,-1,-1,12
180,2944,625,3,8,32,-1,-1,33
190,2976,1026,2,14,19,-1,-1,19
200,3002,863,2,13,66,-1,-1,66
210,3062,763,1,10,14,-1,-1,14
220,3092,708,2,10,13,-1,-1,13
230,3144,687,1,9,12,-1,-1,12
240,3181,675,3,9,34,-1,-1,34
250,3226,1105,3,16,21,-1,-1,21
260,3290,926,3,13,19,-1,-1,19
270,3337,830,3,11,17,-1,-1,17
280,3337,777,4,11,16,-1,-1,16
290,3386,722,2,10,13,-1,-1,13
300,3416,710,3,10,87,-1,-1,87
310,3425,1160,5,17,24,-1,-1,24
320,3475,963,3,14,20,-1,-1,20
330,3517,864,2,12,17,-1,-1,17
340,3572,812,4,11,17,-1,-1,17
350,3581,773,4,11,17,-1,-1,17
360,3597,765,5,12,40,-1,-1,40
370,3642,1234,5,19,27,-1,-1,27
380,3693,1024,5,15,23,-1,-1,23
390,3716,923,4,14,20,-1,-1,20
400,3729,867,4,13,66,-1,-1,66
410,3735,828,4,12,17,-1,-1,17
420,3735,812,7,12,45,-1,-1,45
430,3782,1320,7,21,29,-1,-1,29
440,3846,1111,5,17,24,-1,-1,24
450,3846,989,6,15,22,-1,-1,22
460,3850,934,6,14,22,-1,-1,22
470,3848,882,6,13,21,-1,-1,21
480,3863,868,9,13,50,-1,-1,50
490,3839,1386,9,23,34,-1,-1,34
500,3864,1180,6,18,71,-1,-1,71
510,3829,1043,5,16,24,-1,-1,24
520,3811,988,6,15,22,-1,-1,22
530,3821,933,5,14,21,-1,-1,21
540,3823,916,9,14,52,-1,-1,52
550,3801,1466,9,24,36,-1,-1,36
560,3802,1271,4,21,28,-1,-1,28
570,3805,1152,6,18,26,-1,-1,26
580,3830,1095,6,17,24,-1,-1,24
590,3829,1042,5,16,22,-1,-1,22
600,3829,1010,5,15,98,-1,-1,98
610,3802,1601,9,26,38,-1,-1,38
620,3792,1375,6,23,32,-1,-1,32
630,3794,1231,4,20,26,-1,-1,26
640,3765,1186,6,19,27,-1,-1,27
650,3753,1101,5,17,23,-1,-1,23
660,3734,1067,8,16,57,-1,-1,57
670,3673,1677,8,29,40,-1,-1,40
680,3655,1442,7,23,33,-1,-1,33
690,3618,1275,8,20,31,-1,-1,31
700,3598,1216,7,19,72,-1,-1,72
710,3600,1146,5,18,24,-1,-1,24
720,3579,1119,8,17,58,-1,-1,58
730,3437,1759,8,29,42,-1,-1,42
740,3399,1507,6,24,34,-1,-1,34
750,3381,1346,7,21,31,-1,-1,31
760,3348,1278,7,20,29,-1,-1,29
770,3314,1212,5,19,26,-1,-1,26
780,3269,1172,8,18,61,-1,-1,61
790,3221,1843,8,31,44,-1,-1,44
800,3199,1559,5,26,76,-1,-1,76
810,3205,1386,7,22,32,-1,-1,32
