sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
1430,2362,2110,1,34,40,-1,-1,41
1440,2368,2056,2,33,88,-1,-1,90
1450,2298,3117,2,59,67,-1,-1,68
1460,2252,2800,2,51,58,-1,-1,59
1470,2210,2496,2,43,51,-1,-1,51
1480,2232,2312,2,40,45,-1,-1,46
1490,2251,2163,1,36,41,-1,-1,43
1500,2233,2091,2,35,154,-1,-1,156
1510,2219,3163,2,60,67,-1,-1,68
1520,2192,2817,2,51,58,-1,-1,59
1530,2189,2491,1,43,50,-1,-1,52
1540,2172,2296,2,38,44,-1,-1,45
1550,2164,2137,1,35,40,-1,-1,41
1560,2166,2062,2,33,86,-1,-1,88
1570,2149,3155,1,59,67,-1,-1,68
1580,2159,2814,2,50,58,-1,-1,59
1590,2161,2518,2,44,51,-1,-1,51
1600,2178,2320,1,39,111,-1,-1,112
1610,2196,2143,1,36,40,-1,-1,42
1620,2212,2069,2,33,86,-1,-1,87
1630,2153,3144,1,59,67,-1,-1,68
1640,2190,2799,2,51,59,-1,-1,60
1650,2210,2510,2,44,51,-1,-1,52
1660,2163,2317,1,39,45,-1,-1,46
1670,2181,2145,1,36,40,-1,-1,42
1680,2185,2065,2,34,86,-1,-1,87
1690,2173,3090,2,58,66,-1,-1,66
1700,2178,2715,1,50,120,-1,-1,120
1710,2168,2418,2,42,48,-1,-1,49
1720,2153,2210,1,36,43,-1,-1,44
1730,2133,2071,1,33,38,-1,-1,38
1740,2181,2014,2,32,82,-1,-1,83
1750,2119,2989,2,55,63,-1,-1,63
1760,2047,2683,2,47,55,-1,-1,56
1770,2079,2435,2,42,49,-1,-1,50
1780,2100,2222,1,37,43,-1,-1,44
1790,2061,2085,1,34,39,-1,-1,39
1800,2103,2047,2,33,147,-1,-1,148
1810,2090,3047,2,56,63,-1,-1,64
1820,2052,2718,2,48,55,-1,-1,56
1830,2087,2452,2,42,48,-1,-1,50
1840,2079,2239,2,37,43,-1,-1,44
1850,2087,2097,1,34,39,-1,-1,40
1860,2132,2021,2,32,82,-1,-1,83
1870,2099,3019,1,55,63,-1,-1,63
1880,2106,2672,2,47,54,-1,-1,56
1890,2061,2436,2,41,48,-1,-1,49
1900,2076,2255,1,37,110,-1,-1,110
1910,2106,2092,1,34,38,-1,-1,38
1920,2127,2017,1,33,80,-1,-1,80
1930,2101,2971,1,54,61,-1,-1,62
1940,2096,2664,1,47,54,-1,-1,54
1950,2067,2405,2,41,48,-1,-1,48
1960,2062,2206,2,37,43,-1,-1,44
1970,2057,2038,2,32,38,-1,-1,39
1980,2071,1985,1,33,81,-1,-1,81
1990,2022,2936,1,54,61,-1,-1,62
2000,2008,2644,1,46,112,-1,-1,113
2010,2004,2380,1,40,48,-1,-1,48
2020,2021,2192,2,36,42,-1,-1,43
2030,1997,2039,1,32,37,-1,-1,37
2040,2012,2002,2,32,80,-1,-1,81
2050,1978,2978,2,54,62,-1,-1,63
2060,1955,2668,1,47,53,-1,-1,54
2070,1941,2425,1,40,47,-1,-1,48
2080,1988,2244,1,36,42,-1,-1,44
2090,2033,2099,1,34,38,-1,-1,39
2100,2025,2023,1,32,145,-1,-1,146
2110,2016,2971,2,54,61,-1,-1,62
2120,1995,2672,2,47,54,-1,-1,55
2130,1989,2450,2,42,49,-1,-1,49
2140,1944,2255,2,37,43,-1,-1,44
2150,1928,2081,1,33,38,-1,-1,40
2160,1930,2014,2,32,80,-1,-1,81
2170,1879,2949,1,53,60,-1,-1,61
2180,1910,2645,2,46,53,-1,-1,54
2190,1921,2411,2,40,47,-1,-1,48
2200,1924,2259,2,37,106,-1,-1,107
2210,1907,2083,1,33,38,-1,-1,39
2220,1894,2002,1,32,78,-1,-1,79
2230,1865,2913,1,51,59,-1,-1,60
2240,1906,2626,2,45,53,-1,-1,54
2250,1914,2409,2,40,46,-1,-1,48
2260,1914,2248,1,36,42,-1,-1,44
2270,1887,2055,2,32,38,-1,-1,38
2280,1882,1995,2,32,78,-1,-1,79
2290,1861,2891,3,51,59,-1,-1,60
2300,1835,2578,2,44,109,-1,-1,111
2310,1853,2360,1,38,46,-1,-1,46
2320,1845,2206,2,36,42,-1,-1,43
2330,1868,2030,1,32,37,-1,-1,38
2340,1880,1982,2,31,77,-1,-1,78
2350,1892,2903,2,52,59,-1,-1,60
2360,1901,2625,1,45,52,-1,-1,53
2370,1901,2416,2,40,46,-1,-1,48
2380,1890,2256,1,37,43,-1,-1,44
2390,1885,2087,1,33,38,-1,-1,40
2400,1852,2014,1,32,140,-1,-1,141
2410,1831,2897,2,52,59,-1,-1,60
2420,1805,2611,1,45,52,-1,-1,52
2430,1836,2410,1,40,46,-1,-1,47
2440,1842,2236,1,36,42,-1,-1,43
2450,1863,2047,1,33,37,-1,-1,38
2460,1873,1967,2,31,74,-1,-1,75
2470,1860,2844,2,51,58,-1,-1,59
2480,1814,2558,2,44,51,-1,-1,52
2490,1840,2378,1,40,47,-1,-1,48
2500,1827,2247,1,37,109,-1,-1,110
2510,1789,2066,1,32,38,-1,-1,40
2520,1799,1978,2,31,76,-1,-1,77
2530,1819,2854,2,51,59,-1,-1,60
2540,1822,2587,2,45,51,-1,-1,52
2550,1821,2385,2,40,46,-1,-1,48
2560,1842,2246,1,36,42,-1,-1,43
2570,1833,2102,1,34,38,-1,-1,39
2580,1859,2029,1,32,76,-1,-1,77
2590,1858,2887,2,52,59,-1,-1,59
2600,1860,2606,1,45,112,-1,-1,113
2610,1847,2395,2,40,46,-1,-1,47
2620,1858,2227,1,36,43,-1,-1,44
2630,1870,2066,2,33,38,-1,-1,40
2640,1832,2003,2,31,76,-1,-1,77
2650,1780,2871,2,51,59,-1,-1,60
2660,1771,2602,2,45,51,-1,-1,51
2670,1782,2390,1,40,45,-1,-1,46
2680,1793,2244,1,37,42,-1,-1,43
2690,1791,2076,2,33,38,-1,-1,40
2700,1785,1998,1,31,139,-1,-1,140
2710,1772,2861,1,50,57,-1,-1,58
2720,1756,2598,2,44,51,-1,-1,52
2730,1753,2401,1,39,45,-1,-1,47
2740,1747,2257,2,36,42,-1,-1,44
2750,1761,2062,1,33,37,-1,-1,38
2760,1768,1997,2,31,74,-1,-1,76
2770,1749,2847,2,50,57,-1,-1,58
2780,1715,2583,1,44,51,-1,-1,52
2790,1753,2402,1,40,46,-1,-1,48
2800,1752,2262,1,37,103,-1,-1,104
2810,1748,2089,2,33,39,-1,-1,41
2820,1785,2007,1,31,73,-1,-1,75
2830,1779,2839,2,51,58,-1,-1,59
2840,1801,2564,1,44,51,-1,-1,51
2850,1826,2334,1,38,45,-1,-1,47
2860,1815,2218,1,35,41,-1,-1,43
2870,1806,2080,1,33,38,-1,-1,40
2880,1788,1995,2,31,74,-1,-1,75
2890,1788,2856,1,51,57,-1,-1,59
2900,1800,2588,1,44,110,-1,-1,111
2910,1849,2348,2,40,47,-1,-1,48
2920,1891,2216,2,36,42,-1,-1,43
2930,1932,2078,2,33,38,-1,-1,40
2940,1938,1979,2,31,74,-1,-1,75
2950,1892,2821,4,50,57,-1,-1,59
2960,1916,2552,2,45,51,-1,-1,52
2970,1921,2321,1,38,45,-1,-1,46
2980,1908,2222,1,36,42,-1,-1,43
2990,1891,2060,1,33,38,-1,-1,39
