sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,8,0,57,-1,-1,61
10,3288,3235,5,55,66,-1,-1,67
20,3172,2043,3,30,39,-1,-1,39
30,3177,1342,4,18,24,-1,-1,24
40,3212,1051,2,13,18,-1,-1,18
50,3224,862,1,11,14,-1,-1,14
60,3234,846,3,11,41,-1,-1,42
70,3278,1304,2,18,23,-1,-1,23
80,3320,1040,2,14,19,-1,-1,19
90,3345,902,2,12,17,-1,-1,17
100,3389,838,7,11,73,-1,-1,73
110,3428,787,2,10,13,-1,-1,14
120,3497,780,5,11,44,-1,-1,45
130,3580,1293,3,20,24,-1,-1,24
140,3641,1057,4,15,21,-1,-1,22
150,3696,937,4,13,19,-1,-1,19
160,3717,862,3,12,17,-1,-1,17
170,3759,820,3,11,17,-1,-1,17
180,3813,803,6,11,46,-1,-1,46
190,3885,1348,5,21,29,-1,-1,29
200,3950,1103,7,16,77,-1,-1,78
210,3998,967,4,13,20,-1,-1,20
220,4060,913,4,13,19,-1,-1,20
230,4101,870,4,12,18,-1,-1,18
240,4173,855,7,13,49,-1,-1,51
250,4225,1444,4,24,31,-1,-1,31
260,4267,1220,5,19,27,-1,-1,27
270,4313,1057,5,17,23,-1,-1,24
280,4341,982,4,14,21,-1,-1,21
290,4396,929,4,14,20,-1,-1,20
300,4430,916,11,14,108,-1,-1,109
310,4442,1526,5,25,34,-1,-1,34
320,4442,1288,4,21,28,-1,-1,29
330,4472,1133,3,18,24,-1,-1,24
340,4512,1044,5,16,24,-1,-1,25
350,4545,994,5,15,23,-1,-1,24
360,4592,985,9,15,59,-1,-1,60
370,4598,1673,5,29,37,-1,-1,37
380,4648,1402,5,23,32,-1,-1,32
390,4676,1217,6,20,29,-1,-1,29
400,4698,1136,10,18,83,-1,-1,84
410,4729,1066,5,17,25,-1,-1,25
420,4770,1052,11,16,64,-1,-1,64
430,4769,1769,6,32,41,-1,-1,41
440,4778,1499,5,26,34,-1,-1,35
450,4771,1324,4,22,29,-1,-1,32
460,4772,1218,5,20,28,-1,-1,30
470,4779,1167,3,18,24,-1,-1,26
480,4781,1155,7,19,65,-1,-1,67
490,4722,1921,4,35,44,-1,-1,47
500,4744,1635,7,28,90,-1,-1,94
510,4791,1443,4,25,33,-1,-1,36
520,4815,1315,4,22,30,-1,-1,33
530,4779,1244,6,20,30,-1,-1,31
540,4791,1216,8,20,68,-1,-1,70
550,4783,2013,5,38,47,-1,-1,51
560,4783,1711,4,31,39,-1,-1,41
570,4805,1494,9,26,38,-1,-1,40
580,4802,1361,6,22,32,-1,-1,36
590,4821,1294,6,21,31,-1,-1,32
600,4848,1275,12,21,129,-1,-1,132
610,4822,2107,5,39,49,-1,-1,56
620,4838,1799,5,32,41,-1,-1,47
630,4832,1572,5,27,36,-1,-1,40
640,4828,1460,6,25,34,-1,-1,38
650,4814,1374,7,23,33,-1,-1,34
660,4804,1358,8,24,75,-1,-1,77
670,4743,2226,5,42,53,-1,-1,57
680,4716,1919,3,35,43,-1,-1,48
690,4729,1687,4,30,38,-1,-1,44
700,4711,1551,6,26,90,-1,-1,93
710,4711,1462,6,24,33,-1,-1,35
720,4726,1426,10,24,79,-1,-1,80
730,4520,2290,7,44,56,-1,-1,61
740,4528,1983,4,36,44,-1,-1,49
750,4523,1723,4,30,39,-1,-1,45
760,4523,1585,7,27,37,-1,-1,40
770,4545,1503,4,26,33,-1,-1,36
780,4582,1467,10,25,79,-1,-1,82
790,4526,2359,6,46,57,-1,-1,61
800,4535,2052,6,38,99,-1,-1,102
810,4534,1820,4,33,41,-1,-1,44
820,4545,1665,3,29,37,-1,-1,42
830,4527,1569,4,27,34,-1,-1,37
840,4515,1526,7,25,79,-1,-1,83
850,4468,2403,5,46,57,-1,-1,65
860,4448,2096,4,38,47,-1,-1,53
870,4428,1840,4,33,41,-1,-1,47
880,4439,1689,5,29,38,-1,-1,42
890,4469,1588,4,27,34,-1,-1,39
900,4454,1545,10,26,138,-1,-1,140
910,4432,2436,5,47,58,-1,-1,67
920,4432,2148,2,40,48,-1,-1,55
930,4428,1894,3,34,41,-1,-1,47
940,4416,1722,4,30,37,-1,-1,41
950,4410,1631,2,28,34,-1,-1,39
960,4400,1588,9,27,83,-1,-1,87
970,4361,2523,3,49,58,-1,-1,65
980,4356,2225,1,42,47,-1,-1,55
990,4336,1958,2,36,43,-1,-1,49
1000,4316,1794,8,31,98,-1,-1,104
1010,4298,1685,3,29,36,-1,-1,39
1020,4244,1644,6,28,83,-1,-1,86
1030,4175,2599,3,50,59,-1,-1,65
1040,4121,2292,2,43,50,-1,-1,57
1050,4052,2009,1,36,42,-1,-1,48
1060,4023,1848,2,34,40,-1,-1,43
1070,3984,1735,4,30,37,-1,-1,41
1080,3971,1673,8,28,84,-1,-1,88
1090,3904,2637,3,51,60,-1,-1,69
1100,3873,2326,4,43,104,-1,-1,111
1110,3854,2079,2,37,44,-1,-1,50
1120,3825,1895,2,32,38,-1,-1,44
1130,3800,1785,2,30,35,-1,-1,40
1140,3786,1721,2,29,82,-1,-1,87
1150,3721,2701,3,52,61,-1,-1,70
1160,3728,2371,1,44,51,-1,-1,57
1170,3736,2075,2,36,44,-1,-1,49
1180,3715,1891,3,32,39,-1,-1,44
1190,3676,1763,4,29,37,-1,-1,42
1200,3669,1700,7,28,142,-1,-1,145
1210,3676,2695,2,51,59,-1,-1,66
1220,3664,2416,3,45,53,-1,-1,57
1230,3698,2102,2,36,44,-1,-1,49
1240,3702,1915,2,32,38,-1,-1,43
1250,3690,1800,2,30,36,-1,-1,40
1260,3660,1741,2,29,81,-1,-1,85
1270,3645,2733,3,52,61,-1,-1,66
1280,3624,2441,1,45,52,-1,-1,55
1290,3629,2135,2,37,45,-1,-1,49
1300,3611,1929,9,32,102,-1,-1,107
1310,3621,1813,3,30,36,-1,-1,40
1320,3593,1758,3,29,81,-1,-1,86
1330,3553,2753,1,52,59,-1,-1,65
1340,3568,2450,2,44,52,-1,-1,57
1350,3589,2149,2,37,44,-1,-1,49
1360,3569,1966,3,33,40,-1,-1,45
1370,3555,1862,2,30,37,-1,-1,42
1380,3533,1802,1,30,81,-1,-1,86
1390,3500,2783,3,53,62,-1,-1,69
1400,3526,2465,3,44,105,-1,-1,111
1410,3549,2162,1,37,45,-1,-1,51
1420,3595,1974,2,33,41,-1,-1,47
1430,3593,1846,2,30,36,-1,-1,41
1440,3610,1788,2,29,81,-1,-1,86
1450,3590,2731,2,52,60,-1,-1,68
1460,3614,2419,2,44,52,-1,-1,59
1470,3613,2143,2,37,45,-1,-1,51
1480,3611,1963,2,34,40,-1,-1,45
1490,3598,1851,1,31,36,-1,-1,43
1500,3591,1804,7,30,142,-1,-1,147
1510,3542,2745,2,52,60,-1,-1,69
1520,3557,2434,2,44,53,-1,-1,60
1530,3554,2181,1,38,46,-1,-1,52
1540,3565,1977,1,33,40,-1,-1,46
1550,3542,1854,1,31,36,-1,-1,41
1560,3534,1805,2,31,80,-1,-1,83
1570,3512,2750,2,52,61,-1,-1,69
1580,3472,2446,2,45,52,-1,-1,59
1590,3467,2161,2,39,47,-1,-1,55
1600,3435,1982,6,33,102,-1,-1,108
1610,3418,1856,2,31,37,-1,-1,42
1620,3415,1800,2,30,80,-1,-1,84
1630,3371,2752,1,52,59,-1,-1,67
1640,3355,2455,1,45,51,-1,-1,58
1650,3393,2191,2,39,45,-1,-1,52
1660,3383,2031,2,34,41,-1,-1,47
1670,3347,1898,2,32,37,-1,-1,41
1680,3355,1859,1,31,81,-1,-1,85
1690,3315,2797,2,54,62,-1,-1,66
1700,3316,2482,4,45,107,-1,-1,112
1710,3342,2227,1,40,45,-1,-1,49
1720,3298,2052,2,35,42,-1,-1,44
1730,3304,1908,2,32,38,-1,-1,40
1740,3306,1835,3,31,82,-1,-1,85
1750,3263,2799,2,54,62,-1,-1,64
1760,3243,2527,3,47,54,-1,-1,56
1770,3244,2256,1,40,47,-1,-1,49
1780,3243,2064,2,36,42,-1,-1,43
1790,3280,1922,1,33,38,-1,-1,39
1800,3265,1868,1,31,137,-1,-1,139
1810,3231,2823,2,54,61,-1,-1,65
1820,3210,2488,1,46,52,-1,-1,55
1830,3190,2211,2,38,46,-1,-1,50
1840,3224,2054,2,35,41,-1,-1,44
1850,3203,1892,3,32,37,-1,-1,40
1860,3179,1837,2,31,79,-1,-1,83
1870,3153,2750,2,52,59,-1,-1,63
1880,3108,2479,3,45,52,-1,-1,56
1890,3093,2207,1,38,44,-1,-1,48
1900,3131,2045,8,34,102,-1,-1,106
1910,3076,1891,1,31,36,-1,-1,39
1920,3113,1830,2,30,78,-1,-1,81
1930,3085,2730,3,51,59,-1,-1,64
1940,3102,2458,2,44,52,-1,-1,56
1950,3090,2202,1,38,44,-1,-1,47
1960,3081,2034,1,34,41,-1,-1,45
1970,3078,1882,2,31,36,-1,-1,38
1980,3039,1822,3,30,78,-1,-1,81
1990,2966,2726,1,50,58,-1,-1,61
2000,2925,2462,5,44,106,-1,-1,110
2010,2893,2207,3,38,45,-1,-1,48
2020,2859,2040,2,33,40,-1,-1,44
2030,2823,1918,2,30,36,-1,-1,38
2040,2824,1866,1,30,78,-1,-1,81
2050,2864,2807,0,52,59,-1,-1,62
2060,2869,2523,2,45,54,-1,-1,56
2070,2872,2270,1,39,46,-1,-1,49
2080,2849,2107,1,36,42,-1,-1,44
2090,2875,1952,2,32,38,-1,-1,40
2100,2856,1895,2,30,137,-1,-1,139
2110,2795,2787,2,51,58,-1,-1,62
2120,2770,2521,2,44,52,-1,-1,54
2130,2740,2266,1,38,46,-1,-1,50
2140,2746,2099,1,34,41,-1,-1,45
2150,2774,1938,1,32,35,-1,-1,39
2160,2760,1883,2,31,77,-1,-1,80
2170,2716,2772,3,52,59,-1,-1,61
2180,2725,2529,2,45,52,-1,-1,52
2190,2731,2263,2,39,45,-1,-1,47
2200,2718,2084,5,35,99,-1,-1,102
2210,2709,1916,2,31,37,-1,-1,39
2220,2691,1852,1,30,75,-1,-1,79
