sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,1,0,54,-1,-1,54
10,3210,3380,1,59,67,-1,-1,67
20,3125,2162,1,33,38,-1,-1,38
30,3151,1376,4,19,25,-1,-1,25
40,3152,1077,2,14,18,-1,-1,18
50,3199,873,2,12,15,-1,-1,15
60,3280,852,3,11,41,-1,-1,41
70,3329,1297,2,19,22,-1,-1,22
80,3379,1059,2,15,19,-1,-1,19
90,3439,932,2,13,17,-1,-1,17
100,3516,865,1,12,71,-1,-1,71
110,3554,812,1,11,14,-1,-1,14
120,3620,793,4,11,43,-1,-1,43
130,3649,1307,4,20,25,-1,-1,26
140,3730,1055,5,16,22,-1,-1,22
150,3787,970,4,13,20,-1,-1,20
160,3848,902,3,12,18,-1,-1,18
170,3917,845,3,12,18,-1,-1,18
180,3952,822,4,12,47,-1,-1,47
190,3982,1434,4,23,30,-1,-1,30
200,4035,1179,2,18,77,-1,-1,77
210,4131,1045,2,15,20,-1,-1,20
220,4178,960,3,14,20,-1,-1,20
230,4252,917,4,13,19,-1,-1,19
240,4327,898,4,13,48,-1,-1,48
250,4353,1519,4,25,32,-1,-1,33
260,4387,1252,5,20,28,-1,-1,28
270,4411,1135,4,18,24,-1,-1,24
280,4410,1056,3,16,21,-1,-1,21
290,4447,1005,3,15,21,-1,-1,22
300,4490,977,3,15,109,-1,-1,109
310,4499,1650,3,27,34,-1,-1,34
320,4540,1375,3,22,28,-1,-1,28
330,4589,1240,1,20,25,-1,-1,25
340,4612,1162,4,19,25,-1,-1,25
350,4668,1093,4,17,23,-1,-1,24
360,4655,1067,5,16,59,-1,-1,59
370,4603,1799,1,31,37,-1,-1,37
380,4675,1503,3,25,31,-1,-1,32
390,4694,1351,2,22,28,-1,-1,28
400,4745,1261,3,21,84,-1,-1,84
410,4758,1200,3,19,24,-1,-1,24
420,4789,1167,5,18,64,-1,-1,64
430,4766,1960,3,35,43,-1,-1,43
440,4790,1649,1,29,34,-1,-1,34
450,4811,1472,3,25,32,-1,-1,32
460,4812,1387,2,24,29,-1,-1,29
470,4799,1320,2,22,27,-1,-1,27
480,4778,1285,3,21,67,-1,-1,67
490,4737,2118,3,40,48,-1,-1,48
500,4713,1804,2,32,93,-1,-1,93
510,4683,1617,2,29,36,-1,-1,36
520,4669,1516,3,26,32,-1,-1,32
530,4647,1440,2,25,30,-1,-1,30
540,4660,1409,1,24,70,-1,-1,70
550,4585,2263,1,43,50,-1,-1,50
560,4574,1950,2,36,43,-1,-1,43
570,4540,1735,2,32,37,-1,-1,38
580,4541,1633,1,28,33,-1,-1,34
590,4518,1551,1,27,32,-1,-1,32
600,4480,1497,3,26,132,-1,-1,133
610,4410,2402,3,47,55,-1,-1,55
620,4375,2070,3,39,47,-1,-1,47
630,4360,1852,2,33,41,-1,-1,41
640,4360,1745,3,31,38,-1,-1,38
650,4301,1627,3,29,35,-1,-1,35
660,4245,1568,4,27,79,-1,-1,80
670,4219,2527,3,50,58,-1,-1,58
680,4177,2209,0,42,48,-1,-1,48
690,4163,1955,0,35,42,-1,-1,42
700,4135,1840,2,33,95,-1,-1,96
710,4114,1715,2,31,36,-1,-1,36
720,4032,1658,2,29,83,-1,-1,83
730,3823,2674,2,53,59,-1,-1,59
740,3744,2318,1,44,49,-1,-1,49
750,3680,2066,1,37,44,-1,-1,44
760,3638,1926,2,34,40,-1,-1,40
770,3552,1796,2,30,36,-1,-1,37
780,3498,1738,3,30,84,-1,-1,84
790,3423,2756,3,54,62,-1,-1,63
800,3374,2393,2,44,106,-1,-1,107
810,3353,2114,2,38,45,-1,-1,45
820,3353,1981,1,35,40,-1,-1,40
830,3300,1866,1,33,38,-1,-1,38
840,3283,1811,2,31,86,-1,-1,86
850,3206,2865,2,56,65,-1,-1,65
860,3117,2482,2,46,53,-1,-1,53
870,3111,2215,1,39,45,-1,-1,45
880,3089,2053,2,35,41,-1,-1,41
890,3058,1923,1,33,38,-1,-1,38
900,3008,1872,2,32,146,-1,-1,146
910,2949,2938,2,57,65,-1,-1,65
920,2933,2568,2,47,55,-1,-1,55
930,2886,2296,2,40,48,-1,-1,48
940,2886,2124,2,36,42,-1,-1,42
950,2877,1971,1,34,39,-1,-1,39
960,2854,1907,2,32,88,-1,-1,89
970,2793,2977,2,57,66,-1,-1,66
980,2777,2584,1,47,54,-1,-1,54
990,2756,2298,2,41,49,-1,-1,49
1000,2748,2149,2,37,101,-1,-1,101
1010,2740,2008,2,34,40,-1,-1,40
1020,2723,1937,2,32,90,-1,-1,90
1030,2635,3057,2,58,67,-1,-1,67
1040,2621,2689,1,49,57,-1,-1,57
1050,2589,2388,2,41,50,-1,-1,50
1060,2559,2220,1,38,44,-1,-1,44
1070,2557,2079,2,34,40,-1,-1,40
1080,2549,2007,2,34,92,-1,-1,92
1090,2523,3110,2,60,69,-1,-1,69
1100,2536,2697,2,50,114,-1,-1,114
1110,2529,2399,2,42,49,-1,-1,49
1120,2524,2247,2,38,45,-1,-1,45
1130,2538,2076,1,35,40,-1,-1,40
1140,2525,2003,2,33,91,-1,-1,91
1150,2485,3110,2,60,69,-1,-1,69
1160,2450,2723,2,50,58,-1,-1,58
1170,2441,2416,2,43,49,-1,-1,49
1180,2437,2225,2,38,44,-1,-1,44
1190,2459,2060,2,35,40,-1,-1,40
1200,2444,1995,1,33,151,-1,-1,151
1210,2386,3057,2,58,65,-1,-1,65
1220,2406,2658,2,48,56,-1,-1,56
1230,2352,2350,4,40,49,-1,-1,50
1240,2377,2193,2,37,43,-1,-1,43
1250,2405,2046,1,34,39,-1,-1,39
1260,2379,1976,2,32,90,-1,-1,90
1270,2316,3043,2,57,66,-1,-1,66
1280,2298,2622,3,48,55,-1,-1,55
1290,2287,2325,3,39,48,-1,-1,48
1300,2309,2147,5,36,105,-1,-1,105
1310,2290,2013,4,32,40,-1,-1,40
1320,2319,1943,3,32,88,-1,-1,89
1330,2320,3012,3,57,65,-1,-1,65
1340,2330,2619,4,47,57,-1,-1,57
1350,2325,2356,4,40,50,-1,-1,50
1360,2299,2208,2,37,45,-1,-1,45
1370,2283,2041,4,34,41,-1,-1,41
1380,2240,1972,2,32,88,-1,-1,88
1390,2191,3029,4,56,68,-1,-1,68
1400,2192,2594,7,47,114,-1,-1,114
1410,2215,2311,5,40,49,-1,-1,50
1420,2203,2159,4,36,44,-1,-1,44
1430,2214,2034,5,33,41,-1,-1,41
1440,2171,1963,4,32,88,-1,-1,88
1450,2131,2999,6,55,68,-1,-1,68
1460,2065,2611,8,46,59,-1,-1,59
1470,2059,2309,7,39,52,-1,-1,52
1480,2063,2180,7,36,47,-1,-1,47
1490,2071,2055,5,33,42,-1,-1,42
1500,2092,1966,9,32,155,-1,-1,155
1510,2038,3021,6,56,67,-1,-1,67
1520,2059,2581,8,45,59,-1,-1,59
1530,2048,2297,6,39,50,-1,-1,50
1540,2044,2173,5,35,45,-1,-1,45
1550,2053,2041,4,33,41,-1,-1,41
1560,2016,1951,4,31,87,-1,-1,87
1570,2006,2991,7,55,67,-1,-1,67
1580,2011,2599,9,46,59,-1,-1,59
1590,2026,2307,7,38,51,-1,-1,51
1600,2058,2148,11,35,112,-1,-1,112
1610,2063,2004,6,32,41,-1,-1,41
1620,2080,1926,6,30,88,-1,-1,88
1630,2059,2942,8,54,67,-1,-1,67
1640,2040,2541,10,44,59,-1,-1,59
1650,1973,2294,8,38,52,-1,-1,52
1660,1970,2157,6,34,45,-1,-1,46
1670,1992,2028,5,33,40,-1,-1,40
1680,1998,1940,5,31,87,-1,-1,87
1690,2011,2960,6,53,67,-1,-1,67
1700,1991,2557,13,45,121,-1,-1,121
1710,2015,2309,4,38,48,-1,-1,48
1720,2059,2167,4,35,43,-1,-1,43
1730,2070,2026,4,32,40,-1,-1,40
1740,2058,1950,2,30,83,-1,-1,83
1750,2027,2961,4,53,64,-1,-1,64
1760,1999,2591,6,44,56,-1,-1,56
1770,1959,2342,5,40,51,-1,-1,51
1780,1936,2204,3,37,43,-1,-1,43
1790,1924,2051,3,33,40,-1,-1,40
1800,1910,1971,8,31,149,-1,-1,149
1810,1899,2945,6,53,64,-1,-1,64
1820,1907,2575,7,44,56,-1,-1,56
1830,1947,2315,6,39,49,-1,-1,50
1840,1960,2182,4,36,44,-1,-1,44
1850,1967,2057,4,33,40,-1,-1,40
1860,1983,1969,4,31,84,-1,-1,84
1870,2007,2921,5,53,63,-1,-1,63
1880,2021,2525,6,44,54,-1,-1,54
1890,1997,2266,6,37,50,-1,-1,50
1900,1989,2138,12,36,111,-1,-1,111
1910,1991,2019,4,32,40,-1,-1,40
1920,1981,1940,3,31,81,-1,-1,81
1930,1931,2895,4,52,62,-1,-1,62
1940,1924,2526,6,43,55,-1,-1,55
1950,1915,2279,6,38,48,-1,-1,49
1960,1887,2162,4,35,43,-1,-1,44
1970,1905,2017,3,32,39,-1,-1,39
1980,1917,1946,2,31,80,-1,-1,81
1990,1884,2912,4,52,61,-1,-1,61
2000,1871,2536,8,44,113,-1,-1,113
2010,1860,2293,5,38,49,-1,-1,49
2020,1848,2173,3,35,43,-1,-1,43
2030,1865,2049,2,33,38,-1,-1,38
2040,1873,1973,2,31,80,-1,-1,80
2050,1847,2936,5,53,63,-1,-1,63
2060,1854,2557,4,44,54,-1,-1,54
2070,1839,2313,5,38,49,-1,-1,49
2080,1840,2183,3,35,42,-1,-1,42
2090,1796,2039,3,32,39,-1,-1,39
2100,1837,1929,8,30,145,-1,-1,145
2110,1770,2916,5,51,62,-1,-1,62
2120,1733,2540,7,42,55,-1,-1,55
2130,1727,2284,7,37,49,-1,-1,50
2140,1733,2158,5,34,44,-1,-1,44
2150,1779,2014,5,31,39,-1,-1,39
2160,1747,1934,6,29,80,-1,-1,81
2170,1725,2910,5,51,62,-1,-1,62
2180,1781,2543,4,44,53,-1,-1,53
2190,1795,2291,4,37,47,-1,-1,47
2200,1803,2157,9,35,107,-1,-1,107
2210,1809,1997,5,32,39,-1,-1,40
2220,1825,1940,4,30,79,-1,-1,79
2230,1803,2903,4,51,60,-1,-1,60
2240,1800,2521,5,43,54,-1,-1,54
2250,1787,2290,5,37,47,-1,-1,48
2260,1778,2178,3,35,42,-1,-1,42
2270,1808,2045,2,32,38,-1,-1,38
2280,1823,1976,2,31,78,-1,-1,78
2290,1801,2928,2,53,60,-1,-1,60
2300,1789,2536,7,43,111,-1,-1,111
2310,1788,2284,3,37,47,-1,-1,47
2320,1761,2160,4,35,43,-1,-1,43
2330,1754,2034,2,32,38,-1,-1,38
2340,1776,1958,3,31,77,-1,-1,77
2350,1723,2864,2,50,59,-1,-1,59
2360,1714,2509,6,42,53,-1,-1,53
2370,1681,2276,4,37,47,-1,-1,47
2380,1658,2171,4,35,43,-1,-1,43
2390,1640,2026,4,32,39,-1,-1,39
2400,1662,1970,5,31,141,-1,-1,141
2410,1633,2899,2,51,59,-1,-1,59
2420,1613,2557,4,43,52,-1,-1,52
2430,1586,2326,5,38,48,-1,-1,48
2440,1591,2191,4,35,43,-1,-1,43
2450,1595,2054,2,33,37,-1,-1,37
2460,1620,1984,1,31,76,-1,-1,76
2470,1594,2915,2,51,59,-1,-1,59
2480,1593,2551,5,43,53,-1,-1,53
2490,1588,2318,4,38,48,-1,-1,48
2500,1597,2179,12,35,111,-1,-1,111
2510,1637,2034,5,32,39,-1,-1,39
2520,1639,1977,3,30,76,-1,-1,76
2530,1617,2896,3,50,59,-1,-1,59
2540,1617,2513,5,42,52,-1,-1,52
2550,1645,2302,4,38,46,-1,-1,46
2560,1634,2139,6,34,44,-1,-1,44
2570,1652,2005,5,32,39,-1,-1,39
2580,1691,1947,4,30,78,-1,-1,78
2590,1670,2837,5,49,60,-1,-1,60
2600,1667,2463,10,41,112,-1,-1,113
2610,1676,2271,4,36,47,-1,-1,47
2620,1666,2137,5,34,43,-1,-1,43
2630,1703,1985,4,32,39,-1,-1,39
2640,1701,1911,5,29,76,-1,-1,76
2650,1684,2819,4,48,59,-1,-1,59
2660,1690,2449,7,41,52,-1,-1,52
2670,1695,2244,6,36,48,-1,-1,48
2680,1718,2142,5,34,43,-1,-1,43
2690,1686,2010,4,32,39,-1,-1,40
2700,1707,1932,8,30,140,-1,-1,140
2710,1711,2837,3,49,58,-1,-1,58
2720,1680,2493,5,42,52,-1,-1,52
2730,1626,2311,5,37,47,-1,-1,47
2740,1624,2204,4,35,43,-1,-1,43
2750,1633,2080,2,33,38,-1,-1,39
2760,1632,2008,2,31,74,-1,-1,74
2770,1609,2892,2,51,58,-1,-1,58
2780,1583,2552,3,43,51,-1,-1,51
2790,1549,2354,4,38,47,-1,-1,47
2800,1541,2219,5,36,104,-1,-1,104
2810,1563,2077,4,32,40,-1,-1,40
2820,1552,1980,4,31,75,-1,-1,75
2830,1527,2878,2,50,57,-1,-1,58
2840,1527,2543,4,43,52,-1,-1,52
2850,1517,2340,4,37,46,-1,-1,46
2860,1553,2214,5,35,44,-1,-1,44
2870,1588,2074,3,32,39,-1,-1,39
2880,1614,1999,2,31,75,-1,-1,75
2890,1613,2901,1,50,58,-1,-1,58
2900,1581,2570,7,44,110,-1,-1,110
2910,1609,2361,4,39,48,-1,-1,48
2920,1622,2218,3,35,43,-1,-1,43
2930,1596,2071,3,33,39,-1,-1,39
2940,1571,1989,2,31,74,-1,-1,74
2950,1551,2905,1,51,58,-1,-1,59
2960,1552,2549,5,43,52,-1,-1,52
2970,1552,2299,4,37,47,-1,-1,47
2980,1568,2201,3,35,43,-1,-1,43
2990,1545,2080,3,32,39,-1,-1,39
