sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,5,0,55,-1,-1,55
10,9596,9907,12,226,262,-1,-1,262
20,9264,6283,6,124,148,-1,-1,148
30,9276,4090,7,72,92,-1,-1,92
40,9327,3213,2,54,66,-1,-1,66
50,9438,2615,2,43,52,-1,-1,52
60,9546,2558,5,42,134,-1,-1,134
70,9596,3892,29,72,111,-1,-1,111
80,9692,3179,4,57,71,-1,-1,71
90,9811,2801,5,48,61,-1,-1,61
100,9887,2630,5,45,122,-1,-1,122
110,10000,2473,3,41,52,-1,-1,52
120,10150,2436,2,42,134,-1,-1,134
130,10291,4006,38,78,126,-1,-1,126
140,10475,3251,6,60,76,-1,-1,76
150,10637,2912,5,53,67,-1,-1,68
160,10746,2702,10,48,66,-1,-1,67
170,10882,2558,34,46,87,-1,-1,87
180,11008,2488,4,44,143,-1,-1,143
190,11137,4207,8,84,105,-1,-1,105
200,11316,3445,4,67,141,-1,-1,141
210,11493,3036,6,57,75,-1,-1,75
220,11600,2823,3,53,66,-1,-1,66
230,11715,2665,6,49,64,-1,-1,64
240,11872,2615,8,48,156,-1,-1,156
250,11916,4420,17,93,124,-1,-1,124
260,11994,3656,12,74,99,-1,-1,99
270,12079,3277,12,62,85,-1,-1,85
280,12189,3068,12,58,80,-1,-1,80
290,12295,2911,11,55,75,-1,-1,75
300,12444,2852,9,53,223,-1,-1,223
310,12445,4769,33,99,146,-1,-1,146
320,12492,3969,9,79,101,-1,-1,101
330,12655,3543,8,69,89,-1,-1,89
340,12705,3327,12,65,88,-1,-1,88
350,12770,3142,12,61,82,-1,-1,82
360,12830,3086,13,59,182,-1,-1,182
370,12822,5135,6,111,132,-1,-1,132
380,12886,4286,16,89,118,-1,-1,118
390,12917,3820,21,77,111,-1,-1,111
400,13013,3581,9,71,151,-1,-1,151
410,13096,3394,7,67,86,-1,-1,86
420,13241,3327,15,65,196,-1,-1,196
430,13171,5500,19,121,156,-1,-1,157
440,13220,4630,12,97,124,-1,-1,124
450,13307,4136,17,86,117,-1,-1,117
460,13354,3869,12,78,103,-1,-1,103
470,13352,3673,16,73,101,-1,-1,102
480,13387,3600,14,71,210,-1,-1,210
490,13271,5918,16,134,167,-1,-1,167
500,13247,5019,16,108,195,-1,-1,195
510,13234,4490,18,94,127,-1,-1,127
520,13221,4222,14,86,116,-1,-1,116
530,13159,4022,15,82,110,-1,-1,110
540,13161,3913,10,79,219,-1,-1,219
550,13026,6343,21,146,185,-1,-1,185
560,12970,5359,40,119,177,-1,-1,177
570,12889,4812,12,103,131,-1,-1,131
580,12876,4545,8,95,118,-1,-1,118
590,12868,4315,12,89,115,-1,-1,115
600,12886,4182,24,85,307,-1,-1,307
610,12702,6741,17,155,191,-1,-1,191
620,12632,5737,11,126,156,-1,-1,156
630,12561,5145,15,109,141,-1,-1,141
640,12485,4840,12,101,127,-1,-1,127
650,12441,4578,13,94,122,-1,-1,122
660,12348,4445,23,91,255,-1,-1,255
670,12154,7083,22,165,207,-1,-1,207
680,12051,6030,26,134,179,-1,-1,179
690,11979,5378,9,115,141,-1,-1,141
700,11894,5051,17,105,198,-1,-1,198
710,11838,4795,17,98,129,-1,-1,129
720,11790,4684,21,95,260,-1,-1,260
730,11253,7372,17,169,207,-1,-1,207
740,11195,6267,17,138,174,-1,-1,174
750,11148,5597,13,117,148,-1,-1,148
760,11005,5229,17,108,141,-1,-1,141
770,10931,4962,18,100,133,-1,-1,133
780,10826,4822,28,96,272,-1,-1,272
790,10672,7530,25,173,219,-1,-1,219
800,10559,6404,34,140,252,-1,-1,252
810,10481,5742,17,121,156,-1,-1,156
820,10403,5366,27,110,153,-1,-1,153
830,10375,5115,12,103,129,-1,-1,130
840,10341,4972,23,99,271,-1,-1,271
850,10135,7745,21,177,221,-1,-1,221
860,10021,6633,22,144,186,-1,-1,186
870,9983,5952,21,124,163,-1,-1,163
880,9958,5600,16,115,147,-1,-1,147
890,9934,5293,14,106,136,-1,-1,136
900,9870,5131,27,102,345,-1,-1,345
910,9714,7957,27,182,228,-1,-1,229
920,9623,6775,27,146,193,-1,-1,193
930,9478,6092,17,127,162,-1,-1,162
940,9425,5666,21,115,153,-1,-1,153
950,9377,5350,47,106,169,-1,-1,169
960,9347,5194,31,103,285,-1,-1,285
970,9131,8049,24,183,229,-1,-1,229
980,9057,6914,22,150,191,-1,-1,191
990,8980,6287,15,130,165,-1,-1,165
1000,8884,5850,21,118,218,-1,-1,219
1010,8885,5489,20,110,144,-1,-1,144
1020,8834,5331,21,105,278,-1,-1,278
1030,8734,8204,25,186,232,-1,-1,232
1040,8696,7035,19,152,191,-1,-1,191
1050,8651,6336,15,131,165,-1,-1,165
1060,8580,5909,13,119,149,-1,-1,149
1070,8537,5533,13,110,137,-1,-1,137
1080,8510,5373,40,105,298,-1,-1,298
1090,8418,8244,15,188,224,-1,-1,225
1100,8463,7030,23,152,254,-1,-1,254
1110,8435,6359,13,132,164,-1,-1,164
1120,8388,5986,15,120,152,-1,-1,152
1130,8417,5661,14,112,141,-1,-1,141
1140,8389,5461,18,106,276,-1,-1,276
1150,8224,8336,15,189,225,-1,-1,225
1160,8170,7167,16,154,190,-1,-1,190
1170,8157,6472,14,134,166,-1,-1,166
1180,8106,6025,13,122,151,-1,-1,151
