sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,5,0,37,-1,-1,39
10,2362,2578,1,39,45,-1,-1,45
20,2306,1626,1,21,25,-1,-1,25
30,2349,1034,2,12,17,-1,-1,17
40,2371,792,2,10,13,-1,-1,13
50,2372,618,2,7,10,-1,-1,10
60,2443,606,3,7,29,-1,-1,30
70,2449,934,2,12,15,-1,-1,16
80,2510,765,2,10,12,-1,-1,12
90,2516,685,2,8,12,-1,-1,13
100,2548,646,2,8,61,-1,-1,62
110,2603,614,1,8,9,-1,-1,9
120,2665,601,1,8,29,-1,-1,31
130,2711,1000,1,13,17,-1,-1,17
140,2759,833,1,10,14,-1,-1,14
150,2821,747,1,10,12,-1,-1,12
160,2853,698,1,9,12,-1,-1,12
170,2905,657,1,9,10,-1,-1,11
180,2925,641,1,8,31,-1,-1,32
190,2966,1070,1,15,19,-1,-1,19
200,3026,876,1,12,66,-1,-1,66
210,3079,773,2,10,14,-1,-1,15
220,3115,730,2,9,13,-1,-1,13
230,3131,677,2,8,12,-1,-1,12
240,3173,669,1,9,34,-1,-1,35
250,3197,1144,1,16,21,-1,-1,21
260,3240,936,4,13,19,-1,-1,19
270,3275,823,4,11,18,-1,-1,18
280,3329,775,3,11,16,-1,-1,16
290,3364,728,3,10,14,-1,-1,14
300,3372,716,3,10,87,-1,-1,87
310,3345,1202,4,18,24,-1,-1,24
320,3362,994,3,15,18,-1,-1,18
330,3376,873,3,12,17,-1,-1,18
340,3373,830,4,12,18,-1,-1,18
350,3397,786,5,11,17,-1,-1,17
360,3425,771,2,12,41,-1,-1,41
370,3420,1322,5,21,29,-1,-1,29
380,3409,1075,4,16,22,-1,-1,22
390,3441,964,3,14,20,-1,-1,20
400,3480,895,4,13,67,-1,-1,67
410,3493,848,4,12,18,-1,-1,18
420,3502,843,5,13,46,-1,-1,46
430,3494,1420,4,23,30,-1,-1,31
440,3505,1176,4,19,25,-1,-1,26
450,3483,1038,6,16,23,-1,-1,23
