sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,5,0,35,-1,-1,37
10,2424,2505,3,38,45,-1,-1,45
20,2365,1602,2,22,26,-1,-1,26
30,2355,1050,2,13,18,-1,-1,18
40,2352,806,1,10,12,-1,-1,13
50,2354,646,1,7,10,-1,-1,11
60,2392,629,0,8,30,-1,-1,30
70,2426,993,2,13,16,-1,-1,16
80,2457,813,1,10,12,-1,-1,13
90,2539,714,1,9,11,-1,-1,11
100,2582,659,1,9,62,-1,-1,64
110,2624,622,2,8,10,-1,-1,10
120,2639,610,1,8,29,-1,-1,30
130,2670,991,1,13,16,-1,-1,17
140,2696,827,1,10,14,-1,-1,14
150,2767,742,1,9,12,-1,-1,14
160,2825,670,1,9,11,-1,-1,12
170,2843,632,1,8,10,-1,-1,12
180,2879,621,1,8,31,-1,-1,32
190,2932,1046,1,14,17,-1,-1,17
200,3004,853,1,11,66,-1,-1,67
210,3053,749,2,10,14,-1,-1,14
220,3113,694,1,9,12,-1,-1,12
230,3150,644,3,8,12,-1,-1,12
240,3216,636,2,9,33,-1,-1,33
250,3248,1076,2,16,19,-1,-1,19
260,3268,887,2,12,17,-1,-1,18
270,3306,789,3,11,15,-1,-1,15
280,3359,750,2,10,15,-1,-1,15
290,3403,706,2,10,13,-1,-1,13
300,3448,690,2,10,88,-1,-1,88
310,3476,1152,3,17,22,-1,-1,23
320,3512,976,2,14,19,-1,-1,20
330,3514,876,2,12,17,-1,-1,17
340,3555,825,2,12,15,-1,-1,15
350,3561,775,1,11,14,-1,-1,15
360,3597,751,2,11,37,-1,-1,37
370,3611,1220,4,19,25,-1,-1,26
380,3633,1018,3,15,20,-1,-1,20
390,3698,900,3,14,18,-1,-1,18
400,3707,842,1,14,67,-1,-1,67
410,3728,789,3,12,16,-1,-1,16
420,3707,778,4,12,40,-1,-1,40
430,3687,1286,3,20,25,-1,-1,25
440,3689,1082,2,17,21,-1,-1,22
450,3722,959,2,14,19,-1,-1,20
460,3683,902,2,14,17,-1,-1,17
470,3699,850,3,13,17,-1,-1,18
480,3724,824,5,12,44,-1,-1,44
490,3726,1371,2,22,26,-1,-1,30
500,3765,1188,2,18,73,-1,-1,73
510,3793,1038,2,16,21,-1,-1,22
520,3772,968,2,15,19,-1,-1,20
530,3806,899,2,13,18,-1,-1,18
540,3831,883,3,14,46,-1,-1,48
