sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
1310,5292,3776,6,73,88,-1,-1,89
1320,5314,3656,13,69,179,-1,-1,180
1330,5265,5468,11,120,145,-1,-1,145
1340,5250,4778,6,99,118,-1,-1,119
1350,5213,4340,6,87,105,-1,-1,107
1360,5243,4033,11,79,100,-1,-1,100
1370,5269,3769,5,73,87,-1,-1,89
1380,5265,3646,12,70,179,-1,-1,179
1390,5164,5497,10,121,144,-1,-1,145
1400,5099,4818,6,101,177,-1,-1,177
1410,5095,4381,5,89,106,-1,-1,107
1420,5114,4085,5,81,97,-1,-1,97
1430,5131,3789,5,73,87,-1,-1,88
1440,5104,3677,14,70,180,-1,-1,180
1450,5003,5485,11,120,145,-1,-1,145
1460,5020,4831,7,101,121,-1,-1,121
1470,5055,4385,8,90,109,-1,-1,109
1480,5077,4050,7,80,98,-1,-1,98
1490,5064,3799,7,73,92,-1,-1,92
1500,5034,3715,13,71,240,-1,-1,240
1510,5003,5503,9,120,143,-1,-1,144
1520,4998,4839,6,101,121,-1,-1,121
1530,4969,4420,6,89,107,-1,-1,109
1540,4955,4117,6,80,98,-1,-1,100
1550,4959,3862,4,75,89,-1,-1,91
1560,4949,3749,10,71,174,-1,-1,177
1570,4892,5509,7,121,141,-1,-1,146
1580,4898,4904,3,103,119,-1,-1,123
1590,4915,4457,4,90,106,-1,-1,106
1600,4930,4110,10,80,164,-1,-1,165
1610,4960,3863,4,74,89,-1,-1,92
1620,4978,3742,14,71,176,-1,-1,178
1630,4904,5470,10,120,143,-1,-1,143
1640,4953,4870,3,101,119,-1,-1,121
1650,4961,4423,5,88,105,-1,-1,106
1660,4982,4075,6,80,96,-1,-1,97
1670,4990,3829,6,74,90,-1,-1,95
1680,4982,3729,16,71,178,-1,-1,181
1690,4913,5452,12,118,144,-1,-1,146
1700,4898,4874,10,101,182,-1,-1,185
1710,4881,4459,6,89,107,-1,-1,107
1720,4891,4128,8,80,100,-1,-1,101
1730,4855,3882,6,74,90,-1,-1,94
1740,4871,3779,17,71,177,-1,-1,180
1750,4845,5451,15,117,146,-1,-1,150
1760,4862,4849,8,100,124,-1,-1,128
1770,4904,4423,6,89,108,-1,-1,109
1780,4887,4109,8,80,99,-1,-1,101
1790,4872,3877,3,74,87,-1,-1,91
1800,4887,3766,24,72,245,-1,-1,250
1810,4866,5353,13,115,141,-1,-1,146
1820,4867,4802,7,99,120,-1,-1,124
1830,4879,4397,8,87,107,-1,-1,109
1840,4846,4117,8,80,99,-1,-1,101
1850,4819,3870,6,74,90,-1,-1,92
1860,4803,3731,20,70,175,-1,-1,175
1870,4786,5323,15,113,141,-1,-1,145
1880,4780,4769,9,97,120,-1,-1,122
1890,4804,4398,8,87,106,-1,-1,106
1900,4793,4092,15,79,167,-1,-1,167
1910,4818,3855,9,73,92,-1,-1,93
1920,4775,3751,21,70,175,-1,-1,177
1930,4726,5327,17,113,143,-1,-1,143
1940,4713,4786,9,97,122,-1,-1,122
1950,4709,4412,8,87,106,-1,-1,106
1960,4752,4128,10,81,102,-1,-1,103
1970,4725,3902,5,73,90,-1,-1,90
1980,4740,3774,20,70,172,-1,-1,175
1990,4734,5322,16,113,143,-1,-1,143
2000,4748,4805,12,98,183,-1,-1,183
2010,4706,4407,8,86,106,-1,-1,109
2020,4740,4117,9,79,99,-1,-1,103
2030,4718,3888,7,73,90,-1,-1,92
2040,4700,3753,21,70,171,-1,-1,174
2050,4688,5246,17,110,141,-1,-1,144
2060,4711,4741,9,95,119,-1,-1,123
2070,4754,4366,8,86,105,-1,-1,107
2080,4807,4104,7,79,97,-1,-1,99
2090,4824,3871,5,73,89,-1,-1,93
2100,4809,3744,27,71,241,-1,-1,244
2110,4861,5228,14,110,136,-1,-1,140
2120,4864,4683,8,96,118,-1,-1,118
2130,4893,4344,7,86,105,-1,-1,106
2140,4890,4058,9,79,98,-1,-1,99
2150,4860,3836,6,73,90,-1,-1,91
2160,4843,3735,18,70,167,-1,-1,169
2170,4787,5204,15,111,138,-1,-1,140
2180,4752,4693,7,97,119,-1,-1,119
2190,4762,4366,7,87,105,-1,-1,105
2200,4773,4098,12,79,164,-1,-1,164
2210,4801,3833,6,73,89,-1,-1,91
2220,4779,3734,18,71,167,-1,-1,168
2230,4752,5238,13,111,137,-1,-1,138
2240,4744,4683,6,95,115,-1,-1,115
2250,4790,4327,7,86,104,-1,-1,105
2260,4752,4077,6,79,96,-1,-1,96
2270,4761,3845,8,73,91,-1,-1,92
2280,4708,3723,21,70,168,-1,-1,169
2290,4680,5183,15,111,138,-1,-1,140
2300,4693,4671,9,96,178,-1,-1,178
2310,4689,4352,4,87,102,-1,-1,103
2320,4706,4091,7,80,99,-1,-1,99
2330,4682,3844,6,73,90,-1,-1,90
2340,4658,3732,19,70,164,-1,-1,166
2350,4575,5176,15,109,137,-1,-1,138
2360,4626,4678,6,96,116,-1,-1,118
2370,4589,4355,5,88,104,-1,-1,105
2380,4577,4064,7,79,96,-1,-1,96
2390,4590,3858,7,74,91,-1,-1,91
2400,4567,3733,28,71,235,-1,-1,235
2410,4511,5180,15,109,135,-1,-1,136
2420,4515,4667,7,95,115,-1,-1,115
2430,4536,4329,6,86,103,-1,-1,104
2440,4562,4079,5,79,95,-1,-1,96
2450,4546,3855,5,73,88,-1,-1,90
2460,4576,3720,21,70,164,-1,-1,166
2470,4535,5154,13,109,135,-1,-1,135
2480,4542,4640,7,95,116,-1,-1,117
2490,4547,4315,8,85,105,-1,-1,105
2500,4572,4080,13,79,165,-1,-1,165
2510,4564,3841,7,73,90,-1,-1,90
2520,4544,3728,25,71,168,-1,-1,168
2530,4488,5113,17,107,136,-1,-1,138
2540,4533,4577,12,91,117,-1,-1,117
2550,4567,4301,8,84,103,-1,-1,104
2560,4573,4067,7,78,95,-1,-1,96
2570,4559,3821,9,72,91,-1,-1,91
2580,4550,3712,27,69,166,-1,-1,167
2590,4483,5073,20,104,137,-1,-1,138
2600,4498,4572,15,92,179,-1,-1,180
2610,4498,4306,9,84,104,-1,-1,105
2620,4472,4067,10,78,98,-1,-1,98
2630,4476,3835,8,72,91,-1,-1,91
2640,4457,3729,25,69,163,-1,-1,164
2650,4459,5075,17,105,136,-1,-1,136
2660,4445,4554,11,91,115,-1,-1,115
2670,4444,4271,10,83,104,-1,-1,104
2680,4464,4059,11,79,100,-1,-1,100
2690,4435,3815,10,72,92,-1,-1,92
2700,4483,3723,29,70,230,-1,-1,231
2710,4407,5075,17,104,134,-1,-1,134
2720,4416,4548,12,90,115,-1,-1,115
2730,4369,4285,9,83,102,-1,-1,102
2740,4362,4092,10,78,98,-1,-1,99
2750,4379,3884,8,72,91,-1,-1,92
2760,4390,3796,23,70,161,-1,-1,162
2770,4313,5120,15,105,133,-1,-1,133
2780,4277,4643,8,93,114,-1,-1,114
2790,4250,4386,6,85,103,-1,-1,103
2800,4227,4176,11,80,163,-1,-1,164
2810,4247,3946,6,75,91,-1,-1,93
2820,4238,3872,22,72,162,-1,-1,162
2830,4222,5156,12,106,132,-1,-1,132
2840,4205,4629,10,92,115,-1,-1,115
2850,4204,4398,7,85,104,-1,-1,105
2860,4170,4213,4,81,95,-1,-1,95
2870,4204,3961,3,74,88,-1,-1,88
2880,4195,3854,20,72,159,-1,-1,161
2890,4116,5132,16,105,134,-1,-1,136
2900,4111,4665,16,92,182,-1,-1,183
2910,4101,4452,7,86,105,-1,-1,105
2920,4140,4266,6,82,99,-1,-1,99
2930,4130,3993,6,75,91,-1,-1,92
2940,4132,3897,22,73,162,-1,-1,163
2950,4116,5136,19,105,137,-1,-1,137
2960,4121,4665,15,92,121,-1,-1,121
2970,4106,4418,10,86,107,-1,-1,107
2980,4041,4217,11,80,101,-1,-1,101
2990,4028,3995,8,74,92,-1,-1,92
