sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,6,0,37,-1,-1,42
10,2344,2441,6,36,46,-1,-1,46
20,2273,1547,2,21,25,-1,-1,25
30,2290,1020,3,13,18,-1,-1,19
40,2327,798,1,10,12,-1,-1,12
50,2400,654,1,8,10,-1,-1,11
60,2414,635,2,8,30,-1,-1,30
70,2419,961,1,12,16,-1,-1,16
80,2475,796,1,10,12,-1,-1,14
90,2547,693,1,8,11,-1,-1,12
100,2549,656,1,8,68,-1,-1,69
110,2618,616,1,8,10,-1,-1,11
120,2688,606,2,7,29,-1,-1,30
130,2746,989,1,13,17,-1,-1,17
140,2784,813,1,10,13,-1,-1,14
150,2849,728,1,9,12,-1,-1,13
160,2861,677,1,9,11,-1,-1,11
170,2931,640,1,9,11,-1,-1,13
180,2967,623,1,8,32,-1,-1,32
190,3014,1011,1,14,18,-1,-1,18
200,3063,842,1,12,69,-1,-1,71
210,3114,744,1,10,14,-1,-1,14
220,3154,701,1,10,13,-1,-1,13
230,3156,648,2,9,12,-1,-1,12
240,3201,629,4,9,34,-1,-1,35
250,3211,1046,2,15,19,-1,-1,20
260,3243,871,2,12,17,-1,-1,18
270,3258,786,2,11,15,-1,-1,15
280,3318,735,2,12,15,-1,-1,16
290,3367,681,4,10,15,-1,-1,15
300,3376,663,1,9,93,-1,-1,94
310,3399,1110,5,16,23,-1,-1,23
320,3395,934,3,14,19,-1,-1,19
330,3419,856,1,13,15,-1,-1,16
340,3427,793,2,12,15,-1,-1,16
350,3439,749,2,11,14,-1,-1,15
360,3468,739,3,11,39,-1,-1,40
370,3467,1233,3,19,24,-1,-1,24
380,3481,1043,2,15,20,-1,-1,20
390,3484,938,2,14,17,-1,-1,18
400,3504,861,1,13,69,-1,-1,69
410,3536,819,3,12,16,-1,-1,16
420,3584,802,5,12,42,-1,-1,42
430,3561,1315,2,21,26,-1,-1,26
440,3563,1113,3,17,22,-1,-1,22
450,3536,996,2,15,19,-1,-1,20
