sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,1,0,51,-1,-1,51
10,2445,2473,25,39,68,-1,-1,68
20,2342,1572,12,22,37,-1,-1,37
30,2340,1024,9,13,24,-1,-1,24
40,2352,799,6,10,17,-1,-1,17
50,2406,651,6,8,14,-1,-1,14
60,2477,641,5,8,34,-1,-1,34
70,2508,970,8,13,23,-1,-1,23
80,2553,796,7,10,18,-1,-1,18
90,2603,710,6,9,16,-1,-1,16
100,2665,660,6,9,70,-1,-1,70
110,2721,612,5,8,14,-1,-1,14
120,2753,593,7,7,35,-1,-1,35
130,2771,971,9,13,25,-1,-1,25
140,2833,779,8,11,20,-1,-1,20
150,2859,698,7,9,18,-1,-1,18
160,2908,646,7,8,17,-1,-1,17
170,2953,602,9,8,17,-1,-1,17
180,2962,594,8,8,36,-1,-1,36
190,2991,1030,10,14,27,-1,-1,27
200,3049,836,6,12,71,-1,-1,71
210,3105,738,8,10,20,-1,-1,20
220,3137,691,8,10,19,-1,-1,19
230,3187,659,7,9,17,-1,-1,17
240,3209,643,9,9,40,-1,-1,40
250,3217,1092,13,16,31,-1,-1,31
260,3193,896,11,13,26,-1,-1,26
270,3228,813,9,12,23,-1,-1,23
280,3226,743,9,11,21,-1,-1,21
290,3225,709,9,10,20,-1,-1,20
300,3245,690,4,9,91,-1,-1,91
310,3240,1180,13,18,34,-1,-1,34
320,3288,985,14,14,31,-1,-1,31
330,3357,877,11,12,25,-1,-1,25
340,3395,830,10,12,24,-1,-1,24
350,3426,791,11,12,23,-1,-1,23
360,3402,782,12,11,49,-1,-1,49
370,3442,1312,15,21,39,-1,-1,39
380,3465,1077,13,16,32,-1,-1,32
390,3460,969,11,15,27,-1,-1,27
400,3472,904,2,13,70,-1,-1,70
410,3483,857,11,12,26,-1,-1,26
420,3478,843,12,13,52,-1,-1,52
430,3452,1400,18,23,43,-1,-1,43
440,3474,1160,14,18,35,-1,-1,35
450,3490,1039,12,16,30,-1,-1,30
460,3468,965,15,14,32,-1,-1,32
470,3467,908,11,13,26,-1,-1,26
480,3441,894,14,13,57,-1,-1,57
490,3407,1491,19,24,46,-1,-1,47
500,3387,1249,8,20,83,-1,-1,83
510,3350,1115,12,17,31,-1,-1,31
520,3317,1054,11,16,29,-1,-1,29
530,3295,1003,11,15,29,-1,-1,29
540,3292,988,12,15,59,-1,-1,59
550,3272,1624,19,28,50,-1,-1,50
560,3241,1360,16,22,41,-1,-1,41
570,3220,1225,14,19,36,-1,-1,36
580,3198,1141,13,18,33,-1,-1,33
590,3194,1085,11,17,30,-1,-1,30
600,3175,1057,6,16,108,-1,-1,108
610,3139,1703,22,30,54,-1,-1,54
620,3102,1451,16,24,43,-1,-1,43
630,3088,1284,17,20,40,-1,-1,40
640,3095,1210,14,19,36,-1,-1,36
650,3076,1151,12,18,32,-1,-1,32
660,3064,1110,15,17,67,-1,-1,67
670,3020,1795,21,31,56,-1,-1,56
680,2970,1520,16,25,44,-1,-1,44
690,2969,1360,17,22,42,-1,-1,42
700,2975,1282,5,20,81,-1,-1,81
710,2943,1215,13,19,33,-1,-1,33
720,2917,1178,17,18,71,-1,-1,72
730,2813,1925,20,33,57,-1,-1,57
740,2796,1624,18,27,48,-1,-1,48
750,2789,1438,15,23,40,-1,-1,40
760,2777,1345,15,22,38,-1,-1,38
770,2768,1272,14,20,36,-1,-1,36
780,2731,1237,13,19,70,-1,-1,70
790,2671,2007,21,35,60,-1,-1,60
800,2651,1706,2,29,86,-1,-1,87
810,2626,1529,17,25,45,-1,-1,45
820,2591,1421,13,22,38,-1,-1,38
830,2570,1338,16,21,38,-1,-1,39
840,2557,1299,14,20,71,-1,-1,72
850,2502,2069,21,37,62,-1,-1,62
860,2469,1761,16,29,49,-1,-1,49
870,2432,1559,15,25,43,-1,-1,43
880,2428,1452,15,23,40,-1,-1,40
890,2424,1367,11,21,36,-1,-1,36
900,2395,1327,0,20,114,-1,-1,114
910,2344,2098,19,36,59,-1,-1,59
920,2321,1783,17,29,50,-1,-1,50
930,2315,1581,16,25,44,-1,-1,44
940,2266,1470,15,23,41,-1,-1,41
950,2247,1389,15,21,38,-1,-1,38
960,2277,1343,15,20,73,-1,-1,73
970,2207,2134,23,37,64,-1,-1,64
980,2197,1820,19,30,53,-1,-1,53
990,2178,1640,15,26,45,-1,-1,45
1000,2154,1536,4,24,86,-1,-1,86
1010,2163,1450,14,23,38,-1,-1,38
1020,2134,1397,16,21,75,-1,-1,75
1030,2127,2186,22,38,64,-1,-1,64
1040,2087,1837,21,30,55,-1,-1,55
1050,2075,1647,17,26,46,-1,-1,46
1060,2034,1547,15,24,42,-1,-1,42
1070,2012,1462,14,23,38,-1,-1,38
1080,2028,1401,16,21,75,-1,-1,75
1090,1970,2171,23,38,66,-1,-1,66
1100,1982,1831,4,30,90,-1,-1,91
1110,1972,1660,19,26,48,-1,-1,48
1120,1977,1541,17,24,44,-1,-1,44
1130,2009,1432,15,23,41,-1,-1,41
1140,1999,1387,17,21,75,-1,-1,75
1150,1969,2144,25,37,66,-1,-1,66
1160,1994,1813,19,30,52,-1,-1,52
1170,2028,1644,18,26,48,-1,-1,48
1180,2009,1552,19,24,45,-1,-1,45
1190,2001,1449,15,23,39,-1,-1,40
1200,1996,1396,2,21,116,-1,-1,116
1210,1939,2194,27,38,69,-1,-1,69
1220,1955,1861,22,30,56,-1,-1,56
1230,1950,1662,20,26,50,-1,-1,50
1240,1967,1568,18,24,45,-1,-1,45
1250,1964,1471,17,22,41,-1,-1,41
1260,1936,1421,18,21,75,-1,-1,75
1270,1891,2167,26,37,67,-1,-1,67
1280,1892,1840,22,29,55,-1,-1,55
1290,1924,1650,22,26,51,-1,-1,51
1300,1919,1557,3,24,85,-1,-1,85
1310,1912,1457,15,22,39,-1,-1,39
1320,1944,1402,17,22,74,-1,-1,75
1330,1909,2149,25,37,65,-1,-1,66
1340,1924,1858,22,30,56,-1,-1,56
1350,1926,1674,19,26,48,-1,-1,48
1360,1903,1600,15,26,44,-1,-1,44
1370,1857,1510,14,23,39,-1,-1,39
1380,1850,1457,14,22,73,-1,-1,74
1390,1805,2258,23,39,65,-1,-1,65
1400,1823,1951,1,33,92,-1,-1,92
1410,1805,1764,17,28,49,-1,-1,49
1420,1783,1681,17,26,45,-1,-1,45
1430,1748,1563,13,24,40,-1,-1,40
1440,1733,1489,13,23,73,-1,-1,73
1450,1698,2261,22,39,64,-1,-1,64
1460,1680,1938,19,32,54,-1,-1,54
1470,1665,1773,17,28,49,-1,-1,49
1480,1660,1686,14,28,43,-1,-1,43
1490,1623,1560,14,23,40,-1,-1,40
1500,1631,1494,1,22,117,-1,-1,118
1510,1574,2250,23,38,65,-1,-1,65
1520,1527,1947,23,31,58,-1,-1,58
1530,1501,1784,19,28,50,-1,-1,50
1540,1482,1662,17,25,44,-1,-1,44
1550,1494,1543,15,23,39,-1,-1,39
1560,1489,1478,15,22,72,-1,-1,72
1570,1483,2230,28,37,68,-1,-1,68
1580,1454,1893,23,30,56,-1,-1,56
1590,1462,1733,21,26,51,-1,-1,51
1600,1472,1639,2,25,85,-1,-1,85
1610,1499,1536,18,22,43,-1,-1,43
1620,1488,1486,14,22,71,-1,-1,71
1630,1522,2219,26,37,67,-1,-1,67
1640,1486,1911,23,30,57,-1,-1,57
1650,1464,1734,22,27,52,-1,-1,52
1660,1448,1653,18,25,46,-1,-1,46
1670,1456,1555,17,23,42,-1,-1,42
1680,1462,1489,12,22,68,-1,-1,68
1690,1446,2185,25,37,66,-1,-1,66
1700,1433,1872,3,30,89,-1,-1,89
1710,1448,1715,19,26,48,-1,-1,48
1720,1452,1635,18,24,46,-1,-1,46
1730,1467,1524,17,23,42,-1,-1,42
1740,1461,1472,14,21,71,-1,-1,71
1750,1456,2198,24,36,65,-1,-1,65
1760,1449,1882,25,29,57,-1,-1,58
1770,1440,1717,22,26,50,-1,-1,50
1780,1450,1639,18,25,45,-1,-1,45
1790,1450,1527,16,22,40,-1,-1,40
1800,1452,1468,1,22,112,-1,-1,112
1810,1422,2184,24,35,64,-1,-1,64
1820,1436,1863,26,28,58,-1,-1,58
1830,1433,1716,20,26,48,-1,-1,49
1840,1420,1647,16,24,43,-1,-1,43
1850,1399,1561,17,23,42,-1,-1,42
1860,1413,1492,12,21,66,-1,-1,66
1870,1402,2161,27,34,65,-1,-1,65
1880,1437,1882,24,29,56,-1,-1,56
1890,1440,1699,22,26,49,-1,-1,50
1900,1408,1628,4,24,85,-1,-1,85
1910,1438,1508,14,22,39,-1,-1,39
1920,1415,1443,14,21,67,-1,-1,67
1930,1375,2107,23,34,62,-1,-1,62
1940,1377,1804,24,27,55,-1,-1,55
1950,1391,1671,15,25,44,-1,-1,44
1960,1391,1605,18,24,44,-1,-1,45
1970,1388,1514,16,22,41,-1,-1,41
1980,1436,1458,13,21,66,-1,-1,66
1990,1435,2129,23,34,62,-1,-1,62
2000,1438,1849,9,29,93,-1,-1,93
2010,1454,1703,17,25,46,-1,-1,46
2020,1433,1607,17,24,43,-1,-1,43
2030,1448,1532,16,22,41,-1,-1,41
2040,1427,1474,12,22,65,-1,-1,66
2050,1365,2147,21,34,60,-1,-1,60
2060,1381,1869,17,29,49,-1,-1,49
2070,1356,1716,17,25,46,-1,-1,46
2080,1353,1630,15,24,42,-1,-1,42
2090,1363,1553,14,23,39,-1,-1,39
2100,1333,1485,5,21,115,-1,-1,115
2110,1338,2126,20,34,58,-1,-1,58
2120,1298,1859,21,29,52,-1,-1,52
2130,1342,1716,17,25,46,-1,-1,46
2140,1299,1640,16,24,43,-1,-1,43
2150,1307,1534,15,22,40,-1,-1,40
2160,1271,1474,13,21,65,-1,-1,66
2170,1267,2136,23,34,61,-1,-1,61
2180,1279,1862,20,28,52,-1,-1,52
2190,1328,1727,19,26,48,-1,-1,48
2200,1346,1653,5,25,87,-1,-1,87
2210,1349,1550,15,22,40,-1,-1,40
2220,1375,1483,15,21,66,-1,-1,66
2230,1356,2117,22,34,60,-1,-1,60
2240,1381,1868,21,28,52,-1,-1,52
2250,1383,1738,18,26,47,-1,-1,47
2260,1415,1651,15,24,43,-1,-1,43
2270,1424,1536,13,22,38,-1,-1,38
2280,1450,1460,14,21,66,-1,-1,66
2290,1425,2099,20,33,58,-1,-1,58
2300,1430,1835,5,28,90,-1,-1,90
2310,1446,1685,16,28,46,-1,-1,47
2320,1460,1622,15,24,41,-1,-1,41
2330,1475,1508,15,22,38,-1,-1,38
2340,1483,1450,15,21,66,-1,-1,67
2350,1474,2101,21,34,59,-1,-1,59
2360,1481,1844,18,28,50,-1,-1,50
2370,1460,1709,17,26,46,-1,-1,46
2380,1454,1628,16,24,43,-1,-1,43
2390,1445,1517,12,23,37,-1,-1,37
2400,1464,1455,1,21,109,-1,-1,109
2410,1437,2083,21,33,57,-1,-1,58
2420,1423,1826,18,28,50,-1,-1,50
2430,1428,1686,18,25,46,-1,-1,46
2440,1417,1631,14,24,41,-1,-1,41
2450,1359,1547,13,22,38,-1,-1,38
2460,1349,1491,12,21,62,-1,-1,63
2470,1348,2128,20,34,58,-1,-1,58
2480,1369,1858,20,29,51,-1,-1,52
2490,1378,1724,19,26,48,-1,-1,48
2500,1365,1658,4,24,85,-1,-1,85
2510,1372,1572,13,23,38,-1,-1,38
2520,1349,1510,11,22,62,-1,-1,62
2530,1322,2128,20,34,59,-1,-1,59
2540,1332,1877,20,29,52,-1,-1,52
2550,1342,1729,18,26,47,-1,-1,47
2560,1336,1645,17,25,43,-1,-1,43
2570,1333,1552,13,23,38,-1,-1,38
2580,1328,1480,12,21,61,-1,-1,61
2590,1302,2070,22,33,59,-1,-1,59
2600,1300,1827,5,28,90,-1,-1,90
2610,1348,1682,22,25,50,-1,-1,50
2620,1348,1623,18,24,45,-1,-1,45
2630,1362,1529,17,23,42,-1,-1,42
2640,1354,1455,14,21,62,-1,-1,62
2650,1335,2057,20,32,57,-1,-1,57
2660,1345,1824,25,28,57,-1,-1,57
2670,1380,1706,17,25,46,-1,-1,46
2680,1404,1649,15,24,42,-1,-1,42
2690,1382,1566,12,23,38,-1,-1,38
2700,1342,1497,2,21,105,-1,-1,106
2710,1359,2099,18,33,55,-1,-1,55
2720,1344,1854,19,29,50,-1,-1,50
2730,1321,1720,20,26,48,-1,-1,48
2740,1342,1661,13,24,41,-1,-1,41
2750,1343,1568,13,23,39,-1,-1,39
2760,1347,1485,14,21,63,-1,-1,63
2770,1358,2071,20,33,57,-1,-1,57
2780,1336,1833,17,27,48,-1,-1,48
2790,1315,1713,19,26,47,-1,-1,47
2800,1331,1668,7,25,89,-1,-1,89
2810,1330,1547,14,23,38,-1,-1,39
2820,1354,1486,17,22,65,-1,-1,65
2830,1338,2046,21,32,57,-1,-1,57
2840,1322,1836,18,29,50,-1,-1,50
2850,1316,1711,16,26,45,-1,-1,45
2860,1342,1627,15,25,42,-1,-1,42
2870,1339,1542,14,23,40,-1,-1,40
2880,1301,1472,16,22,64,-1,-1,64
2890,1308,2035,21,32,56,-1,-1,56
2900,1312,1815,7,28,93,-1,-1,93
2910,1341,1710,18,26,47,-1,-1,48
2920,1384,1657,16,25,43,-1,-1,43
2930,1379,1557,13,23,39,-1,-1,39
2940,1368,1496,17,22,64,-1,-1,64
2950,1347,2068,18,33,56,-1,-1,56
2960,1336,1849,17,29,49,-1,-1,49
2970,1343,1716,17,26,46,-1,-1,46
2980,1332,1655,16,25,43,-1,-1,44
2990,1328,1568,12,23,37,-1,-1,38
