sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,4,0,55,-1,-1,61
10,4743,5009,2,97,109,-1,-1,109
20,4631,3144,3,52,62,-1,-1,62
30,4692,2030,3,30,39,-1,-1,39
40,4752,1576,4,22,30,-1,-1,30
50,4773,1278,2,17,22,-1,-1,23
60,4858,1246,5,17,63,-1,-1,64
70,4927,1881,4,29,38,-1,-1,40
80,5067,1530,4,23,30,-1,-1,31
90,5119,1347,3,20,25,-1,-1,26
100,5201,1259,4,18,53,-1,-1,86
110,5278,1190,2,17,21,-1,-1,21
120,5366,1169,5,17,64,-1,-1,64
130,5438,1939,5,31,40,-1,-1,41
140,5552,1586,4,24,32,-1,-1,33
150,5664,1414,4,22,29,-1,-1,30
160,5754,1315,3,20,26,-1,-1,28
170,5837,1258,2,19,24,-1,-1,24
180,5866,1222,3,18,67,-1,-1,68
190,5909,2064,3,35,43,-1,-1,44
200,5970,1722,2,29,100,-1,-1,101
210,6058,1532,3,25,32,-1,-1,32
220,6116,1444,3,23,30,-1,-1,31
230,6147,1366,2,21,28,-1,-1,28
240,6199,1342,3,21,73,-1,-1,73
250,6212,2267,3,42,50,-1,-1,50
260,6291,1900,3,33,42,-1,-1,42
270,6343,1700,3,29,38,-1,-1,40
280,6433,1587,3,27,34,-1,-1,35
290,6487,1500,4,25,33,-1,-1,33
300,6489,1467,4,25,142,-1,-1,143
310,6462,2446,4,45,55,-1,-1,55
320,6487,2045,3,36,45,-1,-1,46
330,6497,1818,3,32,41,-1,-1,41
340,6532,1698,4,29,37,-1,-1,39
350,6562,1604,3,27,35,-1,-1,36
360,6580,1568,3,27,86,-1,-1,86
370,6557,2634,1,51,59,-1,-1,59
380,6555,2197,1,41,48,-1,-1,48
390,6557,1982,0,36,42,-1,-1,42
400,6614,1835,4,33,103,-1,-1,104
410,6622,1745,2,31,37,-1,-1,39
420,6631,1732,1,31,92,-1,-1,92
430,6622,2890,4,57,68,-1,-1,70
440,6632,2419,3,46,56,-1,-1,56
450,6629,2153,2,41,48,-1,-1,48
460,6639,2004,2,37,44,-1,-1,44
470,6595,1905,3,34,42,-1,-1,44
480,6606,1873,5,33,102,-1,-1,104
490,6499,3075,4,63,73,-1,-1,77
500,6498,2600,3,51,121,-1,-1,123
510,6457,2324,4,44,54,-1,-1,56
520,6461,2182,4,40,51,-1,-1,54
530,6455,2082,3,38,48,-1,-1,48
540,6417,2053,3,38,107,-1,-1,108
550,6353,3338,3,69,81,-1,-1,82
560,6269,2822,3,56,68,-1,-1,69
570,6228,2548,4,48,59,-1,-1,59
580,6201,2383,2,45,55,-1,-1,56
590,6145,2248,3,41,51,-1,-1,51
600,6110,2192,3,40,177,-1,-1,177
610,6033,3549,4,73,85,-1,-1,87
620,6015,3004,2,59,70,-1,-1,70
630,6021,2711,2,52,62,-1,-1,62
640,6018,2523,4,47,58,-1,-1,59
650,5999,2388,4,44,54,-1,-1,55
660,6008,2338,2,43,119,-1,-1,119
670,5973,3727,5,79,93,-1,-1,93
680,5942,3168,3,64,76,-1,-1,76
690,5917,2862,5,56,67,-1,-1,68
700,5838,2675,2,51,122,-1,-1,122
710,5809,2531,4,47,56,-1,-1,56
720,5731,2461,4,45,125,-1,-1,125
730,5498,3891,4,81,94,-1,-1,95
740,5413,3340,3,67,79,-1,-1,79
750,5326,3038,2,58,68,-1,-1,68
760,5259,2818,3,53,63,-1,-1,63
770,5228,2647,2,48,57,-1,-1,58
780,5161,2585,5,47,130,-1,-1,130
790,5077,4080,3,86,99,-1,-1,100
800,5018,3474,2,69,138,-1,-1,139
810,4968,3134,3,60,72,-1,-1,73
820,4916,2922,3,55,66,-1,-1,66
830,4863,2739,2,51,58,-1,-1,58
840,4835,2675,7,49,133,-1,-1,134
850,4706,4175,2,88,100,-1,-1,100
860,4693,3581,3,72,83,-1,-1,83
870,4647,3232,3,62,73,-1,-1,73
880,4610,2990,3,56,66,-1,-1,67
890,4568,2795,2,51,59,-1,-1,59
900,4513,2740,4,49,195,-1,-1,197
910,4395,4224,3,87,102,-1,-1,103
920,4305,3609,2,71,83,-1,-1,83
930,4326,3262,3,62,72,-1,-1,73
940,4237,3012,2,56,66,-1,-1,66
950,4231,2835,3,51,60,-1,-1,60
