sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,1,0,39,-1,-1,39
10,9464,10065,2,235,260,-1,-1,262
20,9219,6322,2,126,146,-1,-1,146
30,9235,4135,1,74,89,-1,-1,89
40,9256,3189,2,55,67,-1,-1,68
50,9288,2575,3,42,52,-1,-1,54
60,9413,2507,2,41,131,-1,-1,131
70,9524,3858,4,72,87,-1,-1,115
80,9706,3128,5,56,70,-1,-1,71
90,9853,2756,4,48,60,-1,-1,60
100,9972,2580,1,44,117,-1,-1,120
110,10101,2431,3,42,51,-1,-1,53
120,10258,2382,8,41,135,-1,-1,136
130,10330,3934,1,75,87,-1,-1,120
140,10519,3212,5,60,75,-1,-1,75
150,10734,2866,5,53,67,-1,-1,67
160,10914,2654,2,48,59,-1,-1,59
170,11017,2524,5,46,58,-1,-1,85
180,11142,2463,5,44,141,-1,-1,141
190,11288,4156,4,85,103,-1,-1,103
200,11433,3447,2,67,138,-1,-1,141
210,11616,3039,5,59,73,-1,-1,74
220,11718,2846,5,54,68,-1,-1,74
230,11857,2693,5,50,64,-1,-1,66
240,12005,2643,5,49,154,-1,-1,158
250,12073,4447,5,95,114,-1,-1,114
260,12227,3708,4,76,92,-1,-1,92
270,12367,3309,7,66,85,-1,-1,85
280,12525,3108,5,62,77,-1,-1,81
290,12663,2920,6,58,73,-1,-1,75
300,12743,2860,4,56,222,-1,-1,223
310,12720,4746,4,103,122,-1,-1,146
320,12843,3982,7,84,105,-1,-1,108
330,12910,3534,8,73,92,-1,-1,93
340,13037,3314,3,67,82,-1,-1,85
350,13105,3134,8,64,82,-1,-1,86
360,13143,3066,5,61,180,-1,-1,180
370,13147,5083,3,115,134,-1,-1,136
380,13221,4258,4,92,110,-1,-1,112
390,13277,3837,3,81,98,-1,-1,99
400,13338,3558,5,74,142,-1,-1,142
410,13360,3374,8,70,89,-1,-1,91
420,13343,3321,8,68,196,-1,-1,200
430,13293,5520,11,127,156,-1,-1,156
440,13335,4637,6,103,125,-1,-1,125
450,13349,4136,7,89,110,-1,-1,115
460,13310,3880,5,82,102,-1,-1,102
470,13280,3669,6,76,95,-1,-1,97
480,13313,3603,5,75,207,-1,-1,209
490,13216,5885,6,138,162,-1,-1,168
500,13254,5030,4,115,189,-1,-1,189
510,13282,4453,5,99,119,-1,-1,119
520,13279,4167,8,90,113,-1,-1,119
530,13321,3948,6,85,103,-1,-1,103
540,13307,3856,6,81,220,-1,-1,223
550,13160,6264,14,152,184,-1,-1,184
560,13113,5366,5,124,148,-1,-1,174
570,13077,4802,8,107,130,-1,-1,137
580,13091,4517,9,98,125,-1,-1,132
590,13033,4254,6,92,112,-1,-1,113
600,12973,4156,5,88,298,-1,-1,300
610,12797,6752,8,163,190,-1,-1,199
620,12754,5759,13,133,166,-1,-1,166
630,12727,5105,5,114,136,-1,-1,138
640,12671,4808,9,105,129,-1,-1,129
650,12623,4542,13,98,125,-1,-1,127
660,12650,4432,11,94,253,-1,-1,253
670,12506,7121,11,174,207,-1,-1,207
680,12479,6089,13,142,174,-1,-1,174
690,12446,5400,5,123,145,-1,-1,149
700,12370,5078,5,111,200,-1,-1,206
710,12301,4787,1,103,119,-1,-1,119
720,12199,4654,1,99,253,-1,-1,258
730,11677,7419,7,179,208,-1,-1,208
740,11546,6370,3,147,171,-1,-1,174
750,11462,5690,4,127,148,-1,-1,150
760,11358,5352,9,117,142,-1,-1,147
770,11294,5071,5,108,128,-1,-1,132
780,11154,4933,6,104,269,-1,-1,271
790,11006,7790,6,191,218,-1,-1,219
800,10855,6663,8,155,252,-1,-1,256
810,10756,5889,9,133,161,-1,-1,165
820,10657,5527,8,120,145,-1,-1,145
830,10558,5231,10,111,136,-1,-1,137
840,10458,5094,2,108,267,-1,-1,270
850,10284,7963,6,194,223,-1,-1,226
860,10237,6848,10,158,190,-1,-1,190
870,10216,6068,5,135,157,-1,-1,162
880,10120,5687,6,124,146,-1,-1,148
890,10077,5370,6,114,136,-1,-1,137
900,10028,5202,8,110,346,-1,-1,349
910,9860,8080,9,195,226,-1,-1,226
920,9779,7005,7,161,189,-1,-1,189
930,9768,6256,7,140,164,-1,-1,170
940,9681,5873,8,127,153,-1,-1,155
950,9643,5488,5,117,138,-1,-1,169
960,9621,5306,3,111,274,-1,-1,274
970,9479,8181,6,199,228,-1,-1,233
980,9375,7103,5,163,189,-1,-1,190
990,9306,6338,4,139,162,-1,-1,163
1000,9279,5936,5,127,219,-1,-1,219
1010,9255,5611,4,118,137,-1,-1,137
1020,9243,5418,5,113,276,-1,-1,278
1030,9043,8276,7,197,226,-1,-1,226
1040,8997,7198,6,164,191,-1,-1,193
1050,8998,6415,6,140,165,-1,-1,165
1060,8946,5983,8,127,152,-1,-1,152
1070,8936,5631,1,117,134,-1,-1,138
1080,8905,5463,1,113,271,-1,-1,294
1090,8768,8317,7,200,229,-1,-1,231
1100,8632,7226,5,164,257,-1,-1,259
1110,8643,6481,3,141,162,-1,-1,163
1120,8587,6060,6,129,152,-1,-1,152
1130,8531,5693,3,120,137,-1,-1,142
1140,8458,5510,5,113,274,-1,-1,274
1150,8324,8291,9,196,227,-1,-1,233
1160,8339,7269,5,164,190,-1,-1,192
1170,8333,6497,4,142,163,-1,-1,163
1180,8366,6077,6,128,153,-1,-1,154
1190,8343,5700,4,119,136,-1,-1,136
1200,8304,5505,4,113,342,-1,-1,343
1210,8182,8290,5,194,221,-1,-1,223
1220,8135,7246,6,162,189,-1,-1,191
1230,8155,6446,1,139,158,-1,-1,158
1240,8150,6063,5,128,150,-1,-1,150
1250,8127,5699,5,118,136,-1,-1,137
1260,8142,5542,4,113,271,-1,-1,273
1270,7982,8342,5,196,224,-1,-1,224
1280,7968,7300,6,164,191,-1,-1,192
1290,7884,6569,7,142,167,-1,-1,167
1300,7913,6166,5,129,226,-1,-1,229
1310,7899,5773,5,118,138,-1,-1,140
1320,7919,5599,1,114,266,-1,-1,266
