sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
2550,1191,1646,11,24,38,-1,-1,38
2560,1205,1525,10,21,34,-1,-1,34
2570,1248,1490,7,21,31,-1,-1,32
2580,1291,1446,2,21,57,-1,-1,57
2590,1305,2142,6,34,45,-1,-1,45
2600,1336,1862,6,29,89,-1,-1,90
2610,1334,1670,10,25,38,-1,-1,38
2620,1350,1557,10,23,34,-1,-1,35
2630,1380,1504,7,22,31,-1,-1,32
2640,1385,1461,2,22,56,-1,-1,56
2650,1367,2130,6,35,45,-1,-1,45
2660,1340,1830,7,28,38,-1,-1,39
2670,1334,1662,10,25,38,-1,-1,38
2680,1316,1551,9,22,35,-1,-1,36
2690,1324,1501,7,21,31,-1,-1,32
2700,1324,1473,2,21,108,-1,-1,108
2710,1297,2130,7,34,46,-1,-1,46
2720,1317,1852,9,29,41,-1,-1,41
2730,1295,1674,10,25,38,-1,-1,39
2740,1280,1566,9,23,35,-1,-1,35
2750,1258,1526,7,22,31,-1,-1,32
2760,1268,1486,2,21,57,-1,-1,57
2770,1267,2120,7,34,44,-1,-1,44
2780,1258,1841,8,28,40,-1,-1,40
2790,1257,1662,11,24,39,-1,-1,40
2800,1242,1539,14,22,92,-1,-1,93
2810,1228,1490,8,22,31,-1,-1,32
2820,1239,1455,2,21,55,-1,-1,56
2830,1221,2096,8,33,44,-1,-1,45
2840,1233,1786,9,26,39,-1,-1,40
2850,1225,1624,11,23,38,-1,-1,38
2860,1242,1524,10,22,34,-1,-1,34
2870,1215,1476,8,21,32,-1,-1,32
2880,1276,1445,2,20,55,-1,-1,55
2890,1317,2068,9,32,45,-1,-1,45
2900,1271,1784,10,27,91,-1,-1,91
2910,1262,1632,11,24,39,-1,-1,39
2920,1261,1525,11,22,36,-1,-1,36
2930,1244,1477,9,21,31,-1,-1,32
2940,1235,1437,3,21,55,-1,-1,55
2950,1241,2048,9,32,44,-1,-1,44
2960,1265,1787,11,27,40,-1,-1,40
2970,1261,1642,11,24,38,-1,-1,39
2980,1280,1541,11,22,36,-1,-1,37
2990,1267,1500,9,22,32,-1,-1,32
