sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,4,0,50,-1,-1,52
10,3189,3424,2,58,66,-1,-1,67
20,3122,2186,1,32,38,-1,-1,40
30,3066,1442,1,19,23,-1,-1,24
40,3031,1097,1,14,17,-1,-1,18
50,3071,886,1,10,13,-1,-1,14
60,3132,866,2,10,40,-1,-1,42
70,3156,1323,1,18,21,-1,-1,21
80,3226,1085,1,14,17,-1,-1,18
90,3297,939,2,13,16,-1,-1,17
100,3356,887,1,12,72,-1,-1,72
110,3380,816,1,11,14,-1,-1,15
120,3462,792,3,10,42,-1,-1,43
130,3489,1322,3,19,24,-1,-1,25
140,3500,1058,4,14,21,-1,-1,22
150,3583,946,4,13,19,-1,-1,19
160,3633,877,4,12,17,-1,-1,17
170,3652,838,3,11,16,-1,-1,17
180,3668,825,4,12,45,-1,-1,46
190,3703,1423,3,21,28,-1,-1,28
200,3731,1171,1,18,77,-1,-1,78
210,3783,1006,5,14,21,-1,-1,22
220,3827,961,3,13,19,-1,-1,20
230,3910,919,3,13,18,-1,-1,19
240,3962,888,3,13,49,-1,-1,50
250,3986,1521,4,24,31,-1,-1,33
260,4034,1217,5,18,26,-1,-1,28
270,4119,1075,6,16,23,-1,-1,24
280,4157,1014,4,15,21,-1,-1,22
290,4213,965,4,14,20,-1,-1,21
300,4269,950,5,14,107,-1,-1,109
310,4314,1580,5,25,32,-1,-1,33
320,4382,1291,3,20,26,-1,-1,28
330,4435,1143,3,17,23,-1,-1,24
340,4511,1065,4,16,22,-1,-1,23
350,4573,1013,5,15,22,-1,-1,23
360,4593,986,12,15,59,-1,-1,59
370,4631,1610,7,26,38,-1,-1,38
380,4712,1340,7,22,32,-1,-1,34
390,4778,1190,5,19,27,-1,-1,28
400,4808,1110,6,18,83,-1,-1,83
410,4833,1054,6,16,25,-1,-1,26
420,4819,1024,15,15,64,-1,-1,65
430,4844,1668,11,28,43,-1,-1,43
440,4887,1397,8,22,33,-1,-1,33
450,4919,1252,6,20,29,-1,-1,32
460,4929,1172,6,18,28,-1,-1,30
470,4968,1119,6,18,26,-1,-1,27
480,5005,1072,13,16,65,-1,-1,67
490,4979,1771,10,31,44,-1,-1,46
500,5019,1520,6,26,91,-1,-1,94
510,5011,1348,6,22,31,-1,-1,35
520,4980,1263,5,20,28,-1,-1,31
530,5005,1191,6,19,28,-1,-1,30
540,5055,1160,14,19,70,-1,-1,72
550,5017,1891,9,34,47,-1,-1,50
560,5041,1642,5,29,37,-1,-1,40
570,5065,1459,6,25,35,-1,-1,39
580,5089,1362,5,23,31,-1,-1,36
590,5064,1301,6,22,31,-1,-1,33
600,5054,1259,10,21,129,-1,-1,132
610,5042,2008,7,37,48,-1,-1,54
620,5038,1730,5,30,39,-1,-1,45
630,5043,1561,4,26,35,-1,-1,38
640,5029,1462,5,24,34,-1,-1,38
650,5024,1387,5,22,32,-1,-1,33
660,5016,1333,12,22,75,-1,-1,77
670,4969,2121,8,39,52,-1,-1,58
680,4957,1816,6,33,42,-1,-1,49
690,4966,1621,6,28,38,-1,-1,43
700,4937,1535,3,26,91,-1,-1,94
710,4925,1451,6,24,33,-1,-1,35
720,4905,1401,12,24,78,-1,-1,79
730,4662,2202,9,41,55,-1,-1,61
740,4632,1891,6,33,44,-1,-1,49
750,4645,1710,5,30,39,-1,-1,44
760,4627,1596,6,27,38,-1,-1,41
770,4576,1508,5,25,33,-1,-1,36
780,4541,1455,12,24,79,-1,-1,83
790,4452,2249,9,42,56,-1,-1,61
800,4405,1932,3,34,99,-1,-1,104
810,4384,1765,6,30,40,-1,-1,44
820,4367,1677,3,28,36,-1,-1,40
830,4352,1596,3,27,33,-1,-1,38
840,4324,1532,11,25,81,-1,-1,85
850,4295,2357,6,44,56,-1,-1,65
860,4258,2036,6,36,47,-1,-1,54
870,4261,1844,5,33,41,-1,-1,47
880,4235,1712,3,29,36,-1,-1,40
890,4230,1623,5,27,34,-1,-1,40
900,4244,1557,9,26,139,-1,-1,141
910,4224,2388,7,44,58,-1,-1,67
920,4224,2051,6,36,47,-1,-1,54
930,4239,1864,5,32,41,-1,-1,47
940,4202,1741,4,30,38,-1,-1,42
950,4188,1656,4,27,34,-1,-1,40
960,4184,1601,12,26,83,-1,-1,88
970,4104,2440,7,46,58,-1,-1,66
980,4080,2146,6,38,48,-1,-1,55
990,4085,1933,4,34,42,-1,-1,48
1000,4067,1814,1,31,98,-1,-1,103
1010,4061,1725,4,29,36,-1,-1,40
1020,4071,1664,10,27,83,-1,-1,86
1030,4025,2521,6,47,59,-1,-1,66
1040,4013,2227,5,40,50,-1,-1,57
1050,3978,2020,3,35,43,-1,-1,51
1060,3977,1861,2,33,40,-1,-1,45
1070,3984,1754,3,29,36,-1,-1,41
1080,4000,1679,11,27,85,-1,-1,87
1090,3963,2520,7,47,60,-1,-1,69
1100,3912,2193,2,39,103,-1,-1,110
1110,3899,1975,5,35,44,-1,-1,49
1120,3860,1828,2,31,37,-1,-1,43
1130,3815,1716,3,28,35,-1,-1,41
1140,3802,1649,9,27,82,-1,-1,87
1150,3746,2512,9,47,61,-1,-1,70
1160,3755,2225,7,40,51,-1,-1,57
1170,3755,2021,3,35,43,-1,-1,49
1180,3742,1875,3,32,40,-1,-1,45
1190,3735,1757,4,29,36,-1,-1,41
1200,3728,1692,8,28,142,-1,-1,146
1210,3698,2540,8,47,60,-1,-1,66
1220,3702,2227,7,40,51,-1,-1,55
1230,3686,2051,3,35,43,-1,-1,49
1240,3681,1887,2,31,38,-1,-1,44
1250,3697,1777,2,29,35,-1,-1,40
1260,3716,1695,8,27,81,-1,-1,86
1270,3643,2530,9,47,60,-1,-1,67
1280,3620,2240,8,39,52,-1,-1,54
1290,3595,2071,4,36,44,-1,-1,48
1300,3572,1902,2,32,102,-1,-1,109
1310,3604,1795,2,29,35,-1,-1,40
1320,3589,1716,8,28,81,-1,-1,87
1330,3581,2539,8,47,60,-1,-1,66
1340,3556,2249,6,40,51,-1,-1,56
1350,3528,2050,4,36,44,-1,-1,49
1360,3501,1884,4,32,39,-1,-1,45
1370,3493,1788,3,30,36,-1,-1,42
1380,3487,1712,10,28,82,-1,-1,86
1390,3493,2542,9,47,61,-1,-1,68
1400,3485,2247,2,39,105,-1,-1,111
1410,3504,2053,5,35,44,-1,-1,51
1420,3528,1891,4,32,40,-1,-1,46
1430,3536,1795,2,30,36,-1,-1,42
1440,3518,1734,8,28,80,-1,-1,86
1450,3494,2537,8,48,60,-1,-1,70
1460,3531,2250,6,40,51,-1,-1,59
1470,3577,2056,3,36,43,-1,-1,49
1480,3588,1883,3,32,39,-1,-1,45
1490,3576,1770,4,30,37,-1,-1,44
1500,3564,1702,8,28,143,-1,-1,148
1510,3546,2489,9,46,60,-1,-1,69
1520,3554,2241,6,40,52,-1,-1,60
1530,3537,2032,5,36,45,-1,-1,52
1540,3576,1864,4,32,40,-1,-1,48
1550,3581,1763,3,29,37,-1,-1,42
1560,3601,1707,12,28,80,-1,-1,84
1570,3589,2466,10,46,60,-1,-1,69
1580,3591,2193,7,39,52,-1,-1,59
1590,3575,2011,5,36,46,-1,-1,54
1600,3571,1860,2,32,101,-1,-1,107
1610,3561,1769,4,29,36,-1,-1,42
1620,3559,1708,10,28,80,-1,-1,84
1630,3524,2454,11,45,61,-1,-1,68
1640,3522,2211,8,39,52,-1,-1,58
1650,3493,2000,7,35,46,-1,-1,52
1660,3472,1857,6,32,41,-1,-1,47
1670,3490,1753,5,29,37,-1,-1,41
1680,3529,1691,12,28,81,-1,-1,86
1690,3516,2451,10,46,60,-1,-1,65
1700,3507,2235,1,40,106,-1,-1,110
1710,3512,2020,5,35,46,-1,-1,50
1720,3497,1880,5,32,41,-1,-1,43
1730,3450,1771,4,30,37,-1,-1,38
1740,3452,1707,12,28,80,-1,-1,83
1750,3455,2481,10,47,61,-1,-1,64
1760,3477,2263,7,41,53,-1,-1,55
1770,3503,2040,6,36,46,-1,-1,49
1780,3512,1913,5,33,42,-1,-1,44
1790,3485,1816,4,30,37,-1,-1,38
1800,3500,1758,3,30,137,-1,-1,139
1810,3470,2559,9,47,62,-1,-1,65
1820,3465,2330,6,42,54,-1,-1,56
1830,3445,2101,2,37,45,-1,-1,50
1840,3404,1958,3,33,40,-1,-1,43
1850,3421,1851,1,31,36,-1,-1,40
1860,3375,1781,7,29,78,-1,-1,82
1870,3349,2522,6,46,58,-1,-1,62
1880,3338,2277,6,41,53,-1,-1,57
1890,3380,2067,4,36,45,-1,-1,48
1900,3400,1941,1,33,101,-1,-1,103
1910,3377,1832,2,30,36,-1,-1,40
1920,3411,1766,9,29,78,-1,-1,82
1930,3375,2478,8,45,59,-1,-1,64
1940,3375,2268,6,41,52,-1,-1,55
1950,3404,2053,3,36,43,-1,-1,46
1960,3411,1925,3,33,40,-1,-1,44
1970,3416,1812,2,30,36,-1,-1,39
1980,3410,1732,9,28,77,-1,-1,80
1990,3427,2449,6,45,56,-1,-1,60
2000,3428,2256,3,40,106,-1,-1,111
2010,3455,2029,5,35,44,-1,-1,48
2020,3477,1896,2,32,38,-1,-1,43
2030,3458,1774,2,30,35,-1,-1,36
2040,3473,1707,11,28,78,-1,-1,81
2050,3479,2413,11,44,60,-1,-1,62
2060,3444,2208,9,39,53,-1,-1,56
2070,3473,2023,6,35,46,-1,-1,49
2080,3477,1893,5,32,41,-1,-1,44
2090,3481,1791,4,30,38,-1,-1,42
2100,3444,1718,4,29,137,-1,-1,139
2110,3444,2418,9,44,58,-1,-1,62
2120,3415,2239,6,41,52,-1,-1,55
2130,3419,2041,5,36,45,-1,-1,49
2140,3414,1905,4,32,41,-1,-1,44
2150,3376,1808,2,30,36,-1,-1,39
2160,3383,1728,10,29,76,-1,-1,79
2170,3368,2421,9,44,57,-1,-1,61
2180,3377,2221,8,40,53,-1,-1,53
2190,3347,2035,5,35,44,-1,-1,47
2200,3343,1891,1,32,99,-1,-1,102
2210,3369,1807,3,30,37,-1,-1,39
2220,3370,1723,9,28,76,-1,-1,76
2230,3373,2405,9,44,57,-1,-1,61
2240,3343,2245,7,40,52,-1,-1,53
2250,3354,2030,6,35,45,-1,-1,48
2260,3342,1902,3,32,40,-1,-1,43
2270,3311,1816,3,30,35,-1,-1,39
2280,3334,1729,8,28,74,-1,-1,77
2290,3311,2394,8,44,56,-1,-1,63
2300,3319,2206,2,40,104,-1,-1,104
2310,3313,2006,6,35,45,-1,-1,46
2320,3340,1902,5,32,42,-1,-1,43
2330,3324,1786,4,30,37,-1,-1,39
2340,3295,1711,9,28,74,-1,-1,76
2350,3261,2374,9,43,57,-1,-1,59
2360,3257,2188,8,38,51,-1,-1,52
2370,3230,1975,9,33,47,-1,-1,49
2380,3200,1871,6,32,43,-1,-1,45
2390,3186,1782,5,30,37,-1,-1,38
2400,3181,1719,5,28,133,-1,-1,135
2410,3129,2385,10,43,57,-1,-1,60
2420,3126,2197,9,39,52,-1,-1,52
2430,3140,1980,9,34,47,-1,-1,48
2440,3122,1854,7,31,42,-1,-1,43
2450,3169,1759,5,29,38,-1,-1,38
2460,3157,1707,9,27,74,-1,-1,74
2470,3112,2378,10,43,58,-1,-1,61
2480,3111,2178,10,38,53,-1,-1,54
2490,3099,1966,9,33,47,-1,-1,48
2500,3119,1858,8,31,105,-1,-1,107
2510,3108,1774,4,29,37,-1,-1,38
2520,3125,1723,9,28,74,-1,-1,75
2530,3113,2372,10,42,56,-1,-1,59
2540,3111,2160,9,38,51,-1,-1,52
2550,3084,1944,9,32,46,-1,-1,46
2560,3114,1824,8,30,41,-1,-1,42
2570,3106,1733,6,28,38,-1,-1,40
2580,3072,1685,11,27,73,-1,-1,75
2590,3063,2359,9,42,55,-1,-1,59
2600,3062,2146,5,37,106,-1,-1,107
2610,3053,1927,9,32,46,-1,-1,47
2620,3067,1829,9,30,43,-1,-1,44
2630,3035,1751,6,28,37,-1,-1,40
2640,3022,1690,8,27,72,-1,-1,73
2650,2992,2375,10,42,56,-1,-1,60
2660,2997,2143,10,37,52,-1,-1,53
2670,3000,1910,11,32,47,-1,-1,47
2680,2961,1820,8,30,42,-1,-1,44
2690,2928,1744,6,28,37,-1,-1,39
2700,2955,1686,4,27,131,-1,-1,132
2710,2904,2345,10,41,55,-1,-1,58
2720,2924,2131,9,36,50,-1,-1,53
2730,2928,1922,9,32,46,-1,-1,47
2740,2940,1847,8,30,42,-1,-1,42
2750,2973,1756,5,28,36,-1,-1,36
2760,2954,1697,8,27,71,-1,-1,72
2770,2903,2354,8,42,54,-1,-1,58
2780,2927,2112,9,36,50,-1,-1,51
2790,2957,1894,10,31,47,-1,-1,48
2800,2947,1807,7,29,100,-1,-1,101
2810,2945,1729,6,28,37,-1,-1,38
2820,2939,1675,7,26,69,-1,-1,70
2830,2940,2316,9,41,55,-1,-1,60
2840,2923,2095,9,35,49,-1,-1,50
2850,2890,1883,9,31,45,-1,-1,45
2860,2889,1792,8,29,41,-1,-1,41
2870,2896,1739,6,28,37,-1,-1,39
2880,2900,1687,6,27,68,-1,-1,69
2890,2871,2326,9,41,54,-1,-1,59
2900,2853,2095,4,36,103,-1,-1,107
2910,2856,1890,11,31,46,-1,-1,47
2920,2861,1808,9,29,43,-1,-1,43
2930,2847,1751,5,28,37,-1,-1,38
2940,2816,1686,8,27,70,-1,-1,72
2950,2794,2345,11,41,55,-1,-1,60
2960,2784,2124,9,36,50,-1,-1,53
2970,2774,1892,11,31,46,-1,-1,46
2980,2783,1800,9,29,42,-1,-1,43
2990,2806,1742,6,28,38,-1,-1,39
