sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,5,0,52,-1,-1,54
10,2350,2551,2,42,49,-1,-1,49
20,2320,1573,3,21,26,-1,-1,27
30,2328,1049,1,13,17,-1,-1,17
40,2335,802,2,10,13,-1,-1,13
50,2363,645,2,8,10,-1,-1,10
60,2407,626,4,8,31,-1,-1,31
70,2444,964,3,12,17,-1,-1,17
80,2479,779,2,9,13,-1,-1,14
90,2528,690,3,9,12,-1,-1,12
100,2551,656,4,8,64,-1,-1,65
110,2601,617,1,7,10,-1,-1,11
120,2656,598,4,8,32,-1,-1,33
130,2674,981,2,12,17,-1,-1,17
140,2736,805,3,11,15,-1,-1,16
150,2787,719,2,9,13,-1,-1,13
160,2852,671,2,9,12,-1,-1,12
170,2879,639,2,8,12,-1,-1,13
180,2947,625,5,8,33,-1,-1,34
190,2977,1026,3,14,19,-1,-1,19
200,3002,863,8,12,71,-1,-1,72
210,3061,763,2,10,13,-1,-1,14
220,3089,708,2,9,13,-1,-1,14
230,3141,687,2,9,12,-1,-1,13
240,3177,675,4,10,36,-1,-1,37
250,3222,1105,4,16,22,-1,-1,23
260,3288,926,3,13,18,-1,-1,19
270,3338,828,3,12,15,-1,-1,15
280,3336,777,3,11,14,-1,-1,14
290,3386,721,2,10,13,-1,-1,14
300,3418,710,7,9,91,-1,-1,91
310,3425,1160,4,18,23,-1,-1,24
320,3475,964,3,14,20,-1,-1,20
330,3516,865,3,13,18,-1,-1,19
340,3570,814,3,12,16,-1,-1,17
350,3581,772,3,10,15,-1,-1,16
360,3594,764,6,12,42,-1,-1,43
370,3638,1233,5,19,26,-1,-1,26
380,3692,1023,3,16,22,-1,-1,23
390,3714,923,4,14,19,-1,-1,20
400,3728,867,9,13,74,-1,-1,75
410,3734,828,5,12,18,-1,-1,18
420,3738,812,8,12,47,-1,-1,48
430,3784,1320,5,21,29,-1,-1,29
440,3852,1112,5,17,25,-1,-1,25
450,3846,990,5,14,22,-1,-1,22
460,3854,935,6,14,21,-1,-1,21
470,3853,883,5,13,19,-1,-1,19
480,3870,870,10,13,52,-1,-1,52
