sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,7,0,33,-1,-1,59
10,1620,1621,24,20,46,-1,-1,46
20,1575,1013,12,11,24,-1,-1,25
30,1599,663,10,7,17,-1,-1,18
40,1620,522,5,5,12,-1,-1,12
50,1642,433,6,5,11,-1,-1,12
60,1679,425,12,5,30,-1,-1,31
70,1695,640,8,7,16,-1,-1,16
80,1691,524,6,6,13,-1,-1,13
90,1740,463,6,5,11,-1,-1,12
100,1768,434,14,5,70,-1,-1,70
110,1827,410,5,5,10,-1,-1,10
120,1859,403,11,5,30,-1,-1,30
130,1880,678,8,8,16,-1,-1,17
140,1900,548,6,6,13,-1,-1,14
150,1918,482,5,5,12,-1,-1,13
160,1943,455,6,5,12,-1,-1,12
170,1975,446,5,5,11,-1,-1,11
180,1990,444,9,5,31,-1,-1,32
190,1978,753,7,9,18,-1,-1,18
200,2002,615,13,8,70,-1,-1,71
210,2029,540,6,7,13,-1,-1,13
220,2056,495,7,6,13,-1,-1,13
230,2067,481,5,6,11,-1,-1,12
240,2093,468,13,5,34,-1,-1,35
250,2095,777,9,9,20,-1,-1,20
260,2117,626,7,8,16,-1,-1,17
270,2121,567,6,7,14,-1,-1,15
280,2119,518,7,6,15,-1,-1,15
290,2118,493,7,6,14,-1,-1,14
300,2141,485,19,6,93,-1,-1,94
310,2155,829,11,10,22,-1,-1,23
320,2176,695,9,9,18,-1,-1,18
330,2183,618,7,7,16,-1,-1,16
340,2199,571,7,7,15,-1,-1,15
350,2180,558,6,6,14,-1,-1,14
360,2201,552,13,7,39,-1,-1,39
370,2178,918,11,12,25,-1,-1,25
380,2200,763,9,10,20,-1,-1,20
390,2213,686,8,9,18,-1,-1,18
400,2214,644,10,8,69,-1,-1,69
410,2229,613,7,8,15,-1,-1,16
420,2236,601,15,7,41,-1,-1,41
430,2234,988,13,14,27,-1,-1,27
440,2244,818,10,11,21,-1,-1,21
450,2228,715,9,9,19,-1,-1,19
460,2199,671,9,9,18,-1,-1,18
470,2201,645,9,8,18,-1,-1,18
480,2209,634,18,8,46,-1,-1,47
490,2167,1057,12,15,28,-1,-1,28
500,2135,874,13,11,73,-1,-1,74
510,2129,761,10,10,21,-1,-1,21
520,2106,719,9,9,20,-1,-1,20
530,2093,694,9,9,19,-1,-1,19
540,2122,678,17,9,47,-1,-1,48
550,2071,1109,15,15,31,-1,-1,31
560,2094,923,13,12,27,-1,-1,27
570,2088,803,10,10,22,-1,-1,23
580,2082,757,9,9,21,-1,-1,22
590,2107,729,9,9,21,-1,-1,21
600,2105,708,19,9,101,-1,-1,101
610,2064,1151,16,16,34,-1,-1,35
620,2068,961,12,13,28,-1,-1,29
630,2074,828,11,11,24,-1,-1,25
640,2070,789,14,11,25,-1,-1,25
650,2035,767,11,10,23,-1,-1,23
660,2028,749,22,10,55,-1,-1,55
670,1998,1206,17,18,36,-1,-1,36
680,1967,1034,15,15,31,-1,-1,31
690,1966,876,12,12,26,-1,-1,26
700,1961,829,13,10,76,-1,-1,77
710,1952,777,10,10,21,-1,-1,22
720,1948,762,19,10,53,-1,-1,53
730,1877,1261,16,17,36,-1,-1,36
740,1878,1087,13,15,30,-1,-1,30
750,1853,899,13,11,26,-1,-1,26
760,1811,846,12,10,24,-1,-1,24
770,1784,800,11,10,22,-1,-1,22
780,1768,790,20,10,55,-1,-1,55
790,1739,1292,18,19,40,-1,-1,40
800,1718,1115,20,15,82,-1,-1,82
810,1700,946,13,12,27,-1,-1,27
820,1687,884,12,11,26,-1,-1,26
830,1669,840,13,10,25,-1,-1,25
840,1620,822,21,10,55,-1,-1,55
850,1559,1334,18,19,38,-1,-1,39
860,1543,1147,14,16,32,-1,-1,32
870,1539,983,14,13,29,-1,-1,29
880,1522,924,13,12,26,-1,-1,26
890,1490,876,12,11,24,-1,-1,24
900,1450,857,23,11,107,-1,-1,107
910,1415,1384,18,20,39,-1,-1,39
920,1408,1190,14,16,33,-1,-1,33
930,1383,1022,13,13,28,-1,-1,28
940,1364,965,11,13,26,-1,-1,26
950,1318,919,12,12,25,-1,-1,25
960,1309,905,19,12,56,-1,-1,56
970,1285,1421,17,20,39,-1,-1,39
980,1260,1214,14,16,33,-1,-1,33
990,1256,1028,15,13,31,-1,-1,31
1000,1243,975,16,13,77,-1,-1,77
1010,1241,926,13,12,25,-1,-1,25
1020,1232,895,19,11,55,-1,-1,55
1030,1235,1414,17,21,40,-1,-1,40
1040,1232,1238,17,17,36,-1,-1,36
1050,1204,1060,14,13,30,-1,-1,31
1060,1209,987,16,13,30,-1,-1,30
1070,1215,942,12,12,26,-1,-1,26
1080,1212,930,21,12,58,-1,-1,58
1090,1199,1422,19,21,41,-1,-1,41
1100,1221,1211,20,17,82,-1,-1,82
1110,1239,1059,14,14,30,-1,-1,30
1120,1232,994,12,13,26,-1,-1,26
1130,1245,946,11,12,25,-1,-1,25
1140,1272,934,22,12,57,-1,-1,58
1150,1251,1428,20,21,43,-1,-1,43
1160,1265,1212,16,17,35,-1,-1,35
1170,1284,1068,13,14,30,-1,-1,30
1180,1255,991,16,13,30,-1,-1,30
1190,1259,940,13,12,26,-1,-1,26
1200,1292,931,24,12,107,-1,-1,107
1210,1276,1401,20,20,42,-1,-1,42
1220,1262,1184,16,16,33,-1,-1,33
1230,1248,1022,15,14,31,-1,-1,31
1240,1240,963,16,12,30,-1,-1,30
1250,1249,918,14,11,27,-1,-1,27
