sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,5,1,42,-1,-1,42
10,2350,2551,2,40,46,-1,-1,46
20,2320,1573,2,21,25,-1,-1,25
30,2328,1049,1,13,17,-1,-1,17
40,2336,802,2,10,13,-1,-1,13
50,2363,645,2,8,11,-1,-1,12
60,2407,626,4,7,31,-1,-1,31
70,2444,964,1,13,16,-1,-1,16
80,2480,778,2,10,13,-1,-1,13
90,2528,690,2,9,12,-1,-1,12
100,2550,656,3,8,63,-1,-1,63
110,2603,615,1,7,11,-1,-1,11
120,2657,596,3,7,31,-1,-1,32
130,2676,981,2,13,17,-1,-1,17
140,2738,803,2,10,14,-1,-1,14
150,2793,719,2,9,13,-1,-1,14
160,2857,672,2,9,11,-1,-1,11
170,2889,639,2,8,11,-1,-1,13
180,2953,625,2,8,31,-1,-1,31
190,2988,1026,3,15,18,-1,-1,19
200,3015,864,2,12,66,-1,-1,66
210,3080,764,2,11,13,-1,-1,13
220,3115,711,2,10,13,-1,-1,14
230,3166,689,1,9,11,-1,-1,11
240,3203,674,1,9,34,-1,-1,34
250,3251,1104,2,16,20,-1,-1,21
260,3316,924,2,13,18,-1,-1,18
270,3364,828,2,12,14,-1,-1,14
280,3369,775,2,11,15,-1,-1,15
290,3418,721,2,11,13,-1,-1,13
300,3448,711,3,10,87,-1,-1,87
310,3456,1161,3,18,22,-1,-1,22
320,3505,960,3,14,18,-1,-1,18
330,3550,859,1,13,16,-1,-1,16
340,3602,813,2,12,15,-1,-1,15
350,3610,769,2,11,15,-1,-1,15
360,3628,763,2,11,39,-1,-1,39
370,3670,1232,3,20,25,-1,-1,25
380,3728,1024,3,16,21,-1,-1,21
390,3752,924,2,14,18,-1,-1,18
400,3759,870,2,13,67,-1,-1,67
410,3764,828,2,12,17,-1,-1,17
420,3765,813,3,13,41,-1,-1,41
430,3813,1318,3,21,27,-1,-1,27
440,3879,1109,4,17,23,-1,-1,23
450,3881,985,2,15,20,-1,-1,20
460,3889,929,2,14,19,-1,-1,19
470,3891,877,2,13,17,-1,-1,17
480,3911,863,6,14,47,-1,-1,47
490,3888,1378,3,23,29,-1,-1,29
500,3916,1171,4,19,72,-1,-1,72
510,3880,1039,3,16,21,-1,-1,21
520,3865,986,3,14,19,-1,-1,19
530,3876,935,3,14,18,-1,-1,18
540,3880,918,5,14,48,-1,-1,48
550,3859,1468,4,25,32,-1,-1,32
560,3865,1276,4,20,27,-1,-1,27
570,3870,1155,2,18,23,-1,-1,23
580,3894,1097,2,17,22,-1,-1,22
590,3893,1041,2,16,21,-1,-1,21
600,3895,1010,2,16,99,-1,-1,99
610,3862,1598,3,27,34,-1,-1,34
620,3849,1376,3,23,29,-1,-1,29
630,3857,1227,3,19,25,-1,-1,25
640,3827,1185,2,19,24,-1,-1,24
650,3811,1104,2,18,23,-1,-1,23
