sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,5,0,36,-1,-1,42
10,2344,2441,6,37,46,-1,-1,46
20,2273,1547,2,20,26,-1,-1,26
30,2290,1020,2,13,17,-1,-1,18
40,2327,798,1,10,12,-1,-1,13
50,2400,654,2,8,10,-1,-1,11
60,2414,635,1,7,29,-1,-1,30
70,2419,961,2,12,15,-1,-1,16
80,2475,796,1,10,12,-1,-1,12
90,2547,693,1,8,12,-1,-1,13
100,2549,656,1,8,66,-1,-1,67
110,2618,616,2,8,10,-1,-1,10
120,2688,606,1,8,29,-1,-1,30
130,2746,989,2,13,16,-1,-1,17
140,2784,813,1,11,13,-1,-1,14
150,2849,728,1,10,12,-1,-1,13
160,2861,677,1,8,11,-1,-1,12
170,2931,640,1,8,11,-1,-1,11
180,2967,623,2,8,32,-1,-1,33
190,3014,1011,2,14,19,-1,-1,19
200,3063,842,1,12,68,-1,-1,69
210,3114,744,3,10,14,-1,-1,14
220,3154,701,2,10,14,-1,-1,15
230,3156,648,2,9,12,-1,-1,12
240,3201,629,3,8,34,-1,-1,35
250,3211,1046,1,16,20,-1,-1,21
260,3243,871,3,13,16,-1,-1,17
270,3258,786,3,11,16,-1,-1,16
280,3318,735,3,10,15,-1,-1,15
290,3367,681,3,10,14,-1,-1,14
300,3376,663,2,10,92,-1,-1,92
310,3399,1110,4,17,24,-1,-1,24
320,3395,934,5,14,21,-1,-1,22
330,3419,856,3,13,17,-1,-1,18
340,3427,793,3,11,17,-1,-1,18
350,3439,749,3,11,15,-1,-1,16
360,3468,739,6,11,42,-1,-1,42
370,3467,1233,3,20,24,-1,-1,25
380,3481,1043,5,15,23,-1,-1,23
390,3484,938,3,14,20,-1,-1,20
400,3504,861,1,12,70,-1,-1,70
410,3536,819,6,12,19,-1,-1,19
420,3584,802,7,11,45,-1,-1,45
430,3561,1315,8,20,30,-1,-1,31
440,3563,1113,8,17,27,-1,-1,27
450,3536,996,6,14,23,-1,-1,23
460,3530,933,6,14,21,-1,-1,22
470,3554,894,7,13,21,-1,-1,21
480,3536,868,7,12,48,-1,-1,48
490,3482,1395,8,22,33,-1,-1,34
500,3468,1185,1,19,74,-1,-1,74
510,3462,1074,6,16,25,-1,-1,26
520,3467,1005,6,14,23,-1,-1,23
530,3462,949,6,14,22,-1,-1,22
540,3441,935,6,13,50,-1,-1,50
550,3387,1527,9,25,37,-1,-1,37
560,3389,1300,8,20,31,-1,-1,32
570,3371,1187,6,19,26,-1,-1,26
580,3373,1102,5,17,23,-1,-1,24
590,3365,1032,6,15,24,-1,-1,25
600,3420,1009,1,15,95,-1,-1,95
610,3412,1629,7,27,36,-1,-1,36
620,3431,1373,6,24,32,-1,-1,32
630,3443,1244,7,19,29,-1,-1,30
640,3477,1153,5,18,25,-1,-1,26
650,3472,1073,6,16,24,-1,-1,24
660,3488,1048,6,15,54,-1,-1,55
670,3453,1662,8,28,39,-1,-1,39
680,3435,1403,8,23,34,-1,-1,34
690,3453,1278,8,21,31,-1,-1,31
700,3432,1191,1,19,72,-1,-1,72
710,3448,1119,6,17,25,-1,-1,25
720,3487,1090,8,16,57,-1,-1,57
730,3332,1693,9,29,41,-1,-1,41
740,3334,1441,9,23,35,-1,-1,35
750,3303,1305,7,21,31,-1,-1,31
760,3277,1210,4,19,26,-1,-1,26
