sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,7,0,14,-1,-1,66
10,3142,3293,50,57,113,-1,-1,114
20,3081,2086,26,30,62,-1,-1,63
30,3110,1367,17,18,37,-1,-1,38
40,3133,1086,12,14,28,-1,-1,29
50,3156,886,9,11,22,-1,-1,23
60,3202,868,22,11,61,-1,-1,61
70,3257,1300,15,18,36,-1,-1,36
80,3284,1075,12,14,29,-1,-1,29
90,3356,951,11,12,25,-1,-1,25
100,3401,899,23,11,88,-1,-1,88
110,3466,842,9,11,23,-1,-1,23
120,3501,840,21,11,62,-1,-1,62
130,3510,1395,15,21,38,-1,-1,38
140,3551,1158,12,16,31,-1,-1,32
150,3588,1032,12,14,28,-1,-1,29
160,3605,967,12,13,27,-1,-1,28
170,3649,909,11,12,25,-1,-1,25
180,3719,898,23,12,66,-1,-1,66
190,3767,1469,19,23,45,-1,-1,45
200,3813,1218,34,18,104,-1,-1,105
210,3831,1089,15,15,33,-1,-1,34
220,3871,1031,12,15,30,-1,-1,31
230,3869,972,13,13,28,-1,-1,29
240,3902,964,26,14,73,-1,-1,74
250,3872,1603,23,25,52,-1,-1,53
260,3863,1346,17,21,41,-1,-1,41
270,3856,1208,15,18,36,-1,-1,37
280,3845,1125,14,17,34,-1,-1,34
290,3888,1073,16,16,34,-1,-1,34
300,3903,1057,38,16,140,-1,-1,140
310,3911,1727,24,28,56,-1,-1,56
320,3941,1434,19,23,46,-1,-1,46
330,3987,1291,18,20,40,-1,-1,41
340,3999,1224,16,18,37,-1,-1,38
350,4032,1165,15,17,34,-1,-1,35
360,4033,1130,32,17,85,-1,-1,86
370,4049,1790,28,30,61,-1,-1,62
380,4040,1493,23,24,51,-1,-1,53
390,4070,1327,20,21,44,-1,-1,45
400,4088,1261,30,20,104,-1,-1,104
410,4117,1195,17,18,37,-1,-1,39
420,4182,1157,39,18,93,-1,-1,94
430,4142,1865,33,32,69,-1,-1,70
440,4167,1581,28,26,58,-1,-1,59
450,4202,1415,21,23,48,-1,-1,48
460,4184,1339,22,22,47,-1,-1,48
470,4186,1285,19,20,42,-1,-1,43
480,4224,1259,40,20,98,-1,-1,99
490,4199,1999,36,36,76,-1,-1,77
500,4164,1720,39,29,121,-1,-1,121
510,4150,1543,24,25,54,-1,-1,54
520,4157,1496,20,24,49,-1,-1,49
530,4141,1444,22,23,49,-1,-1,50
540,4107,1410,45,23,108,-1,-1,109
550,4071,2206,38,40,83,-1,-1,83
560,4047,1895,30,34,67,-1,-1,67
570,4037,1709,25,29,58,-1,-1,59
580,4028,1609,23,27,53,-1,-1,54
590,4001,1565,22,26,52,-1,-1,52
600,3992,1506,58,25,177,-1,-1,177
610,3938,2314,39,42,87,-1,-1,88
620,3930,1929,35,33,73,-1,-1,73
630,3859,1757,31,29,65,-1,-1,66
640,3829,1674,27,28,59,-1,-1,60
650,3849,1612,23,28,54,-1,-1,55
660,3800,1569,52,26,122,-1,-1,122
670,3725,2390,45,45,94,-1,-1,94
680,3687,2041,37,36,77,-1,-1,78
690,3674,1851,30,33,67,-1,-1,67
700,3667,1770,51,30,136,-1,-1,136
710,3641,1689,25,28,57,-1,-1,57
720,3670,1638,53,27,125,-1,-1,125
730,3518,2462,47,47,98,-1,-1,99
740,3484,2090,37,37,80,-1,-1,80
750,3441,1922,33,33,70,-1,-1,70
760,3353,1833,30,31,65,-1,-1,66
770,3323,1744,27,29,58,-1,-1,58
780,3281,1704,58,28,130,-1,-1,131
790,3241,2557,47,48,100,-1,-1,101
800,3215,2177,58,38,150,-1,-1,151
810,3174,1977,35,33,72,-1,-1,73
820,3136,1863,32,31,67,-1,-1,67
830,3148,1753,29,28,61,-1,-1,61
840,3142,1718,57,27,131,-1,-1,132
850,3052,2598,53,48,106,-1,-1,107
860,3029,2245,38,40,83,-1,-1,84
870,3006,2028,35,34,74,-1,-1,75
880,3022,1914,31,32,67,-1,-1,67
890,2998,1812,29,30,62,-1,-1,63
900,2981,1776,69,29,200,-1,-1,201
910,2937,2706,49,50,104,-1,-1,105
920,2909,2305,41,41,86,-1,-1,86
930,2861,2083,34,37,76,-1,-1,76
940,2835,1977,30,33,67,-1,-1,68
950,2811,1854,28,30,62,-1,-1,63
960,2782,1802,57,29,135,-1,-1,136
970,2749,2726,48,51,105,-1,-1,106
980,2738,2305,40,41,86,-1,-1,87
990,2713,2094,36,36,76,-1,-1,76
1000,2667,1980,43,33,134,-1,-1,134
1010,2604,1871,29,30,62,-1,-1,63
1020,2576,1819,59,29,135,-1,-1,136
1030,2525,2756,48,51,105,-1,-1,106
1040,2498,2348,39,41,85,-1,-1,86
1050,2478,2119,37,35,76,-1,-1,76
1060,2456,2001,32,33,69,-1,-1,70
1070,2440,1889,29,30,63,-1,-1,64
1080,2421,1829,60,28,137,-1,-1,138
1090,2380,2768,50,51,106,-1,-1,107
1100,2376,2316,63,40,158,-1,-1,159
1110,2358,2105,36,35,75,-1,-1,76
1120,2388,2000,34,32,70,-1,-1,71
1130,2390,1897,29,30,63,-1,-1,64
1140,2377,1827,58,28,135,-1,-1,135
1150,2292,2746,50,49,105,-1,-1,105
1160,2294,2333,39,41,85,-1,-1,86
1170,2276,2136,37,36,76,-1,-1,77
1180,2257,2028,31,33,69,-1,-1,69
1190,2218,1911,28,31,61,-1,-1,62
1200,2230,1856,68,29,201,-1,-1,202
1210,2171,2798,48,49,103,-1,-1,103
1220,2158,2383,37,41,83,-1,-1,84
1230,2146,2168,33,36,73,-1,-1,73
1240,2141,2062,30,33,67,-1,-1,67
1250,2174,1935,26,31,61,-1,-1,61
1260,2168,1868,55,29,132,-1,-1,133
1270,2149,2808,46,51,102,-1,-1,102
1280,2151,2374,38,41,84,-1,-1,85
