sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,3,0,14,-1,-1,14
10,4751,5057,7,97,113,-1,-1,114
20,4636,3178,4,53,63,-1,-1,64
30,4615,2101,2,31,39,-1,-1,39
40,4602,1609,3,23,29,-1,-1,29
50,4634,1295,3,18,23,-1,-1,23
60,4686,1261,2,17,62,-1,-1,62
70,4748,1970,3,31,38,-1,-1,38
80,4801,1592,3,24,30,-1,-1,30
90,4916,1409,3,21,26,-1,-1,26
100,4958,1321,10,19,87,-1,-1,87
110,5030,1236,2,18,23,-1,-1,23
120,5109,1207,2,18,63,-1,-1,63
130,5129,1985,4,32,40,-1,-1,40
140,5202,1625,2,26,31,-1,-1,31
150,5305,1461,2,22,28,-1,-1,29
160,5406,1338,4,20,27,-1,-1,27
170,5446,1269,3,19,25,-1,-1,25
180,5536,1242,3,19,66,-1,-1,66
190,5621,2084,4,36,45,-1,-1,45
200,5714,1716,17,28,103,-1,-1,104
210,5791,1510,5,24,34,-1,-1,34
220,5887,1400,5,22,31,-1,-1,31
230,5990,1325,5,21,29,-1,-1,30
240,6095,1298,9,21,76,-1,-1,77
250,6156,2162,11,38,54,-1,-1,54
260,6255,1799,4,31,40,-1,-1,40
270,6352,1605,7,27,38,-1,-1,38
280,6408,1521,6,25,36,-1,-1,36
290,6504,1426,5,24,32,-1,-1,32
300,6566,1387,13,23,137,-1,-1,137
310,6597,2294,10,42,57,-1,-1,57
320,6696,1909,6,34,46,-1,-1,46
330,6738,1702,6,30,40,-1,-1,41
340,6814,1595,6,27,38,-1,-1,38
350,6861,1524,7,26,37,-1,-1,38
360,6895,1487,9,26,87,-1,-1,87
370,6917,2433,8,46,61,-1,-1,61
380,7005,2021,10,37,52,-1,-1,53
390,7083,1808,7,33,44,-1,-1,45
400,7096,1692,17,30,105,-1,-1,105
410,7120,1605,7,29,39,-1,-1,41
420,7117,1555,13,27,95,-1,-1,95
430,7125,2578,14,49,70,-1,-1,70
440,7195,2158,10,40,57,-1,-1,57
450,7215,1942,8,35,49,-1,-1,49
460,7214,1820,8,34,46,-1,-1,46
470,7256,1735,10,31,45,-1,-1,46
480,7270,1693,13,30,101,-1,-1,102
490,7235,2794,14,56,78,-1,-1,79
500,7265,2376,18,46,123,-1,-1,123
510,7284,2103,10,39,55,-1,-1,56
520,7242,1973,9,36,51,-1,-1,51
530,7264,1862,7,36,49,-1,-1,49
540,7259,1809,16,33,110,-1,-1,110
550,7187,2950,16,61,84,-1,-1,84
560,7171,2557,11,50,69,-1,-1,69
570,7172,2299,8,44,59,-1,-1,60
580,7148,2165,8,42,56,-1,-1,56
590,7123,2035,7,38,51,-1,-1,52
600,7083,1973,19,36,176,-1,-1,176
610,7010,3208,14,66,89,-1,-1,90
620,6973,2730,12,54,74,-1,-1,74
630,6979,2432,14,47,68,-1,-1,68
640,6939,2301,9,43,59,-1,-1,60
650,6893,2171,8,42,55,-1,-1,56
660,6911,2116,15,39,122,-1,-1,123
670,6834,3427,15,72,96,-1,-1,96
680,6847,2904,13,59,81,-1,-1,81
690,6827,2574,9,50,66,-1,-1,66
700,6819,2422,29,46,136,-1,-1,136
710,6759,2266,8,43,57,-1,-1,57
720,6723,2214,13,42,124,-1,-1,124
730,6414,3512,15,73,97,-1,-1,97
740,6350,2981,12,60,80,-1,-1,80
750,6331,2645,12,50,69,-1,-1,69
760,6289,2495,12,47,66,-1,-1,67
770,6239,2354,9,44,59,-1,-1,60
780,6169,2276,17,42,131,-1,-1,131
790,6076,3622,14,76,100,-1,-1,100
800,5996,3084,29,62,151,-1,-1,151
810,5977,2726,13,52,72,-1,-1,72
820,5947,2535,14,48,68,-1,-1,69
830,5909,2386,12,44,61,-1,-1,61
840,5868,2339,18,42,134,-1,-1,134
850,5806,3694,20,78,106,-1,-1,106
860,5775,3159,14,63,86,-1,-1,87
870,5776,2810,15,54,76,-1,-1,76
880,5702,2626,10,49,66,-1,-1,66
890,5689,2468,10,46,62,-1,-1,62
900,5673,2400,27,43,202,-1,-1,202
910,5596,3751,18,78,105,-1,-1,105
920,5592,3244,13,64,86,-1,-1,86
930,5596,2878,15,56,78,-1,-1,78
940,5559,2711,11,50,68,-1,-1,68
950,5528,2539,9,46,62,-1,-1,62
960,5515,2462,17,45,136,-1,-1,136
970,5452,3827,17,81,107,-1,-1,108
980,5339,3333,11,66,86,-1,-1,86
990,5306,2941,14,56,78,-1,-1,78
1000,5281,2743,20,51,134,-1,-1,134
1010,5307,2560,12,46,64,-1,-1,64
1020,5300,2477,19,44,136,-1,-1,136
1030,5206,3852,16,80,104,-1,-1,104
1040,5146,3338,12,65,85,-1,-1,86
1050,5131,2948,15,55,78,-1,-1,78
1060,5119,2744,13,51,70,-1,-1,70
1070,5119,2579,11,47,64,-1,-1,64
1080,5098,2514,21,45,138,-1,-1,138
1090,5078,3886,19,81,107,-1,-1,107
1100,5018,3363,31,66,159,-1,-1,159
1110,5028,2988,13,56,76,-1,-1,76
1120,4994,2788,11,51,70,-1,-1,70
1130,4949,2626,10,47,64,-1,-1,64
1140,4911,2534,20,45,135,-1,-1,135
1150,4865,3863,18,79,105,-1,-1,105
1160,4905,3374,13,66,88,-1,-1,88
1170,4882,3011,14,56,77,-1,-1,77
1180,4891,2826,11,52,69,-1,-1,69
1190,4892,2643,7,47,61,-1,-1,61
1200,4855,2555,28,45,202,-1,-1,202
1210,4788,3907,17,79,104,-1,-1,104
1220,4775,3404,10,66,84,-1,-1,84
1230,4787,3049,11,57,75,-1,-1,75
1240,4771,2819,10,51,68,-1,-1,68
1250,4795,2637,8,46,61,-1,-1,61
1260,4828,2567,17,45,133,-1,-1,133
1270,4795,3929,14,80,103,-1,-1,103
1280,4785,3415,8,66,83,-1,-1,84
1290,4757,3028,12,56,76,-1,-1,76
1300,4723,2834,31,52,147,-1,-1,148
1310,4730,2655,8,47,62,-1,-1,62
1320,4739,2564,19,46,134,-1,-1,134
1330,4684,3891,16,80,103,-1,-1,103
1340,4680,3431,7,67,83,-1,-1,83
1350,4656,3062,10,57,75,-1,-1,75
1360,4593,2833,12,52,70,-1,-1,70
1370,4639,2659,10,48,63,-1,-1,63
1380,4651,2556,21,45,134,-1,-1,134
1390,4596,3868,16,79,103,-1,-1,103
1400,4568,3395,25,66,154,-1,-1,154
1410,4587,3043,12,57,77,-1,-1,77
1420,4599,2820,12,51,71,-1,-1,71
1430,4590,2650,10,48,64,-1,-1,64
1440,4571,2558,25,46,135,-1,-1,135
1450,4521,3853,20,78,106,-1,-1,106
1460,4498,3406,12,65,87,-1,-1,87
1470,4540,3034,11,56,75,-1,-1,75
1480,4519,2840,10,51,68,-1,-1,68
1490,4501,2667,7,48,60,-1,-1,60
1500,4534,2572,32,46,203,-1,-1,203
1510,4551,3829,18,77,104,-1,-1,104
1520,4572,3387,13,65,87,-1,-1,87
1530,4594,3015,10,56,73,-1,-1,73
1540,4591,2819,8,52,66,-1,-1,67
1550,4610,2651,6,48,61,-1,-1,61
1560,4627,2570,24,45,134,-1,-1,134
1570,4619,3839,16,79,103,-1,-1,103
1580,4616,3397,11,66,87,-1,-1,87
1590,4657,3049,10,58,75,-1,-1,76
1600,4683,2835,28,53,146,-1,-1,146
1610,4651,2664,8,48,61,-1,-1,63
1620,4641,2570,24,46,133,-1,-1,133
1630,4597,3805,15,77,100,-1,-1,100
1640,4579,3383,12,65,85,-1,-1,85
1650,4607,3026,11,57,75,-1,-1,75
1660,4604,2828,9,52,68,-1,-1,68
1670,4564,2667,5,48,59,-1,-1,59
1680,4584,2586,24,46,133,-1,-1,133
1690,4556,3803,13,77,100,-1,-1,100
1700,4550,3395,20,66,150,-1,-1,150
1710,4541,3063,7,58,72,-1,-1,73
1720,4563,2844,5,53,65,-1,-1,65
1730,4540,2705,6,50,61,-1,-1,61
1740,4540,2611,20,47,129,-1,-1,129
1750,4541,3843,14,79,102,-1,-1,102
1760,4567,3445,7,67,83,-1,-1,83
1770,4567,3097,7,59,74,-1,-1,74
1780,4600,2858,8,53,69,-1,-1,69
1790,4577,2736,6,50,62,-1,-1,62
1800,4590,2648,33,48,202,-1,-1,203
1810,4532,3871,9,79,96,-1,-1,96
1820,4525,3499,4,69,82,-1,-1,82
1830,4536,3148,4,60,72,-1,-1,72
1840,4529,2906,5,54,66,-1,-1,66
1850,4541,2777,3,51,60,-1,-1,60
1860,4517,2680,16,49,126,-1,-1,126
1870,4486,3895,8,79,97,-1,-1,97
1880,4480,3527,3,69,82,-1,-1,82
1890,4498,3197,5,61,74,-1,-1,74
1900,4494,2965,24,57,145,-1,-1,145
1910,4516,2797,4,51,61,-1,-1,61
1920,4531,2684,15,48,124,-1,-1,124
1930,4483,3874,10,80,99,-1,-1,99
1940,4457,3528,3,69,82,-1,-1,82
1950,4466,3212,2,62,71,-1,-1,72
1960,4422,2932,5,55,67,-1,-1,67
1970,4390,2783,3,51,59,-1,-1,60
1980,4395,2700,14,49,122,-1,-1,122
1990,4350,3877,8,78,96,-1,-1,96
2000,4359,3524,22,68,155,-1,-1,155
2010,4360,3198,3,60,71,-1,-1,71
2020,4377,2935,5,54,66,-1,-1,66
2030,4314,2780,3,50,59,-1,-1,59
2040,4330,2679,17,48,123,-1,-1,123
2050,4317,3826,10,77,96,-1,-1,96
2060,4258,3492,2,68,80,-1,-1,80
2070,4291,3152,4,59,71,-1,-1,71
2080,4290,2901,4,53,65,-1,-1,65
2090,4259,2758,4,50,60,-1,-1,60
2100,4248,2655,37,47,199,-1,-1,199
2110,4254,3792,11,75,95,-1,-1,95
2120,4225,3450,7,66,82,-1,-1,82
2130,4241,3146,5,59,72,-1,-1,72
2140,4246,2878,5,54,66,-1,-1,67
2150,4247,2728,5,50,61,-1,-1,61
2160,4290,2641,20,47,123,-1,-1,123
2170,4259,3740,10,74,94,-1,-1,94
2180,4236,3415,4,66,80,-1,-1,80
2190,4273,3120,6,59,72,-1,-1,72
2200,4302,2878,19,53,136,-1,-1,136
2210,4301,2721,4,49,60,-1,-1,60
2220,4310,2623,19,47,120,-1,-1,120
2230,4322,3692,11,74,93,-1,-1,93
2240,4356,3343,7,64,80,-1,-1,81
2250,4369,3066,5,58,70,-1,-1,70
2260,4385,2838,7,53,66,-1,-1,67
2270,4365,2682,5,48,59,-1,-1,59
2280,4408,2621,21,47,122,-1,-1,122
2290,4347,3673,11,74,94,-1,-1,95
2300,4354,3372,26,66,155,-1,-1,155
2310,4343,3099,4,59,71,-1,-1,71
2320,4342,2843,4,54,64,-1,-1,64
2330,4308,2706,5,50,61,-1,-1,62
2340,4293,2636,19,48,119,-1,-1,119
2350,4216,3690,11,74,93,-1,-1,93
2360,4216,3406,4,67,81,-1,-1,81
2370,4199,3141,5,60,72,-1,-1,73
2380,4193,2880,5,54,66,-1,-1,66
2390,4188,2735,3,51,60,-1,-1,60
2400,4233,2656,41,48,199,-1,-1,199
2410,4171,3659,10,73,93,-1,-1,93
2420,4172,3343,7,65,81,-1,-1,81
2430,4195,3104,4,59,70,-1,-1,70
2440,4191,2852,6,53,65,-1,-1,65
2450,4203,2705,4,50,59,-1,-1,59
2460,4165,2655,20,49,120,-1,-1,120
2470,4104,3656,9,73,91,-1,-1,91
2480,4134,3360,5,64,80,-1,-1,80
2490,4143,3135,2,59,69,-1,-1,69
2500,4163,2888,24,53,144,-1,-1,144
2510,4169,2722,3,49,58,-1,-1,58
2520,4191,2672,18,48,115,-1,-1,116
2530,4167,3673,9,74,90,-1,-1,91
2540,4150,3398,3,66,78,-1,-1,78
2550,4120,3164,2,60,70,-1,-1,70
2560,4137,2920,2,54,64,-1,-1,64
2570,4105,2732,2,50,58,-1,-1,59
2580,4117,2650,20,48,116,-1,-1,117
2590,4088,3623,10,72,91,-1,-1,91
2600,4104,3354,24,65,154,-1,-1,154
2610,4106,3113,5,58,71,-1,-1,72
2620,4049,2887,5,53,65,-1,-1,65
2630,4045,2744,5,49,60,-1,-1,60
2640,4038,2663,22,47,117,-1,-1,118
2650,4017,3616,11,71,91,-1,-1,91
2660,3978,3383,4,65,78,-1,-1,78
2670,3945,3158,3,59,70,-1,-1,71
2680,3907,2925,4,53,65,-1,-1,65
2690,3918,2768,4,49,59,-1,-1,59
2700,3979,2678,39,48,194,-1,-1,195
2710,3919,3652,9,72,90,-1,-1,90
2720,3890,3432,3,66,78,-1,-1,79
2730,3865,3216,2,61,72,-1,-1,72
2740,3905,2986,1,55,64,-1,-1,64
2750,3907,2833,2,51,61,-1,-1,61
2760,3915,2767,17,49,113,-1,-1,113
2770,3853,3688,8,72,89,-1,-1,89
2780,3928,3436,3,67,80,-1,-1,80
2790,3912,3208,3,61,71,-1,-1,71
2800,3910,2947,20,54,140,-1,-1,140
2810,3924,2787,2,51,58,-1,-1,59
2820,3959,2699,19,48,113,-1,-1,113
2830,3960,3599,9,70,88,-1,-1,88
2840,3989,3382,3,64,77,-1,-1,77
2850,4010,3162,3,60,71,-1,-1,71
2860,4013,2913,3,54,63,-1,-1,63
2870,4022,2773,1,50,57,-1,-1,57
2880,4054,2673,20,47,112,-1,-1,112
2890,4020,3554,10,70,88,-1,-1,88
2900,4016,3355,11,64,141,-1,-1,141
2910,4026,3145,3,59,71,-1,-1,71
2920,4006,2899,2,54,63,-1,-1,63
2930,3965,2735,2,49,57,-1,-1,57
2940,3957,2652,22,47,112,-1,-1,112
2950,3902,3521,11,68,88,-1,-1,88
2960,3866,3344,3,63,76,-1,-1,76
2970,3807,3150,5,59,71,-1,-1,71
2980,3801,2923,5,54,66,-1,-1,66
2990,3778,2782,2,50,59,-1,-1,59
