sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,7,0,43,-1,-1,43
10,2481,2494,2,39,45,-1,-1,45
20,2416,1554,2,21,25,-1,-1,25
30,2472,1019,2,13,17,-1,-1,17
40,2513,800,2,10,13,-1,-1,13
50,2535,641,2,8,10,-1,-1,10
60,2557,629,2,8,30,-1,-1,31
70,2576,961,1,13,17,-1,-1,17
80,2587,775,2,10,13,-1,-1,13
90,2606,679,3,9,12,-1,-1,12
100,2618,632,11,8,68,-1,-1,68
110,2627,598,1,7,10,-1,-1,10
120,2643,593,2,7,31,-1,-1,31
130,2726,995,1,13,17,-1,-1,17
140,2781,812,1,11,13,-1,-1,13
150,2829,715,2,9,12,-1,-1,12
160,2863,657,2,9,12,-1,-1,12
170,2875,631,3,8,12,-1,-1,12
180,2950,612,2,8,32,-1,-1,32
190,2992,1042,2,15,19,-1,-1,19
200,3047,852,8,12,70,-1,-1,70
210,3089,737,3,10,15,-1,-1,15
220,3117,699,2,10,12,-1,-1,12
230,3180,652,2,9,13,-1,-1,13
240,3234,640,2,9,34,-1,-1,34
250,3241,1104,3,17,21,-1,-1,21
260,3258,926,3,14,19,-1,-1,19
270,3299,805,4,11,17,-1,-1,17
280,3315,757,4,11,16,-1,-1,16
290,3339,721,2,10,15,-1,-1,15
300,3384,712,9,10,92,-1,-1,92
310,3377,1220,2,18,23,-1,-1,23
320,3367,1024,2,16,20,-1,-1,20
330,3415,876,2,13,17,-1,-1,17
340,3413,820,4,12,17,-1,-1,17
350,3428,770,4,11,17,-1,-1,17
360,3453,759,3,11,41,-1,-1,41
370,3473,1286,5,20,27,-1,-1,27
380,3465,1079,4,17,22,-1,-1,22
390,3450,954,5,15,21,-1,-1,21
400,3473,893,6,13,67,-1,-1,67
410,3501,841,4,12,18,-1,-1,18
420,3525,824,6,12,45,-1,-1,45
430,3536,1366,5,22,30,-1,-1,30
440,3544,1166,3,19,24,-1,-1,24
450,3573,1019,5,16,23,-1,-1,23
460,3561,953,5,15,22,-1,-1,22
470,3556,897,4,14,21,-1,-1,21
480,3549,884,7,14,50,-1,-1,50
490,3497,1473,6,25,35,-1,-1,35
500,3488,1257,7,20,71,-1,-1,71
510,3524,1106,4,18,24,-1,-1,24
520,3491,1036,6,16,24,-1,-1,24
530,3444,986,3,15,20,-1,-1,20
540,3415,959,7,15,53,-1,-1,53
550,3408,1576,6,28,36,-1,-1,36
560,3388,1345,3,22,28,-1,-1,29
570,3381,1189,6,19,27,-1,-1,27
580,3369,1104,5,17,23,-1,-1,23
590,3369,1052,4,16,22,-1,-1,22
600,3375,1040,7,16,98,-1,-1,98
610,3331,1672,6,29,37,-1,-1,37
620,3355,1425,5,23,31,-1,-1,31
630,3340,1249,4,20,27,-1,-1,27
640,3358,1169,7,18,27,-1,-1,27
650,3383,1100,5,17,24,-1,-1,24
660,3354,1087,7,17,57,-1,-1,57
670,3297,1762,6,31,39,-1,-1,39
680,3279,1505,5,25,34,-1,-1,34
690,3279,1314,5,23,29,-1,-1,30
700,3277,1215,8,20,72,-1,-1,72
710,3278,1158,3,18,24,-1,-1,24
720,3290,1132,7,18,58,-1,-1,58
730,3124,1785,7,31,41,-1,-1,41
740,3113,1565,5,27,34,-1,-1,34
750,3135,1397,5,23,31,-1,-1,31
760,3114,1278,6,20,30,-1,-1,30
770,3098,1202,4,18,26,-1,-1,26
780,3078,1175,7,19,60,-1,-1,60
790,3024,1836,7,33,42,-1,-1,42
800,2991,1574,8,26,77,-1,-1,77
810,2978,1408,7,22,32,-1,-1,32
820,2980,1293,5,20,28,-1,-1,28
830,2950,1217,4,19,26,-1,-1,26
840,2922,1203,8,19,62,-1,-1,62
850,2885,1894,8,34,44,-1,-1,44
860,2870,1635,5,27,36,-1,-1,36
870,2865,1487,6,25,33,-1,-1,33
880,2893,1360,5,22,30,-1,-1,30
890,2888,1274,5,20,27,-1,-1,27
900,2855,1238,13,19,110,-1,-1,110
910,2823,1943,6,35,45,-1,-1,45
920,2778,1675,5,28,36,-1,-1,36
930,2754,1491,7,24,34,-1,-1,34
940,2711,1366,8,21,32,-1,-1,32
950,2717,1281,5,20,28,-1,-1,28
960,2693,1250,12,19,66,-1,-1,66
970,2623,1956,8,34,45,-1,-1,45
980,2633,1681,9,28,41,-1,-1,41
990,2628,1495,7,25,34,-1,-1,34
1000,2598,1397,8,21,71,-1,-1,71
1010,2554,1313,6,20,29,-1,-1,29
1020,2559,1272,12,20,66,-1,-1,66
1030,2561,1977,7,35,46,-1,-1,46
1040,2551,1728,4,29,37,-1,-1,37
1050,2526,1540,8,25,36,-1,-1,36
1060,2503,1429,5,23,30,-1,-1,30
1070,2532,1326,5,20,29,-1,-1,29
1080,2511,1274,12,20,66,-1,-1,66
1090,2498,1968,9,34,47,-1,-1,47
1100,2510,1724,9,28,82,-1,-1,82
1110,2507,1541,5,25,33,-1,-1,33
1120,2507,1443,4,23,30,-1,-1,30
1130,2500,1346,5,21,28,-1,-1,28
1140,2517,1305,10,20,65,-1,-1,65
1150,2465,2021,6,36,46,-1,-1,46
1160,2444,1775,6,30,39,-1,-1,39
1170,2453,1593,6,26,35,-1,-1,35
1180,2419,1470,6,24,33,-1,-1,33
1190,2418,1366,6,21,30,-1,-1,30
1200,2422,1313,15,20,111,-1,-1,111
1210,2392,2000,7,35,45,-1,-1,45
1220,2374,1764,6,30,38,-1,-1,38
1230,2391,1575,7,25,36,-1,-1,36
1240,2379,1459,7,23,33,-1,-1,33
1250,2379,1373,5,21,30,-1,-1,30
1260,2373,1323,12,21,66,-1,-1,66
1270,2329,2008,8,35,47,-1,-1,47
1280,2342,1772,8,30,41,-1,-1,41
1290,2345,1566,8,26,37,-1,-1,37
1300,2334,1463,12,23,75,-1,-1,75
1310,2340,1358,6,21,29,-1,-1,29
1320,2319,1304,10,20,64,-1,-1,65
1330,2283,1994,10,34,47,-1,-1,47
1340,2273,1752,8,29,40,-1,-1,40
1350,2285,1565,8,25,36,-1,-1,36
1360,2278,1440,7,22,32,-1,-1,32
1370,2312,1333,6,20,28,-1,-1,28
1380,2316,1287,13,20,65,-1,-1,65
1390,2274,1972,10,34,48,-1,-1,48
1400,2282,1750,9,28,80,-1,-1,80
1410,2316,1577,8,25,36,-1,-1,36
1420,2289,1469,6,23,32,-1,-1,32
1430,2304,1371,6,21,29,-1,-1,29
1440,2302,1331,11,20,65,-1,-1,65
1450,2318,1982,10,34,48,-1,-1,48
1460,2307,1740,8,29,40,-1,-1,40
1470,2315,1561,7,25,35,-1,-1,35
1480,2296,1468,7,22,33,-1,-1,33
1490,2312,1380,6,22,30,-1,-1,30
1500,2340,1317,13,20,111,-1,-1,111
1510,2301,1992,8,34,46,-1,-1,46
1520,2291,1768,5,29,37,-1,-1,37
1530,2309,1583,6,25,34,-1,-1,34
1540,2302,1488,6,24,31,-1,-1,31
1550,2325,1385,6,21,29,-1,-1,29
1560,2340,1329,9,20,62,-1,-1,62
1570,2292,2006,7,35,46,-1,-1,46
1580,2269,1778,6,29,38,-1,-1,38
1590,2267,1618,7,26,36,-1,-1,36
1600,2260,1525,8,23,80,-1,-1,80
1610,2257,1409,4,22,29,-1,-1,29
1620,2224,1347,10,20,63,-1,-1,63
1630,2169,1988,7,33,44,-1,-1,44
1640,2199,1761,7,29,39,-1,-1,39
1650,2232,1572,5,24,33,-1,-1,33
1660,2259,1472,6,23,32,-1,-1,32
1670,2250,1371,7,21,31,-1,-1,31
1680,2240,1310,12,20,63,-1,-1,63
1690,2189,1917,8,33,45,-1,-1,45
1700,2189,1714,9,27,86,-1,-1,86
1710,2203,1554,6,24,34,-1,-1,34
1720,2197,1439,6,23,31,-1,-1,31
1730,2216,1357,7,20,29,-1,-1,29
1740,2200,1309,10,19,60,-1,-1,60
1750,2187,1916,8,32,42,-1,-1,42
1760,2181,1704,7,28,38,-1,-1,38
1770,2202,1526,8,24,34,-1,-1,34
1780,2233,1443,6,22,32,-1,-1,32
1790,2245,1357,6,21,29,-1,-1,29
1800,2233,1318,12,20,109,-1,-1,109
1810,2226,1919,6,32,42,-1,-1,42
1820,2227,1718,6,27,36,-1,-1,36
1830,2254,1571,7,25,34,-1,-1,34
1840,2290,1462,7,23,32,-1,-1,33
1850,2277,1373,6,21,30,-1,-1,30
1860,2301,1321,10,20,61,-1,-1,61
1870,2329,1917,9,32,44,-1,-1,44
1880,2343,1744,6,28,38,-1,-1,38
1890,2349,1561,8,25,36,-1,-1,36
1900,2400,1450,11,23,87,-1,-1,87
1910,2403,1376,7,21,31,-1,-1,31
1920,2432,1330,7,21,59,-1,-1,59
1930,2416,1927,8,32,43,-1,-1,44
1940,2424,1746,6,29,38,-1,-1,38
1950,2396,1568,8,25,36,-1,-1,36
1960,2396,1477,7,23,33,-1,-1,33
1970,2340,1396,7,22,32,-1,-1,32
1980,2322,1351,8,21,59,-1,-1,59
1990,2301,1948,8,33,45,-1,-1,45
2000,2294,1764,11,29,92,-1,-1,92
2010,2293,1595,8,25,37,-1,-1,37
2020,2287,1501,8,24,34,-1,-1,34
2030,2281,1399,7,21,31,-1,-1,31
2040,2269,1353,8,21,59,-1,-1,59
2050,2278,1950,9,32,46,-1,-1,46
2060,2238,1773,7,29,39,-1,-1,39
2070,2263,1586,10,25,38,-1,-1,38
2080,2241,1512,8,23,35,-1,-1,35
2090,2253,1421,8,21,31,-1,-1,31
2100,2260,1373,14,21,114,-1,-1,115
2110,2235,1935,9,32,45,-1,-1,45
2120,2253,1750,8,28,41,-1,-1,41
2130,2255,1576,9,25,37,-1,-1,38
2140,2256,1487,8,24,34,-1,-1,35
2150,2268,1382,7,21,31,-1,-1,32
2160,2286,1335,8,21,58,-1,-1,58
2170,2293,1903,11,32,47,-1,-1,47
2180,2284,1724,8,28,40,-1,-1,40
2190,2289,1555,9,25,37,-1,-1,37
2200,2288,1492,14,23,90,-1,-1,90
2210,2290,1404,6,22,31,-1,-1,31
2220,2317,1356,8,21,58,-1,-1,58
2230,2289,1897,8,32,44,-1,-1,44
2240,2279,1729,7,28,39,-1,-1,39
2250,2306,1538,10,25,36,-1,-1,36
2260,2313,1466,7,23,33,-1,-1,33
2270,2322,1379,6,21,31,-1,-1,31
2280,2294,1360,9,21,58,-1,-1,58
2290,2279,1911,9,32,44,-1,-1,44
2300,2307,1723,12,27,92,-1,-1,92
2310,2314,1577,9,25,36,-1,-1,36
2320,2314,1516,7,23,33,-1,-1,33
2330,2302,1407,6,22,31,-1,-1,31
2340,2297,1363,10,20,59,-1,-1,59
2350,2331,1883,11,32,46,-1,-1,46
2360,2311,1716,8,28,40,-1,-1,40
2370,2319,1543,9,25,36,-1,-1,36
2380,2331,1488,8,24,35,-1,-1,35
2390,2356,1375,8,21,31,-1,-1,31
2400,2366,1325,14,20,111,-1,-1,111
