sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,40,0,64,-1,-1,93
10,2344,2441,30,34,67,-1,-1,68
20,2273,1547,14,20,37,-1,-1,38
30,2290,1020,10,12,24,-1,-1,24
40,2328,798,7,9,17,-1,-1,17
50,2400,654,6,7,14,-1,-1,14
60,2415,635,6,8,33,-1,-1,34
70,2419,961,9,12,22,-1,-1,22
80,2476,796,7,9,17,-1,-1,17
90,2547,693,7,8,15,-1,-1,16
100,2549,656,4,8,69,-1,-1,69
110,2616,615,5,7,14,-1,-1,15
120,2688,605,7,7,34,-1,-1,34
130,2747,989,10,13,24,-1,-1,25
140,2781,813,8,10,20,-1,-1,21
150,2849,728,6,9,16,-1,-1,17
160,2862,678,7,8,16,-1,-1,17
170,2937,641,8,8,18,-1,-1,18
180,2975,622,8,7,37,-1,-1,38
190,3022,1011,10,13,25,-1,-1,26
200,3072,844,5,11,71,-1,-1,71
210,3126,745,8,9,19,-1,-1,20
220,3169,701,7,9,17,-1,-1,18
230,3172,648,7,8,17,-1,-1,18
240,3217,629,10,8,40,-1,-1,41
250,3228,1046,13,15,30,-1,-1,31
260,3260,870,13,12,26,-1,-1,26
270,3278,787,10,10,22,-1,-1,23
280,3339,735,9,10,21,-1,-1,22
290,3387,681,10,9,20,-1,-1,20
300,3393,665,5,8,89,-1,-1,90
310,3414,1112,15,16,33,-1,-1,34
320,3408,933,16,13,30,-1,-1,30
330,3431,854,11,12,24,-1,-1,26
340,3438,791,10,10,23,-1,-1,24
350,3452,747,11,10,23,-1,-1,23
360,3476,737,14,10,48,-1,-1,49
370,3476,1235,18,18,38,-1,-1,39
380,3493,1042,14,15,31,-1,-1,31
390,3495,932,13,13,27,-1,-1,27
400,3515,860,2,12,70,-1,-1,71
410,3549,818,12,11,25,-1,-1,26
420,3594,800,16,11,52,-1,-1,53
430,3568,1316,19,20,41,-1,-1,42
440,3567,1116,16,16,34,-1,-1,35
450,3545,995,13,14,29,-1,-1,30
460,3538,935,17,13,31,-1,-1,32
470,3571,896,13,12,26,-1,-1,27
480,3547,873,18,12,58,-1,-1,59
490,3500,1405,22,21,46,-1,-1,48
500,3484,1190,11,17,83,-1,-1,83
510,3475,1081,14,15,31,-1,-1,33
520,3478,1012,14,14,30,-1,-1,30
530,3464,954,12,13,28,-1,-1,30
540,3441,935,17,13,59,-1,-1,60
550,3401,1527,24,24,50,-1,-1,50
560,3401,1301,17,19,39,-1,-1,40
570,3389,1181,17,18,35,-1,-1,36
580,3395,1101,14,16,32,-1,-1,33
590,3385,1031,13,15,29,-1,-1,30
600,3441,1011,10,14,107,-1,-1,108
610,3426,1630,26,26,54,-1,-1,54
620,3439,1371,19,20,41,-1,-1,43
630,3464,1243,19,18,39,-1,-1,39
640,3493,1157,16,16,35,-1,-1,36
650,3488,1074,15,16,31,-1,-1,32
660,3502,1050,20,15,66,-1,-1,66
670,3466,1656,26,27,55,-1,-1,56
680,3449,1399,20,22,44,-1,-1,46
690,3471,1278,19,19,41,-1,-1,41
700,3457,1190,10,18,81,-1,-1,82
710,3475,1122,15,16,33,-1,-1,33
720,3513,1093,23,16,70,-1,-1,70
730,3357,1693,26,27,56,-1,-1,56
740,3355,1439,21,23,46,-1,-1,47
750,3328,1306,17,20,40,-1,-1,40
760,3305,1208,18,18,39,-1,-1,39
770,3298,1141,18,17,36,-1,-1,36
780,3272,1122,21,16,69,-1,-1,70
790,3222,1727,30,28,60,-1,-1,61
800,3217,1485,9,23,85,-1,-1,86
810,3205,1330,21,20,44,-1,-1,44
820,3199,1234,17,18,37,-1,-1,39
830,3183,1153,20,16,39,-1,-1,39
840,3162,1137,24,16,72,-1,-1,72
850,3053,1758,29,28,60,-1,-1,61
860,3066,1519,23,23,49,-1,-1,50
870,3026,1381,19,21,42,-1,-1,43
880,3041,1293,19,19,41,-1,-1,41
890,3025,1207,15,17,35,-1,-1,35
900,3019,1179,9,17,115,-1,-1,115
910,2989,1824,26,29,59,-1,-1,59
920,2982,1581,22,24,50,-1,-1,50
930,2965,1420,21,21,45,-1,-1,45
940,2936,1302,20,19,41,-1,-1,42
950,2918,1235,18,18,39,-1,-1,39
960,2905,1206,22,17,72,-1,-1,73
970,2874,1874,29,30,63,-1,-1,65
980,2857,1621,25,25,53,-1,-1,54
990,2834,1458,20,22,45,-1,-1,46
1000,2842,1340,11,19,85,-1,-1,86
