sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,3,0,45,-1,-1,47
10,4752,5056,2,97,109,-1,-1,110
20,4636,3179,2,52,62,-1,-1,62
30,4613,2102,2,31,39,-1,-1,40
40,4600,1612,3,23,29,-1,-1,31
50,4631,1296,2,18,22,-1,-1,23
60,4685,1260,2,17,63,-1,-1,64
70,4747,1965,3,31,38,-1,-1,39
80,4798,1591,3,24,30,-1,-1,31
90,4914,1403,2,20,26,-1,-1,27
100,4952,1317,0,19,51,-1,-1,85
110,5024,1237,2,17,22,-1,-1,22
120,5102,1207,3,18,63,-1,-1,64
130,5132,1981,4,32,41,-1,-1,41
140,5212,1624,3,25,32,-1,-1,33
150,5327,1455,3,22,28,-1,-1,30
160,5436,1333,3,20,26,-1,-1,27
170,5474,1265,3,19,25,-1,-1,26
180,5568,1240,4,19,66,-1,-1,68
190,5660,2078,3,35,43,-1,-1,44
200,5749,1720,1,29,98,-1,-1,100
210,5844,1507,3,24,31,-1,-1,32
220,5922,1400,3,22,30,-1,-1,32
230,6034,1327,3,21,27,-1,-1,30
240,6138,1301,6,21,73,-1,-1,76
250,6197,2167,7,38,51,-1,-1,52
260,6296,1805,4,31,39,-1,-1,39
270,6397,1610,6,27,36,-1,-1,38
280,6442,1519,3,25,33,-1,-1,35
290,6534,1421,4,23,31,-1,-1,31
300,6608,1384,2,23,139,-1,-1,139
310,6632,2297,8,41,55,-1,-1,55
320,6712,1920,4,34,43,-1,-1,45
330,6761,1711,4,30,37,-1,-1,38
340,6859,1608,3,27,36,-1,-1,38
350,6905,1523,5,26,34,-1,-1,36
360,6936,1491,8,25,84,-1,-1,85
370,6962,2434,7,46,58,-1,-1,58
380,7050,2019,6,37,49,-1,-1,52
390,7114,1808,6,32,43,-1,-1,43
400,7132,1686,3,30,104,-1,-1,105
410,7162,1598,6,28,38,-1,-1,40
420,7135,1560,13,27,94,-1,-1,95
430,7144,2585,13,49,68,-1,-1,70
440,7220,2164,9,40,55,-1,-1,55
450,7225,1928,9,35,49,-1,-1,50
460,7215,1824,6,32,43,-1,-1,43
470,7236,1724,8,30,42,-1,-1,43
480,7254,1687,15,29,103,-1,-1,106
490,7242,2772,10,55,72,-1,-1,76
500,7289,2366,7,45,120,-1,-1,121
510,7320,2088,7,39,52,-1,-1,56
520,7302,1963,8,37,50,-1,-1,52
530,7326,1851,6,33,44,-1,-1,45
540,7324,1794,14,32,107,-1,-1,108
550,7252,2927,16,60,84,-1,-1,84
560,7242,2535,9,49,65,-1,-1,67
570,7267,2261,7,43,56,-1,-1,59
580,7285,2143,7,40,53,-1,-1,53
590,7277,2022,9,37,52,-1,-1,52
600,7245,1968,11,36,175,-1,-1,175
610,7150,3198,11,66,86,-1,-1,89
620,7107,2724,8,53,70,-1,-1,70
630,7099,2393,11,45,63,-1,-1,64
640,7062,2294,5,43,55,-1,-1,56
650,7015,2168,6,40,52,-1,-1,53
660,7024,2109,10,38,118,-1,-1,118
670,6915,3404,13,71,93,-1,-1,94
680,6918,2893,11,58,76,-1,-1,77
690,6911,2536,11,49,66,-1,-1,66
700,6893,2398,5,45,123,-1,-1,125
