sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
0,0,0,4,0,33,-1,-1,35
10,3190,3424,2,59,66,-1,-1,66
20,3121,2186,0,32,39,-1,-1,39
30,3065,1443,1,20,24,-1,-1,24
40,3032,1097,1,14,17,-1,-1,18
50,3069,887,2,11,14,-1,-1,14
60,3134,868,1,11,41,-1,-1,41
70,3155,1325,1,19,21,-1,-1,21
80,3225,1090,1,16,18,-1,-1,18
90,3298,947,2,13,15,-1,-1,15
100,3352,892,2,12,66,-1,-1,66
110,3378,822,3,11,15,-1,-1,15
120,3462,797,1,11,40,-1,-1,40
130,3489,1331,2,19,24,-1,-1,24
140,3498,1065,3,15,20,-1,-1,20
150,3576,951,2,13,18,-1,-1,18
160,3624,887,1,12,16,-1,-1,16
170,3646,844,2,13,16,-1,-1,16
180,3663,830,2,11,44,-1,-1,44
190,3691,1431,3,22,28,-1,-1,28
200,3717,1173,2,17,66,-1,-1,66
210,3778,1008,4,14,20,-1,-1,20
220,3826,968,2,14,18,-1,-1,18
230,3897,921,4,13,19,-1,-1,19
240,3952,890,4,13,50,-1,-1,50
250,3978,1538,4,25,32,-1,-1,32
260,4034,1236,4,19,26,-1,-1,26
270,4133,1085,4,16,23,-1,-1,23
280,4167,1032,3,16,22,-1,-1,22
290,4228,972,3,14,20,-1,-1,20
300,4277,955,6,14,101,-1,-1,101
310,4326,1592,5,26,35,-1,-1,35
320,4398,1306,5,20,28,-1,-1,28
330,4464,1155,6,18,27,-1,-1,27
340,4532,1081,5,17,25,-1,-1,25
350,4576,1019,6,15,23,-1,-1,23
360,4597,994,11,15,59,-1,-1,59
370,4628,1618,8,28,39,-1,-1,39
380,4715,1348,7,22,33,-1,-1,33
390,4773,1202,6,20,29,-1,-1,29
400,4795,1124,5,18,71,-1,-1,71
410,4801,1072,6,17,25,-1,-1,25
420,4802,1040,15,16,65,-1,-1,65
430,4808,1690,10,29,43,-1,-1,43
440,4850,1420,8,23,33,-1,-1,33
450,4875,1275,8,21,31,-1,-1,31
460,4876,1202,6,20,29,-1,-1,29
470,4912,1146,5,19,25,-1,-1,25
480,4930,1102,12,17,66,-1,-1,66
