sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
720,303,47,4,2,11,33,0,46
730,276,81,2,2,6,23,0,30
740,272,75,3,3,6,23,0,31
750,283,70,4,2,7,23,0,30
760,278,66,2,3,5,20,0,26
770,278,48,5,1,7,20,0,27
780,274,48,4,2,12,35,0,48
790,270,90,3,3,7,26,0,34
800,276,86,2,3,6,24,0,30
810,270,84,1,3,4,25,0,30
820,277,80,1,2,5,22,0,27
830,278,56,4,2,7,20,0,27
840,281,57,2,2,11,36,0,48
850,283,99,1,4,5,27,0,33
860,286,92,2,3,6,25,0,32
870,289,87,1,4,5,24,0,30
880,290,78,1,2,5,22,0,27
890,290,57,5,2,7,21,0,28
900,287,55,3,2,10,34,0,45
910,286,84,2,3,6,25,0,31
920,278,76,6,3,9,23,0,33
930,275,71,3,3,6,21,0,28
940,271,69,2,3,5,19,0,26
950,277,48,6,2,8,18,0,26
960,278,47,5,2,13,30,0,43
970,275,76,7,3,11,23,0,34
980,268,78,4,3,8,23,0,31
990,267,74,3,2,7,22,0,29
1000,267,70,2,3,5,21,0,27
1010,275,56,2,3,5,20,0,25
1020,288,57,1,2,10,33,0,43
1030,290,87,4,3,8,25,0,33
1040,285,81,2,3,5,24,0,30
1050,286,77,1,3,5,24,0,30
1060,286,74,1,3,5,21,0,26
1070,290,53,1,2,3,20,0,24
1080,305,51,2,2,9,34,0,46
1090,307,87,1,3,5,26,0,32
1100,312,84,1,3,5,25,0,31
1110,320,76,2,3,5,25,0,31
1120,325,72,1,3,6,22,0,29
1130,333,59,2,2,4,22,0,27
1140,343,58,2,2,10,37,0,47
1150,339,90,1,4,5,27,0,33
1160,335,90,1,3,5,27,0,32
1170,338,84,3,4,7,29,0,37
1180,334,79,2,4,6,26,0,34
1190,333,61,2,2,5,24,0,30
1200,335,60,3,2,12,36,0,49
1210,333,88,2,3,6,28,0,36
1220,334,83,3,3,7,27,0,35
1230,333,77,2,4,7,27,0,35
1240,334,75,1,3,4,23,0,28
1250,330,60,2,2,4,21,0,26
1260,328,55,2,1,10,34,0,44
1270,325,78,5,3,8,25,0,34
1280,324,70,3,3,7,24,0,32
1290,324,62,6,2,9,23,0,32
1300,328,61,5,2,8,22,0,31
1310,335,49,6,2,8,20,0,29
1320,340,47,7,2,13,31,0,44
1330,337,63,7,3,10,25,0,37
1340,332,61,6,2,9,22,0,33
1350,341,54,7,2,10,21,0,32
1360,350,53,8,2,10,21,0,31
1370,347,46,7,2,9,20,0,30
1380,349,42,9,1,13,29,0,43
1390,348,54,9,2,11,21,0,35
1400,350,49,5,2,7,20,0,33
1410,358,44,3,1,4,21,0,30
1420,355,42,4,2,6,20,0,30
1430,355,36,7,1,8,18,0,29
1440,358,34,9,1,13,28,0,43
1450,350,49,8,2,10,21,0,36
1460,360,48,6,1,8,22,0,33
1470,357,44,8,1,9,21,0,33
1480,353,43,8,3,12,20,0,33
1490,358,38,9,1,10,19,0,30
1500,363,37,8,1,15,28,0,45
1510,365,52,13,2,15,22,0,40
1520,370,50,10,1,11,22,0,40
1530,374,48,8,1,9,21,0,35
1540,374,48,7,2,9,21,0,34
1550,375,39,6,2,8,20,0,31
1560,372,37,10,2,14,28,0,45
1570,379,52,9,2,11,23,0,41
1580,376,49,8,2,10,21,0,38
1590,380,45,6,1,8,21,0,35
1600,379,44,8,1,10,21,0,35
1610,365,40,8,1,9,20,0,32
1620,358,40,12,1,16,29,0,48
1630,354,60,10,2,12,23,0,41
1640,354,55,8,2,10,22,0,39
1650,357,51,8,1,9,21,0,37
1660,357,52,9,2,11,21,0,36
1670,362,44,9,1,11,20,0,33
1680,368,42,14,1,18,30,0,50
1690,374,56,13,2,15,23,0,43
1700,379,52,10,2,13,23,0,40
1710,370,46,11,1,13,22,0,40
1720,370,44,9,2,11,21,0,36
1730,366,40,9,2,11,21,0,36
1740,370,36,11,1,15,29,0,49
1750,373,52,13,2,15,23,0,43
1760,364,46,10,2,12,23,0,40
1770,365,43,9,2,11,21,0,39
1780,374,40,12,2,14,20,0,38
1790,370,33,10,1,11,19,0,34
1800,368,32,13,1,17,31,0,51
1810,373,48,11,2,14,21,0,40
1820,377,43,8,1,9,23,0,39
1830,382,40,5,2,7,21,0,36
1840,383,36,6,1,7,19,0,33
1850,385,32,6,1,7,20,0,33
1860,391,30,7,1,11,30,0,45
1870,389,52,4,1,6,23,0,34
1880,399,51,3,2,5,23,0,34
1890,404,47,4,2,6,23,0,32
1900,409,39,4,2,6,22,0,30
1910,420,34,4,1,6,22,0,30
1920,417,35,7,1,12,34,0,46
1930,410,58,7,2,9,25,0,35
1940,410,56,5,2,8,25,0,33
1950,413,52,3,2,6,26,0,32
1960,409,49,4,2,6,24,0,30
1970,413,42,5,2,7,23,0,31
1980,413,42,6,2,12,42,0,54
1990,405,63,6,2,9,27,0,37
2000,402,68,4,3,8,28,0,37
2010,400,58,6,2,9,26,0,35
2020,402,52,4,2,6,25,0,32
2030,405,44,5,2,7,23,0,30
2040,404,44,2,1,8,39,0,47
2050,406,62,3,3,6,29,0,37
2060,408,60,5,3,9,29,0,38
2070,405,53,4,2,7,26,0,34
2080,412,47,3,2,6,26,0,33
2090,406,38,5,2,7,26,0,34
2100,405,40,2,2,9,37,0,47
2110,390,59,6,4,10,28,0,38
2120,385,56,5,3,9,27,0,36
2130,382,54,6,3,9,28,0,37
2140,379,49,6,3,10,24,0,35
2150,367,42,7,1,9,23,0,32
2160,362,45,10,1,16,45,0,61
2170,363,73,10,2,14,28,0,42
2180,356,67,7,3,11,28,0,39
2190,356,57,9,3,12,25,0,37
2200,359,51,7,2,10,24,0,34
2210,353,51,5,3,8,23,0,31
2220,365,52,6,2,13,38,0,52
2230,367,80,4,3,7,28,0,39
2240,370,68,4,2,7,27,0,38
2250,372,62,5,2,7,25,0,37
2260,375,51,6,2,9,23,0,34
2270,372,45,3,2,5,23,0,30
2280,371,43,6,1,11,35,0,49
2290,364,69,4,3,7,27,0,38
2300,368,64,4,2,7,26,0,38
2310,364,57,9,2,12,24,0,38
2320,361,47,10,1,12,22,0,36
2330,357,43,6,1,8,22,0,31
2340,359,42,8,1,14,33,0,48
2350,350,66,7,2,10,26,0,40
2360,352,60,7,2,10,25,0,37
2370,361,51,10,1,12,23,0,39
2380,364,44,9,1,11,23,0,37
2390,362,45,8,2,10,23,0,34
2400,364,43,12,1,17,35,0,53
2410,359,66,12,3,15,25,0,43
2420,355,62,12,2,15,25,0,43
2430,358,50,12,1,14,24,0,40
2440,358,45,12,1,14,22,0,37
2450,356,45,11,2,13,21,0,34
2460,361,43,14,1,20,33,0,53
2470,365,68,15,3,18,26,0,45
2480,367,63,13,3,16,25,0,41
2490,370,48,15,1,17,24,0,41
2500,369,47,14,2,17,25,0,42
2510,366,45,11,2,13,22,0,36
2520,369,40,15,1,21,34,0,55
2530,367,72,14,2,18,27,0,45
2540,370,70,13,3,17,27,0,44
2550,363,57,12,3,15,25,0,40
2560,364,48,10,2,13,23,0,36
2570,362,44,7,2,9,22,0,32
2580,363,41,9,1,15,35,0,50
2590,356,71,11,3,15,27,0,42
2600,361,67,9,3,13,26,0,39
2610,357,57,12,2,14,24,0,38
2620,354,51,9,2,12,24,0,36
2630,359,52,6,2,8,23,0,32
2640,355,52,7,2,14,36,0,51
2650,351,74,9,3,12,28,0,41
2660,345,68,9,2,12,25,0,38
2670,338,58,9,2,11,24,0,36
2680,328,59,8,2,11,24,0,35
2690,329,62,8,2,10,25,0,36
2700,321,62,12,2,19,36,0,56
2710,316,88,13,3,17,29,0,46
2720,312,83,14,3,17,25,0,43
2730,309,72,13,2,16,24,0,41
2740,303,66,12,2,14,24,0,39
2750,304,62,9,2,11,23,0,35
2760,297,61,10,2,16,36,0,54
2770,293,90,11,3,15,29,0,46
2780,299,85,9,3,12,28,0,42
2790,290,74,7,3,11,24,0,39
2800,284,69,7,2,10,25,0,37
2810,283,70,5,2,7,23,0,33
2820,276,62,9,2,15,35,0,53
2830,260,84,5,3,8,26,0,41
2840,259,72,4,2,6,23,0,36
2850,252,66,6,2,8,22,0,37
2860,254,55,7,1,10,20,0,36
2870,257,59,7,2,9,21,0,34
2880,251,56,10,2,15,32,0,50
2890,238,70,8,3,11,25,0,43
2900,237,64,5,3,8,22,0,37
2910,240,58,7,2,9,21,0,38
2920,245,51,7,2,9,21,0,35
2930,244,50,7,2,9,21,0,34
2940,249,50,11,1,15,30,0,47
2950,244,66,7,2,9,24,0,39
2960,241,64,8,2,10,24,0,40
2970,240,55,11,2,13,21,0,40
2980,232,49,9,1,10,20,0,36
2990,228,50,6,1,8,19,0,30
