sep=,
Turn,Food,Livings,MPI,Think,Tick,Render,Delay,Overall
1210,406,62,7,2,10,24,0,36
1220,405,50,8,2,10,22,0,35
1230,409,50,10,2,12,21,0,35
1240,416,44,5,2,7,20,0,29
1250,414,35,1,1,3,20,0,26
1260,417,34,3,1,7,28,0,39
1270,407,55,3,2,5,22,0,35
1280,407,46,3,1,4,21,0,32
1290,411,45,3,2,5,21,0,33
1300,406,44,3,1,5,20,0,31
1310,409,37,2,1,3,19,0,29
1320,407,34,4,1,8,27,0,41
1330,413,56,3,2,5,22,0,35
1340,415,48,2,1,4,21,0,33
1350,421,47,3,1,4,20,0,32
1360,413,43,2,1,4,22,0,34
1370,404,36,3,1,4,19,0,31
1380,397,34,4,1,9,26,0,42
1390,385,54,3,2,5,23,0,37
1400,382,49,2,2,4,22,0,32
1410,381,50,2,1,3,21,0,29
1420,364,51,2,1,3,21,0,29
1430,360,48,2,2,4,20,0,30
1440,360,45,3,1,8,30,0,42
1450,353,66,3,2,5,23,0,36
1460,349,60,3,2,5,22,0,33
1470,356,57,3,2,5,22,0,33
1480,360,53,3,2,5,21,0,33
1490,365,44,2,1,4,19,0,30
1500,372,42,6,1,10,27,0,44
1510,371,55,4,2,7,20,0,40
1520,374,52,4,2,6,21,0,40
1530,378,45,4,1,5,20,0,36
1540,381,44,3,2,5,20,0,34
1550,379,40,3,1,4,20,0,31
1560,382,36,8,1,11,27,0,45
1570,383,44,5,2,7,21,0,41
1580,387,41,4,2,6,20,0,38
1590,394,38,4,1,6,19,0,35
1600,398,35,4,1,6,18,0,35
1610,389,33,3,2,5,19,0,32
1620,381,30,7,1,11,24,0,44
1630,374,41,5,2,7,20,0,41
1640,372,38,4,1,6,19,0,38
1650,374,34,4,1,6,18,0,37
1660,376,32,3,2,6,19,0,37
1670,384,30,4,1,5,18,0,33
1680,383,31,7,1,11,27,0,49
1690,378,48,6,1,7,20,0,43
1700,376,46,4,2,6,21,0,40
1710,368,43,6,2,8,20,0,40
1720,375,46,4,1,6,20,0,36
1730,373,41,4,1,5,21,0,35
1740,376,40,5,1,10,31,0,49
1750,384,64,5,2,8,24,0,42
1760,382,58,3,1,6,25,0,41
1770,391,55,4,2,6,23,0,38
1780,396,55,4,2,7,23,0,38
1790,398,51,2,1,4,23,0,35
1800,404,45,6,1,12,32,0,50
1810,401,68,4,3,7,26,0,41
1820,398,66,3,3,6,25,0,37
1830,400,61,3,2,5,25,0,36
1840,402,59,3,2,6,23,0,34
1850,405,52,3,2,5,23,0,32
1860,407,50,3,2,9,33,0,45
1870,407,72,3,3,6,26,0,34
1880,405,71,4,3,7,26,0,34
1890,413,71,1,3,5,25,0,31
1900,416,68,1,3,4,24,0,29
1910,409,50,3,1,6,23,0,30
1920,403,47,3,2,10,31,0,42
1930,400,66,3,2,6,25,0,36
1940,403,62,3,2,5,24,0,34
1950,396,60,3,2,5,24,0,32
1960,398,60,2,2,4,23,0,31
1970,406,49,2,2,4,22,0,29
1980,414,47,5,1,10,30,0,43
1990,417,63,3,2,6,25,0,37
2000,419,59,3,2,5,25,0,35
2010,413,58,3,2,5,24,0,34
2020,419,57,2,2,4,24,0,32
2030,415,52,2,2,4,23,0,31
2040,409,49,5,1,11,32,0,45
2050,413,63,4,2,6,25,0,37
2060,413,60,3,2,5,25,0,37
2070,405,54,3,2,5,23,0,35
2080,407,51,4,1,5,24,0,35
2090,399,44,3,2,5,22,0,34
2100,397,39,6,2,11,30,0,45
2110,396,57,5,2,7,23,0,39
2120,384,55,4,2,6,23,0,37
2130,385,54,4,2,6,22,0,35
2140,383,51,3,2,6,20,0,33
2150,383,38,4,1,5,21,0,32
2160,386,35,8,1,13,30,0,48
2170,384,59,5,2,7,25,0,42
2180,373,56,4,2,6,24,0,39
2190,360,53,5,2,7,23,0,37
2200,359,52,4,2,6,22,0,36
2210,354,45,4,1,5,21,0,31
2220,352,44,7,2,13,30,0,47
2230,352,60,5,2,7,23,0,40
2240,354,58,4,2,6,23,0,38
2250,360,50,4,2,6,22,0,36
2260,362,45,4,1,5,20,0,34
2270,365,34,3,1,4,20,0,31
2280,355,31,8,1,12,26,0,44
2290,351,49,5,1,7,21,0,39
2300,349,49,5,1,8,20,0,38
2310,341,50,4,2,6,21,0,37
2320,339,43,4,2,6,19,0,36
2330,344,34,4,1,5,18,0,32
2340,348,33,8,1,12,27,0,46
2350,343,51,5,2,7,21,0,40
2360,353,40,5,1,6,20,0,38
2370,364,34,5,1,6,18,0,38
2380,363,30,5,1,6,18,0,37
2390,369,21,4,1,5,17,0,34
2400,370,20,10,1,13,23,0,46
2410,375,33,6,2,8,19,0,44
2420,380,26,5,1,6,19,0,43
2430,386,24,5,1,6,18,0,39
2440,392,23,5,1,6,18,0,37
2450,394,16,5,0,6,17,0,35
2460,405,18,10,1,13,23,0,47
2470,405,26,7,1,8,19,0,45
2480,405,25,5,1,6,19,0,42
2490,411,22,5,1,6,18,0,39
2500,407,21,6,0,7,17,0,39
2510,412,15,5,1,6,17,0,36
2520,415,15,10,1,13,22,0,46
2530,414,25,7,1,8,19,0,46
2540,422,24,7,1,8,19,0,45
2550,421,22,6,0,6,19,0,40
2560,430,23,4,1,5,19,0,35
2570,431,20,4,1,5,18,0,33
2580,435,19,9,1,12,23,0,42
2590,436,24,7,1,8,20,0,42
2600,432,20,4,1,5,19,0,40
2610,427,18,5,1,6,19,0,38
2620,424,18,5,0,5,19,0,36
2630,434,16,3,1,5,18,0,32
2640,439,16,10,1,12,22,0,42
2650,442,23,7,1,8,19,0,41
2660,440,21,5,1,6,19,0,39
2670,442,20,5,1,6,21,0,38
2680,436,22,9,1,10,19,0,37
2690,438,21,8,1,9,19,0,35
2700,436,18,13,1,16,22,0,44
2710,434,25,11,0,13,20,0,44
2720,430,25,11,1,12,20,0,44
2730,424,23,13,1,14,19,0,42
2740,414,25,11,1,12,19,0,39
2750,417,26,6,1,7,20,0,34
2760,421,24,14,1,16,22,0,44
2770,405,29,12,1,13,20,0,45
2780,408,30,9,1,10,20,0,42
2790,404,24,9,1,10,19,0,40
2800,403,27,8,1,9,19,0,37
2810,402,34,8,2,10,21,0,36
2820,393,33,12,1,15,23,0,41
2830,386,31,10,1,11,20,0,40
2840,382,37,7,1,8,21,0,38
2850,380,33,7,1,8,20,0,37
2860,381,34,6,1,7,20,0,34
2870,380,41,7,1,8,22,0,34
2880,374,39,10,1,13,28,0,44
2890,375,45,8,2,10,21,0,40
2900,373,43,7,1,9,21,0,38
2910,375,40,5,1,6,21,0,38
2920,381,46,4,1,6,22,0,35
2930,378,62,3,2,6,24,0,35
2940,385,54,8,2,12,27,0,43
2950,377,57,4,2,6,23,0,40
2960,373,53,4,2,6,22,0,40
2970,372,47,7,1,9,21,0,41
2980,371,50,4,2,6,21,0,36
2990,369,65,2,2,6,23,0,31
